,GEOGRAPHY_CODE,All categories: Dwelling type,All categories: Household spaces,Caravan or other mobile or temporary structure,"Flat, maisonette or apartment: In a commercial building","Flat, maisonette or apartment: Part of a converted or shared house (including bed-sits)","Flat, maisonette or apartment: Purpose-built block of flats or tenement",Household spaces with at least one usual resident,Household spaces with no usual residents,Shared dwelling,Shared dwelling: Three or more household spaces,Shared dwelling: Two household spaces,Unshared dwelling,Whole house or bungalow: Detached,Whole house or bungalow: Semi-detached,Whole house or bungalow: Terraced (including end-terrace)
3903,E02003998,3087.0,1.0,0.00032393909944930353,0.0025915127955944283,0.003239390994493035,0.07742144476838354,0.9740848720440557,0.02591512795594428,0.0,0.0,0.0,1.0,0.06737933268545514,0.6070618723679948,0.24198250728862974
3904,E02003999,4228.0,1.0,0.003784295175023652,0.0033112582781456954,0.01064333017975402,0.06598864711447493,0.9597918637653737,0.0402081362346263,0.0,0.0,0.0,1.0,0.4283349101229896,0.38505203405865657,0.10288552507095554
3905,E02004000,2390.0,1.002510460251046,0.0012552301255230125,0.0020920502092050207,0.010878661087866108,0.008786610878661089,0.9661087866108786,0.036401673640167366,0.00041841004184100416,0.00041841004184100416,0.0,0.999581589958159,0.2644351464435146,0.3422594142259414,0.3728033472803347
3906,E02004001,2913.0,1.002403020940611,0.00034328870580157915,0.030209406110538965,0.055612770339855816,0.2979745966357707,0.9388946103673189,0.06350841057329214,0.0006865774116031583,0.00034328870580157915,0.00034328870580157915,0.9993134225883968,0.06865774116031582,0.31136285616203224,0.2382423618262959
3907,E02004002,4444.0,1.0,0.0,0.0018001800180018,0.0031503150315031502,0.049054905490549056,0.9732223222322233,0.02677767776777678,0.0,0.0,0.0,1.0,0.23874887488748875,0.5261026102610261,0.18114311431143115
3908,E02004003,5627.0,1.0,0.0030211480362537764,0.007286298205082638,0.006042296072507553,0.02203660920561578,0.9379776079616137,0.06202239203838635,0.0,0.0,0.0,1.0,0.24542384929802738,0.28149991114270484,0.43468988803980807
3909,E02004004,4124.0,1.0,0.00024248302618816683,0.002667313288069835,0.0072744907856450046,0.029097963142580018,0.9658098933074685,0.03419010669253152,0.0,0.0,0.0,1.0,0.08244422890397672,0.6290009699321047,0.2492725509214355
3910,E02004005,3742.0,1.0010689470871192,0.005344735435595938,0.008017103153393906,0.007215392838054517,0.05638695884553715,0.9633885622661679,0.03768038482095136,0.0002672367717797969,0.0002672367717797969,0.0,0.9997327632282202,0.19561731694281134,0.3297701763762694,0.398717263495457
3911,E02004006,4333.0,1.0,0.02538656819755366,0.005308100623124856,0.021693976459727673,0.022386337410570042,0.9060696976690514,0.09393030233094854,0.0,0.0,0.0,1.0,0.45903531040849294,0.3150242326332795,0.15116547426725133
3912,E02004007,4855.0,1.0010298661174046,0.010710607621009269,0.010916580844490216,0.013182286302780639,0.02059732234809475,0.9011328527291452,0.09989701338825953,0.0008238928939237899,0.00020597322348094748,0.0006179196704428424,0.9991761071060762,0.25005149330587023,0.2710607621009269,0.42451081359423276
3913,E02004008,3107.0,1.0003218538783392,0.0019311232700354038,0.010943031863533955,0.018345671065336338,0.03990988091406501,0.8918570968780174,0.10846475700032185,0.000321853878339234,0.0,0.000321853878339234,0.9996781461216607,0.4763437399420663,0.2858062439652398,0.16704216285806245
3914,E02004009,2658.0,1.0,0.019187358916478554,0.0030097817908201654,0.0109104589917231,0.0109104589917231,0.9379232505643341,0.062076749435665914,0.0,0.0,0.0,1.0,0.5632054176072234,0.2554552294958615,0.13732129420617006
3915,E02004010,3462.0,1.0002888503755054,0.0005777007510109763,0.026863084922010397,0.03004043905257077,0.21808203350664357,0.9688041594454073,0.03148469093009821,0.00028885037550548814,0.0,0.00028885037550548814,0.9997111496244945,0.06990179087232813,0.2824956672443674,0.3723281340265742
3916,E02004011,4518.0,1.0,0.00818946436476317,0.0015493581230633024,0.02213368747233289,0.07304116865869854,0.954183266932271,0.045816733067729085,0.0,0.0,0.0,1.0,0.34484285081894644,0.36874723328906595,0.1814962372731297
3917,E02004012,3069.0,1.0,0.004235907461713913,0.009449332029977192,0.022808732486151843,0.028999674160964484,0.8116650374714891,0.18833496252851092,0.0,0.0,0.0,1.0,0.49136526555881394,0.270772238514174,0.17236884978820463
3918,E02004013,4727.0,1.0002115506663847,0.0033848106621535857,0.008462026655383965,0.017981806642690924,0.039983075946689234,0.9136873281150836,0.08652422255130103,0.0002115506663845991,0.0,0.0002115506663845991,0.9997884493336154,0.3947535434736619,0.32642267823143645,0.20922360905436851
3919,E02004014,3764.0,1.0,0.0037194473963868225,0.012752391073326248,0.016206163655685443,0.03320935175345377,0.8777895855472901,0.12221041445270989,0.0,0.0,0.0,1.0,0.4067481402763018,0.26647183846971306,0.26089266737513284
3920,E02004015,4375.0,1.0018285714285715,0.016685714285714286,0.03611428571428572,0.1008,0.13965714285714287,0.6683428571428571,0.3334857142857143,0.00045714285714285713,0.00045714285714285713,0.0,0.9995428571428572,0.2841142857142857,0.17302857142857142,0.25142857142857145
3921,E02004016,4675.0,1.0002139037433155,0.002352941176470588,0.022459893048128343,0.056898395721925135,0.15914438502673797,0.799572192513369,0.20064171122994653,0.000213903743315508,0.0,0.000213903743315508,0.9997860962566845,0.25176470588235295,0.22438502673796792,0.2832085561497326
3922,E02004017,4133.0,1.0,0.0009678199854827002,0.005323009920154851,0.03556738446648923,0.13428502298572464,0.9351560609726591,0.06484393902734091,0.0,0.0,0.0,1.0,0.1775949673360755,0.30679893539801595,0.3394628599080571
3923,E02004018,4014.0,1.0019930244145492,0.0,0.03911310413552566,0.057299451918286,0.23517688091679123,0.9424514200298953,0.05954160438465371,0.0004982561036372695,0.0004982561036372695,0.0,0.9995017438963627,0.08071748878923767,0.2815146985550573,0.3081714000996512
3924,E02004019,3583.0,1.0,0.006140106056377337,0.0025118615685180016,0.028188668713368687,0.050516327100195366,0.948088194250628,0.051911805749372035,0.0,0.0,0.0,1.0,0.39938598939436226,0.3488696622941669,0.16438738487301144
3925,E02004020,3701.0,1.0,0.00405295865982167,0.0010807889759524452,0.011078087003512564,0.09024587949202918,0.9718994866252364,0.02810051337476358,0.0,0.0,0.0,1.0,0.23966495541745475,0.3763847608754391,0.2774925695757903
3926,E02004021,3190.0,1.0003134796238244,0.0034482758620689655,0.0065830721003134795,0.049529780564263326,0.016927899686520375,0.7536050156739812,0.24670846394984325,0.00031347962382445143,0.0,0.00031347962382445143,0.9996865203761756,0.46238244514106586,0.2652037617554859,0.1962382445141066
3927,E02004022,3245.0,1.0006163328197226,0.005238828967642527,0.01571648690292758,0.029892141756548536,0.015408320493066256,0.7682588597842835,0.23235747303543913,0.0003081664098613251,0.0003081664098613251,0.0,0.9996918335901387,0.4258859784283513,0.2526964560862866,0.25577812018489987
3928,E02004023,3145.0,1.0,0.0012718600953895071,0.029252782193958663,0.02670906200317965,0.08966613672496025,0.8461049284578697,0.15389507154213036,0.0,0.0,0.0,1.0,0.33990461049284576,0.2559618441971383,0.25723370429252784
3929,E02004024,3357.0,1.0023830801310694,0.005361930294906166,0.0035746201966041107,0.02919273160560024,0.017277330950253203,0.9255287459040811,0.07685433422698838,0.0002978850163836759,0.0002978850163836759,0.0,0.9997021149836163,0.5135537682454573,0.28418230563002683,0.14924039320822163
3930,E02004025,4013.0,1.0,0.00074757039621231,0.00847246449040618,0.05058559681036631,0.09419386992275106,0.9110391228507351,0.08896087714926489,0.0,0.0,0.0,1.0,0.37453276850236733,0.28457513082481933,0.1868925990530775
3931,E02004026,4030.0,1.003970223325062,0.0004962779156327543,0.0315136476426799,0.028287841191066997,0.09578163771712159,0.9292803970223326,0.07468982630272952,0.0009925558312655087,0.0007444168734491315,0.00024813895781637717,0.9990074441687344,0.13796526054590572,0.25732009925558313,0.45260545905707195
3932,E02004027,4321.0,1.0,0.004859986114325388,0.018051376996065724,0.08979402915991669,0.08933117333950474,0.8664660958111549,0.13353390418884517,0.0,0.0,0.0,1.0,0.3712103679703772,0.26405924554501276,0.1626938208747975
3933,E02004028,3640.0,1.0,0.0038461538461538464,0.008791208791208791,0.011538461538461539,0.01703296703296703,0.9445054945054945,0.05549450549450549,0.0,0.0,0.0,1.0,0.37115384615384617,0.4392857142857143,0.14835164835164835
3934,E02004029,2958.0,1.002028397565923,0.0003380662609871535,0.014874915483434753,0.010141987829614604,0.09432048681541583,0.9617985125084516,0.040229885057471264,0.0003380662609871535,0.0003380662609871535,0.0,0.9996619337390128,0.1889790398918188,0.4803921568627451,0.2129817444219067
3935,E02004030,2747.0,1.0,0.0025482344375682563,0.00691663633054241,0.008008736803785948,0.015289406625409537,0.9282854022570076,0.07171459774299235,0.0,0.0,0.0,1.0,0.4805242082271569,0.3563887877684747,0.13032398980706225
3936,E02004031,3356.0,1.000595947556615,0.0008939213349225268,0.00834326579261025,0.012812872467222885,0.09117997616209773,0.9588796185935637,0.041716328963051254,0.0002979737783075089,0.0002979737783075089,0.0,0.9997020262216925,0.1162097735399285,0.464839094159714,0.3063170441001192
3937,E02004032,3752.0,1.0,0.00026652452025586353,0.0042643923240938165,0.0037313432835820895,0.015191897654584221,0.9709488272921108,0.029051172707889126,0.0,0.0,0.0,1.0,0.4541577825159915,0.3582089552238806,0.16417910447761194
3938,E02004033,4010.0,1.0,0.0012468827930174563,0.012468827930174564,0.012718204488778055,0.032418952618453865,0.9546134663341646,0.045386533665835414,0.0,0.0,0.0,1.0,0.3052369077306733,0.30199501246882793,0.3339152119700748
3939,E02004034,3287.0,1.0003042287800425,0.000608457560085184,0.0060845756008518406,0.002433830240340736,0.046242774566473986,0.9726194097961667,0.027684818983875873,0.000304228780042592,0.0,0.000304228780042592,0.9996957712199575,0.4745968968664436,0.29996957712199573,0.17036811682385153
3940,E02004035,2871.0,1.0,0.018112156043190525,0.004876349703935911,0.004528039010797631,0.010101010101010102,0.9498432601880877,0.050156739811912224,0.0,0.0,0.0,1.0,0.5694879832810867,0.31347962382445144,0.0794148380355277
3941,E02004036,4416.0,1.0,0.0,0.012001811594202898,0.009284420289855072,0.044384057971014496,0.9662590579710145,0.033740942028985504,0.0,0.0,0.0,1.0,0.2753623188405797,0.5181159420289855,0.1408514492753623
3942,E02004037,3311.0,1.0,0.0,0.0033222591362126247,0.0024161884627000906,0.02265176683781335,0.9525823014195107,0.047417698580489276,0.0,0.0,0.0,1.0,0.5832074901842343,0.2322561159770462,0.15614617940199335
3943,E02004038,3888.0,1.0,0.0,0.025977366255144033,0.029320987654320986,0.11291152263374486,0.9369855967078189,0.06301440329218107,0.0,0.0,0.0,1.0,0.18081275720164608,0.3065843621399177,0.34439300411522633
3944,E02004039,3543.0,1.0,0.0002822466836014677,0.00366920688681908,0.001693480101608806,0.02088625458650861,0.9633079311318092,0.0366920688681908,0.0,0.0,0.0,1.0,0.3852667231160034,0.40474174428450466,0.18346034434095398
3945,E02004040,3769.0,1.0,0.0002653223666755107,0.003979835500132661,0.003979835500132661,0.01671530910055718,0.9705492172990183,0.02945078270098169,0.0,0.0,0.0,1.0,0.3868400106128947,0.2942425046431414,0.2939771822764659
3946,E02004041,3080.0,1.0,0.0,0.01461038961038961,0.010714285714285714,0.04155844155844156,0.9538961038961039,0.046103896103896105,0.0,0.0,0.0,1.0,0.3678571428571429,0.30714285714285716,0.25811688311688313
3947,E02004043,3121.0,1.0,0.0009612303748798462,0.004165331624479333,0.00256328099967959,0.04870233899391221,0.9641140660044858,0.035885933995514256,0.0,0.0,0.0,1.0,0.36366549182954183,0.43319448894585066,0.14674783723165652
3948,E02004044,3321.0,1.0,0.0,0.009635651912074676,0.020174646190906354,0.06775067750677506,0.9488105992171033,0.051189400782896716,0.0,0.0,0.0,1.0,0.5537488708220416,0.25052694971394157,0.09816320385426076
3949,E02004045,4023.0,1.0,0.0004971414367387521,0.011185682326621925,0.004722843649018146,0.030325627641063883,0.9691772309221973,0.030822769077802636,0.0,0.0,0.0,1.0,0.4275416355953269,0.34178473775789214,0.1839423315933383
3950,E02004046,2848.0,1.0,0.0,0.004564606741573034,0.0024578651685393258,0.04424157303370786,0.961376404494382,0.038623595505617975,0.0,0.0,0.0,1.0,0.29810393258426965,0.5547752808988764,0.09585674157303371
3951,E02004047,2706.0,1.0,0.0,0.011086474501108648,0.011825572801182557,0.06319290465631928,0.926459719142646,0.07354028085735403,0.0,0.0,0.0,1.0,0.1400591278640059,0.3507021433850702,0.4231337767923134
3952,E02004048,3125.0,1.0,0.00032,0.00928,0.00448,0.03584,0.93408,0.06592,0.0,0.0,0.0,1.0,0.18208,0.34336,0.42464
3953,E02004049,3590.0,1.0,0.0011142061281337048,0.003064066852367688,0.0038997214484679664,0.07548746518105849,0.9688022284122563,0.03119777158774373,0.0,0.0,0.0,1.0,0.33788300835654594,0.46852367688022284,0.11002785515320335
3954,E02004050,3080.0,1.0,0.0,0.0022727272727272726,0.003896103896103896,0.04318181818181818,0.9639610389610389,0.03603896103896104,0.0,0.0,0.0,1.0,0.15,0.6892857142857143,0.11136363636363636
3955,E02004051,4045.0,1.000247218788628,0.0004944375772558715,0.01557478368355995,0.005686032138442522,0.04227441285537701,0.9470951792336217,0.05315203955500618,0.00024721878862793575,0.0,0.00024721878862793575,0.999752781211372,0.20791100123609393,0.34487021013597036,0.3834363411619283
3956,E02004052,3551.0,1.0,0.0025344973246972683,0.004505773021684032,0.0033793297662630243,0.028724303013235707,0.9524077724584624,0.04759222754153759,0.0,0.0,0.0,1.0,0.3294846522106449,0.44325542100816673,0.18811602365530836
3957,E02004053,3495.0,1.0,0.0,0.009728183118741058,0.004864091559370529,0.05608011444921316,0.957653791130186,0.04234620886981402,0.0,0.0,0.0,1.0,0.24778254649499284,0.501859799713877,0.17968526466380544
3958,E02004054,3900.0,1.0,0.0033333333333333335,0.0038461538461538464,0.006923076923076923,0.04384615384615385,0.9566666666666667,0.043333333333333335,0.0,0.0,0.0,1.0,0.41102564102564104,0.38871794871794874,0.1423076923076923
3959,E02004055,3427.0,1.0,0.008170411438576015,0.004085205719288007,0.024803034724248614,0.07265830172162241,0.9588561423985994,0.041143857601400644,0.0,0.0,0.0,1.0,0.2048438867814415,0.48088707324190255,0.2045520863729209
3960,E02004056,3332.0,1.0006002400960383,0.019807923169267706,0.008103241296518607,0.003001200480192077,0.10834333733493397,0.9687875150060024,0.03181272509003601,0.00030012004801920766,0.00030012004801920766,0.0,0.9996998799519808,0.15876350540216086,0.5672268907563025,0.13535414165666265
3961,E02004057,3551.0,1.0005632216277105,0.000281610813855252,0.008166713601802308,0.011827654181920586,0.0827935792734441,0.9569135454801464,0.043649676147564063,0.000281610813855252,0.000281610813855252,0.0,0.9997183891861448,0.12024781751619262,0.4674739509997184,0.30977189524077725
3962,E02004058,3764.0,1.0,0.0,0.007970244420828906,0.012752391073326248,0.1742826780021254,0.9665249734325186,0.0334750265674814,0.0,0.0,0.0,1.0,0.10494155154091392,0.565356004250797,0.1346971307120085
3963,E02004059,3331.0,1.0,0.0,0.003602521765235665,0.003302311618132693,0.048333833683578506,0.9702791954368057,0.029720804563194234,0.0,0.0,0.0,1.0,0.30381266886820774,0.5208646052236565,0.12008405884118883
3964,E02004060,3270.0,1.0,0.0,0.004892966360856269,0.0027522935779816515,0.025382262996941896,0.9755351681957186,0.024464831804281346,0.0,0.0,0.0,1.0,0.25657492354740064,0.6064220183486239,0.10397553516819572
3965,E02004061,3557.0,1.0011245431543436,0.000562271577171774,0.012369974697779028,0.012932246274950801,0.1723362384031487,0.9642957548495924,0.0368287883047512,0.000281135788585887,0.000281135788585887,0.0,0.9997188642114141,0.16024739949395558,0.4990160247399494,0.14366038796738825
3966,E02004062,3743.0,1.0,0.0,0.0032059845044082286,0.0010686615014694097,0.19850387389794283,0.9831685813518568,0.0168314186481432,0.0,0.0,0.0,1.0,0.3489179802297622,0.3585359337429869,0.0897675661234304
3967,E02004063,3781.0,1.0015868817773075,0.0,0.0037027241470510446,0.017455699550383497,0.07617032531076434,0.9666754826765406,0.034911399100766995,0.0002644802962179318,0.0002644802962179318,0.0,0.999735519703782,0.30177201798466013,0.44459137794234327,0.15789473684210525
3968,E02004064,4575.0,1.007431693989071,0.0002185792349726776,0.026885245901639345,0.049836065573770495,0.1707103825136612,0.933551912568306,0.07387978142076503,0.001092896174863388,0.0008743169398907104,0.0002185792349726776,0.9989071038251366,0.06622950819672131,0.2636065573770492,0.4299453551912568
3969,E02004065,3775.0,1.0,0.0,0.0010596026490066225,0.0023841059602649007,0.02966887417218543,0.9727152317880795,0.02728476821192053,0.0,0.0,0.0,1.0,0.6084768211920529,0.311523178807947,0.046887417218543045
3970,E02004066,5302.0,1.0001886080724256,0.0,0.007167106752168993,0.0058468502451904944,0.06356092040739343,0.9664277631082611,0.03376084496416447,0.0001886080724254998,0.0,0.0001886080724254998,0.9998113919275745,0.2874387023764617,0.3807996982270841,0.25537533006412677
3971,E02004067,3085.0,1.0,0.00032414910858995135,0.006482982171799027,0.012641815235008104,0.20518638573743922,0.9698541329011345,0.030145867098865478,0.0,0.0,0.0,1.0,0.1818476499189627,0.4473257698541329,0.14619124797406807
3972,E02004068,3670.0,1.0,0.0013623978201634877,0.009809264305177113,0.016893732970027248,0.07302452316076294,0.8997275204359673,0.1002724795640327,0.0,0.0,0.0,1.0,0.3316076294277929,0.2967302452316076,0.27057220708446866
3973,E02004069,3497.0,1.0022876751501286,0.0008578781812982557,0.02259079210752073,0.023448670288818987,0.057191878753217046,0.8861881612810981,0.1160995138690306,0.0005719187875321705,0.0005719187875321705,0.0,0.9994280812124678,0.4163568773234201,0.24506720045753502,0.23677437803831855
3974,E02004070,3103.0,1.0,0.0022558814050918467,0.005800837898807605,0.0206252014179826,0.04447309055752498,0.8904286174669674,0.10957138253303254,0.0,0.0,0.0,1.0,0.3909120206252014,0.3622300999033194,0.1737028681920722
3975,E02004071,2372.0,1.0,0.0012647554806070826,0.007588532883642495,0.010539629005059023,0.05902192242833052,0.9397133220910624,0.0602866779089376,0.0,0.0,0.0,1.0,0.3768971332209106,0.30438448566610454,0.2403035413153457
3976,E02004072,3941.0,1.0,0.0015224562293834052,0.005074854097944684,0.01623953311342299,0.05379345343821365,0.9444303476275057,0.05556965237249429,0.0,0.0,0.0,1.0,0.4080182694747526,0.34153768079167723,0.17381375285460543
3977,E02004073,4566.0,1.0,0.0019710906701708277,0.026500219010074464,0.027376259307928166,0.10665790626368812,0.9042925974594831,0.09570740254051686,0.0,0.0,0.0,1.0,0.29172141918528255,0.34209373631187034,0.20367936925098554
3978,E02004074,2776.0,1.0,0.00036023054755043225,0.015129682997118156,0.011887608069164265,0.04755043227665706,0.9301152737752162,0.06988472622478387,0.0,0.0,0.0,1.0,0.3807636887608069,0.3533861671469741,0.1909221902017291
3979,E02004075,3484.0,1.0,0.007175660160734788,0.027267508610792194,0.02267508610792193,0.03128587830080368,0.9058553386911596,0.09414466130884042,0.0,0.0,0.0,1.0,0.5553960964408725,0.23220436280137774,0.12399540757749714
3980,E02004076,2914.0,1.0,0.00034317089910775565,0.008922443376801648,0.011667810569663692,0.14790665751544269,0.9595058339052849,0.04049416609471517,0.0,0.0,0.0,1.0,0.30370624571036375,0.2786547700754976,0.24879890185312287
3981,E02004077,3158.0,1.0,0.002216592780240659,0.008549715009499683,0.012982900569981,0.01013299556681444,0.9392020265991133,0.060797973400886635,0.0,0.0,0.0,1.0,0.6003799873337555,0.25839138695376823,0.10734642178594046
3982,E02004078,3292.0,1.0,0.0,0.0054678007290400975,0.012454434993924665,0.0744228432563791,0.9595990279465371,0.04040097205346294,0.0,0.0,0.0,1.0,0.14034021871202917,0.4784325637910085,0.28888213851761846
3983,E02004080,4580.0,1.000655021834061,0.0,0.03056768558951965,0.028602620087336245,0.10786026200873362,0.9353711790393013,0.06528384279475982,0.0004366812227074236,0.0002183406113537118,0.0002183406113537118,0.9995633187772925,0.14585152838427948,0.3026200873362445,0.3851528384279476
3984,E02004081,2573.0,1.0,0.006607073455110766,0.00388651379712398,0.005052467936261173,0.029537504858142247,0.959968907889623,0.04003109211037699,0.0,0.0,0.0,1.0,0.45705402254178,0.3598911776136805,0.1379712397979013
3985,E02004082,2626.0,1.0015232292460015,0.0003808073115003808,0.0030464584920030465,0.00456968773800457,0.009900990099009901,0.9710586443259711,0.030464584920030464,0.0003808073115003808,0.0003808073115003808,0.0,0.9996191926884996,0.6332825590251333,0.29055597867479055,0.05978674790555979
3986,E02004083,3429.0,1.0,0.00029163021289005544,0.004666083406240887,0.007290755322251386,0.041703120443277925,0.9652960046660835,0.0347039953339166,0.0,0.0,0.0,1.0,0.2268883056284631,0.46019247594050744,0.2589676290463692
3987,E02004084,2723.0,1.0,0.0,0.002570694087403599,0.0003672420124862284,0.04443628351083364,0.9794344473007712,0.02056555269922879,0.0,0.0,0.0,1.0,0.072346676459787,0.6349614395886889,0.2453176643408006
3988,E02004085,3913.0,1.0,0.0,0.01047789419882443,0.010222335803731152,0.08535650396115513,0.9522105801175569,0.04778941988244314,0.0,0.0,0.0,1.0,0.3713263480705341,0.3774597495527728,0.14515716841298237
3989,E02004086,3272.0,1.0,0.0,0.008251833740831296,0.002139364303178484,0.023838630806845965,0.9703545232273839,0.029645476772616138,0.0,0.0,0.0,1.0,0.4315403422982885,0.44407090464547677,0.09015892420537898
3990,E02004087,3540.0,1.0,0.0,0.003672316384180791,0.011016949152542373,0.05819209039548023,0.964406779661017,0.03559322033898305,0.0,0.0,0.0,1.0,0.16779661016949152,0.5697740112994351,0.18954802259887005
3991,E02004088,3207.0,1.0006236357966947,0.0,0.004989086373557842,0.00841908325537886,0.01777362020579981,0.9741191144371687,0.026504521359526037,0.0003118178983473651,0.0003118178983473651,0.0,0.9996881821016527,0.5141877143748051,0.37418147801683815,0.08107265357031494
3992,E02004089,3459.0,1.0023128071697023,0.0008673026886383347,0.03469210754553339,0.030644694998554496,0.19716681121711477,0.9421798207574443,0.06013298641225788,0.0005782017924255566,0.0002891008962127783,0.0002891008962127783,0.9994217982075745,0.0598438855160451,0.37727666955767564,0.3018213356461405
3993,E02004090,2827.0,1.0,0.010611956137247965,0.010611956137247965,0.008489564909798374,0.08701804032543332,0.9667492041032897,0.033250795896710296,0.0,0.0,0.0,1.0,0.32437212592854614,0.4106827025114963,0.14821365405022993
3994,E02004091,4013.0,1.0024919013207076,0.00274109145277847,0.00722651383005233,0.01121355594318465,0.02292549215051084,0.9730874657363568,0.02940443558435086,0.00049838026414154,0.00049838026414154,0.0,0.9995016197358585,0.28532270122103165,0.5539496635933217,0.11911288312982805
3995,E02004092,4288.0,1.0016324626865671,0.0002332089552238806,0.004430970149253731,0.006996268656716418,0.058768656716417914,0.9780783582089553,0.02355410447761194,0.0002332089552238806,0.0002332089552238806,0.0,0.9997667910447762,0.22667910447761194,0.5452425373134329,0.15928171641791045
3996,E02004093,2870.0,1.0,0.0,0.010104529616724738,0.010104529616724738,0.05818815331010453,0.9585365853658536,0.041463414634146344,0.0,0.0,0.0,1.0,0.14599303135888503,0.29233449477351914,0.4832752613240418
3997,E02004094,3063.0,1.0,0.0,0.004897159647404506,0.0068560235063663075,0.05778648383937316,0.9774730656219393,0.022526934378060724,0.0,0.0,0.0,1.0,0.15181194906953965,0.23636957231472414,0.5422788116225923
3998,E02004095,4707.0,1.000424899086467,0.0,0.016995963458678563,0.01763331208837901,0.14659018483110262,0.9481623114510304,0.052262587635436585,0.00021244954323348204,0.00021244954323348204,0.0,0.9997875504567665,0.1338432122370937,0.1502018270660718,0.5351603994051413
3999,E02004096,3927.0,1.0,0.0012732365673542145,0.0012732365673542145,0.0030557677616501145,0.024446142093200916,0.9663865546218487,0.03361344537815126,0.0,0.0,0.0,1.0,0.4787369493251846,0.28927934810287753,0.2019353195823784
4000,E02004097,3486.0,1.0,0.002294893861158921,0.016351118760757316,0.020654044750430294,0.04991394148020654,0.9546758462421113,0.045324153757888695,0.0,0.0,0.0,1.0,0.26965002868617327,0.2578886976477338,0.3832472748135399
4001,E02004098,3356.0,1.0,0.0,0.005065554231227652,0.012514898688915376,0.05750893921334922,0.9615613825983313,0.03843861740166865,0.0,0.0,0.0,1.0,0.16090584028605484,0.3364123957091776,0.4275923718712753
4002,E02004100,3389.0,1.0014753614635585,0.004426084390675715,0.012688108586603719,0.015048686928297432,0.049572145175568016,0.9489524933608734,0.05252286810268516,0.00029507229271171436,0.00029507229271171436,0.0,0.9997049277072882,0.36943051047506636,0.2933018589554441,0.2570079669519032
4003,E02004102,4196.0,1.0085795996186844,0.011439466158245948,0.03741658722592946,0.14775977121067682,0.24475691134413727,0.9316015252621545,0.07697807435653004,0.0014299332697807435,0.0014299332697807435,0.0,0.9985700667302193,0.1463298379408961,0.1801715919923737,0.24070543374642517
4004,E02004103,3022.0,1.0,0.005294506949040371,0.004963600264725348,0.028457974851091992,0.08239576439444077,0.972203838517538,0.027796161482461945,0.0,0.0,0.0,1.0,0.06353408338848444,0.4311714096624752,0.38418266048974187
4005,E02004104,3023.0,1.0013231888852134,0.0003307972213033411,0.0036387694343367515,0.04068805822031095,0.05656632484287132,0.9632815084353291,0.03804168044988422,0.0006615944426066821,0.0006615944426066821,0.0,0.9993384055573933,0.29870989083691696,0.44525305987429703,0.15613628845517696
4006,E02004105,3875.0,1.0,0.00025806451612903227,0.0064516129032258064,0.002064516129032258,0.03225806451612903,0.9922580645161291,0.007741935483870968,0.0,0.0,0.0,1.0,0.31225806451612903,0.5096774193548387,0.13703225806451613
4007,E02004106,3151.0,1.0,0.013011742304030467,0.006029831799428753,0.00031735956839098697,0.04030466518565535,0.9873056172643605,0.012694382735639479,0.0,0.0,0.0,1.0,0.48460806093303715,0.35004760393525863,0.10568073627419866
4008,E02004108,3427.0,1.0,0.0,0.008754012255617158,0.007878611030055441,0.1362707907791071,0.9883279836591772,0.011672016340822877,0.0,0.0,0.0,1.0,0.22789611905456666,0.46542165159031224,0.1537788152903414
4009,E02004109,2946.0,1.0,0.0010183299389002036,0.0050916496945010185,0.0023761031907671417,0.025458248472505093,0.9775967413441955,0.02240325865580448,0.0,0.0,0.0,1.0,0.6004752206381534,0.31602172437202986,0.04955872369314324
4010,E02004110,3183.0,1.0,0.0,0.003770028275212064,0.0006283380458686773,0.029846057178762174,0.9852340559220861,0.014765944077913918,0.0,0.0,0.0,1.0,0.4169022934338674,0.48696198554822495,0.06189129751806472
4011,E02004111,2484.0,1.0,0.004830917874396135,0.009259259259259259,0.002818035426731079,0.04428341384863124,0.9718196457326892,0.02818035426731079,0.0,0.0,0.0,1.0,0.33132045088566825,0.5076489533011272,0.0998389694041868
4012,E02004112,2971.0,1.0,0.0006731740154830024,0.005048805116122518,0.004039044092898014,0.027600134634803097,0.9740828004039044,0.02591719959609559,0.0,0.0,0.0,1.0,0.6327835745540222,0.27398182430158197,0.0558734432850892
4013,E02004113,4179.0,1.0,0.0004785833931562575,0.00574300071787509,0.005503709021296961,0.07178750897343862,0.9636276621201244,0.036372337879875566,0.0,0.0,0.0,1.0,0.15769322804498684,0.5996649916247906,0.15912897822445563
4014,E02004114,3277.0,1.0,0.03875495880378395,0.007628928898382667,0.00640830027464144,0.012206286237412267,0.965212084223375,0.03478791577662496,0.0,0.0,0.0,1.0,0.5999389685688129,0.2877631980469942,0.047299359169972535
4015,E02004115,4095.0,1.0,0.0002442002442002442,0.003418803418803419,0.003418803418803419,0.051526251526251524,0.9714285714285714,0.02857142857142857,0.0,0.0,0.0,1.0,0.38095238095238093,0.37875457875457874,0.18168498168498168
4016,E02004116,3723.0,1.0,0.0008058017727639,0.0136986301369863,0.010744023636852002,0.0776255707762557,0.9680365296803652,0.0319634703196347,0.0,0.0,0.0,1.0,0.19580983078162773,0.38947085683588506,0.31184528605962936
