,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_CARS_5_NAME,OBS_VALUE
13668,2021,E02006190,2021 super output areas - middle layer,152,2 cars or vans in household,1519
13669,2021,E02006190,2021 super output areas - middle layer,152,3 or more cars or vans in household,412
13670,2021,E02006191,2021 super output areas - middle layer,152,Total: All households,3474
13671,2021,E02006191,2021 super output areas - middle layer,152,No cars or vans in household,248
13672,2021,E02006191,2021 super output areas - middle layer,152,1 car or van in household,1291
13673,2021,E02006191,2021 super output areas - middle layer,152,2 cars or vans in household,1397
13674,2021,E02006191,2021 super output areas - middle layer,152,3 or more cars or vans in household,538
13675,2021,E02006192,2021 super output areas - middle layer,152,Total: All households,3947
13676,2021,E02006192,2021 super output areas - middle layer,152,No cars or vans in household,285
13677,2021,E02006192,2021 super output areas - middle layer,152,1 car or van in household,1393
13678,2021,E02006192,2021 super output areas - middle layer,152,2 cars or vans in household,1584
13679,2021,E02006192,2021 super output areas - middle layer,152,3 or more cars or vans in household,685
13680,2021,E02006193,2021 super output areas - middle layer,152,Total: All households,3243
13681,2021,E02006193,2021 super output areas - middle layer,152,No cars or vans in household,337
13682,2021,E02006193,2021 super output areas - middle layer,152,1 car or van in household,1357
13683,2021,E02006193,2021 super output areas - middle layer,152,2 cars or vans in household,1185
13684,2021,E02006193,2021 super output areas - middle layer,152,3 or more cars or vans in household,364
13685,2021,E02006194,2021 super output areas - middle layer,152,Total: All households,3625
13686,2021,E02006194,2021 super output areas - middle layer,152,No cars or vans in household,710
13687,2021,E02006194,2021 super output areas - middle layer,152,1 car or van in household,1626
13688,2021,E02006194,2021 super output areas - middle layer,152,2 cars or vans in household,1009
13689,2021,E02006194,2021 super output areas - middle layer,152,3 or more cars or vans in household,280
13690,2021,E02006195,2021 super output areas - middle layer,152,Total: All households,3864
13691,2021,E02006195,2021 super output areas - middle layer,152,No cars or vans in household,299
13692,2021,E02006195,2021 super output areas - middle layer,152,1 car or van in household,1391
13693,2021,E02006195,2021 super output areas - middle layer,152,2 cars or vans in household,1576
13694,2021,E02006195,2021 super output areas - middle layer,152,3 or more cars or vans in household,598
13695,2021,E02006196,2021 super output areas - middle layer,152,Total: All households,2920
13696,2021,E02006196,2021 super output areas - middle layer,152,No cars or vans in household,732
13697,2021,E02006196,2021 super output areas - middle layer,152,1 car or van in household,1436
13698,2021,E02006196,2021 super output areas - middle layer,152,2 cars or vans in household,601
13699,2021,E02006196,2021 super output areas - middle layer,152,3 or more cars or vans in household,151
13700,2021,E02006197,2021 super output areas - middle layer,152,Total: All households,4886
13701,2021,E02006197,2021 super output areas - middle layer,152,No cars or vans in household,1617
13702,2021,E02006197,2021 super output areas - middle layer,152,1 car or van in household,2334
13703,2021,E02006197,2021 super output areas - middle layer,152,2 cars or vans in household,771
13704,2021,E02006197,2021 super output areas - middle layer,152,3 or more cars or vans in household,164
13705,2021,E02006198,2021 super output areas - middle layer,152,Total: All households,3683
13706,2021,E02006198,2021 super output areas - middle layer,152,No cars or vans in household,354
13707,2021,E02006198,2021 super output areas - middle layer,152,1 car or van in household,1561
13708,2021,E02006198,2021 super output areas - middle layer,152,2 cars or vans in household,1356
13709,2021,E02006198,2021 super output areas - middle layer,152,3 or more cars or vans in household,412
13710,2021,E02006199,2021 super output areas - middle layer,152,Total: All households,3584
13711,2021,E02006199,2021 super output areas - middle layer,152,No cars or vans in household,336
13712,2021,E02006199,2021 super output areas - middle layer,152,1 car or van in household,1441
13713,2021,E02006199,2021 super output areas - middle layer,152,2 cars or vans in household,1315
13714,2021,E02006199,2021 super output areas - middle layer,152,3 or more cars or vans in household,492
13715,2021,E02006200,2021 super output areas - middle layer,152,Total: All households,3464
13716,2021,E02006200,2021 super output areas - middle layer,152,No cars or vans in household,975
13717,2021,E02006200,2021 super output areas - middle layer,152,1 car or van in household,1502
13718,2021,E02006200,2021 super output areas - middle layer,152,2 cars or vans in household,778
13719,2021,E02006200,2021 super output areas - middle layer,152,3 or more cars or vans in household,209
13720,2021,E02006201,2021 super output areas - middle layer,152,Total: All households,5098
13721,2021,E02006201,2021 super output areas - middle layer,152,No cars or vans in household,442
13722,2021,E02006201,2021 super output areas - middle layer,152,1 car or van in household,1957
13723,2021,E02006201,2021 super output areas - middle layer,152,2 cars or vans in household,2035
13724,2021,E02006201,2021 super output areas - middle layer,152,3 or more cars or vans in household,664
13725,2021,E02006202,2021 super output areas - middle layer,152,Total: All households,4052
13726,2021,E02006202,2021 super output areas - middle layer,152,No cars or vans in household,350
13727,2021,E02006202,2021 super output areas - middle layer,152,1 car or van in household,1419
13728,2021,E02006202,2021 super output areas - middle layer,152,2 cars or vans in household,1562
13729,2021,E02006202,2021 super output areas - middle layer,152,3 or more cars or vans in household,721
13730,2021,E02006203,2021 super output areas - middle layer,152,Total: All households,3417
13731,2021,E02006203,2021 super output areas - middle layer,152,No cars or vans in household,743
13732,2021,E02006203,2021 super output areas - middle layer,152,1 car or van in household,1473
13733,2021,E02006203,2021 super output areas - middle layer,152,2 cars or vans in household,931
13734,2021,E02006203,2021 super output areas - middle layer,152,3 or more cars or vans in household,270
13735,2021,E02006204,2021 super output areas - middle layer,152,Total: All households,3207
13736,2021,E02006204,2021 super output areas - middle layer,152,No cars or vans in household,586
13737,2021,E02006204,2021 super output areas - middle layer,152,1 car or van in household,1344
13738,2021,E02006204,2021 super output areas - middle layer,152,2 cars or vans in household,902
13739,2021,E02006204,2021 super output areas - middle layer,152,3 or more cars or vans in household,375
13740,2021,E02006205,2021 super output areas - middle layer,152,Total: All households,3190
13741,2021,E02006205,2021 super output areas - middle layer,152,No cars or vans in household,197
13742,2021,E02006205,2021 super output areas - middle layer,152,1 car or van in household,1173
13743,2021,E02006205,2021 super output areas - middle layer,152,2 cars or vans in household,1169
13744,2021,E02006205,2021 super output areas - middle layer,152,3 or more cars or vans in household,651
13745,2021,E02006206,2021 super output areas - middle layer,152,Total: All households,3403
13746,2021,E02006206,2021 super output areas - middle layer,152,No cars or vans in household,694
13747,2021,E02006206,2021 super output areas - middle layer,152,1 car or van in household,1416
13748,2021,E02006206,2021 super output areas - middle layer,152,2 cars or vans in household,941
13749,2021,E02006206,2021 super output areas - middle layer,152,3 or more cars or vans in household,352
13750,2021,E02006207,2021 super output areas - middle layer,152,Total: All households,2847
13751,2021,E02006207,2021 super output areas - middle layer,152,No cars or vans in household,266
13752,2021,E02006207,2021 super output areas - middle layer,152,1 car or van in household,1215
13753,2021,E02006207,2021 super output areas - middle layer,152,2 cars or vans in household,972
13754,2021,E02006207,2021 super output areas - middle layer,152,3 or more cars or vans in household,394
13755,2021,E02006208,2021 super output areas - middle layer,152,Total: All households,3989
13756,2021,E02006208,2021 super output areas - middle layer,152,No cars or vans in household,1033
13757,2021,E02006208,2021 super output areas - middle layer,152,1 car or van in household,1834
13758,2021,E02006208,2021 super output areas - middle layer,152,2 cars or vans in household,875
13759,2021,E02006208,2021 super output areas - middle layer,152,3 or more cars or vans in household,247
13760,2021,E02006209,2021 super output areas - middle layer,152,Total: All households,4616
13761,2021,E02006209,2021 super output areas - middle layer,152,No cars or vans in household,463
13762,2021,E02006209,2021 super output areas - middle layer,152,1 car or van in household,1801
13763,2021,E02006209,2021 super output areas - middle layer,152,2 cars or vans in household,1686
13764,2021,E02006209,2021 super output areas - middle layer,152,3 or more cars or vans in household,666
13765,2021,E02006210,2021 super output areas - middle layer,152,Total: All households,2265
13766,2021,E02006210,2021 super output areas - middle layer,152,No cars or vans in household,151
13767,2021,E02006210,2021 super output areas - middle layer,152,1 car or van in household,797
13768,2021,E02006210,2021 super output areas - middle layer,152,2 cars or vans in household,843
13769,2021,E02006210,2021 super output areas - middle layer,152,3 or more cars or vans in household,474
13770,2021,E02006211,2021 super output areas - middle layer,152,Total: All households,2740
13771,2021,E02006211,2021 super output areas - middle layer,152,No cars or vans in household,233
13772,2021,E02006211,2021 super output areas - middle layer,152,1 car or van in household,1005
13773,2021,E02006211,2021 super output areas - middle layer,152,2 cars or vans in household,1072
13774,2021,E02006211,2021 super output areas - middle layer,152,3 or more cars or vans in household,430
13775,2021,E02006212,2021 super output areas - middle layer,152,Total: All households,3334
13776,2021,E02006212,2021 super output areas - middle layer,152,No cars or vans in household,326
13777,2021,E02006212,2021 super output areas - middle layer,152,1 car or van in household,1246
13778,2021,E02006212,2021 super output areas - middle layer,152,2 cars or vans in household,1230
13779,2021,E02006212,2021 super output areas - middle layer,152,3 or more cars or vans in household,532
13780,2021,E02006213,2021 super output areas - middle layer,152,Total: All households,2864
13781,2021,E02006213,2021 super output areas - middle layer,152,No cars or vans in household,326
13782,2021,E02006213,2021 super output areas - middle layer,152,1 car or van in household,1124
13783,2021,E02006213,2021 super output areas - middle layer,152,2 cars or vans in household,948
13784,2021,E02006213,2021 super output areas - middle layer,152,3 or more cars or vans in household,466
13785,2021,E02006214,2021 super output areas - middle layer,152,Total: All households,2885
13786,2021,E02006214,2021 super output areas - middle layer,152,No cars or vans in household,610
13787,2021,E02006214,2021 super output areas - middle layer,152,1 car or van in household,1209
13788,2021,E02006214,2021 super output areas - middle layer,152,2 cars or vans in household,782
13789,2021,E02006214,2021 super output areas - middle layer,152,3 or more cars or vans in household,284
13790,2021,E02006215,2021 super output areas - middle layer,152,Total: All households,3420
13791,2021,E02006215,2021 super output areas - middle layer,152,No cars or vans in household,338
13792,2021,E02006215,2021 super output areas - middle layer,152,1 car or van in household,1296
13793,2021,E02006215,2021 super output areas - middle layer,152,2 cars or vans in household,1247
13794,2021,E02006215,2021 super output areas - middle layer,152,3 or more cars or vans in household,539
13795,2021,E02006216,2021 super output areas - middle layer,152,Total: All households,3591
13796,2021,E02006216,2021 super output areas - middle layer,152,No cars or vans in household,315
13797,2021,E02006216,2021 super output areas - middle layer,152,1 car or van in household,1346
13798,2021,E02006216,2021 super output areas - middle layer,152,2 cars or vans in household,1344
13799,2021,E02006216,2021 super output areas - middle layer,152,3 or more cars or vans in household,586
13800,2021,E02006217,2021 super output areas - middle layer,152,Total: All households,4188
13801,2021,E02006217,2021 super output areas - middle layer,152,No cars or vans in household,558
13802,2021,E02006217,2021 super output areas - middle layer,152,1 car or van in household,1663
13803,2021,E02006217,2021 super output areas - middle layer,152,2 cars or vans in household,1483
13804,2021,E02006217,2021 super output areas - middle layer,152,3 or more cars or vans in household,484
13805,2021,E02006218,2021 super output areas - middle layer,152,Total: All households,4109
13806,2021,E02006218,2021 super output areas - middle layer,152,No cars or vans in household,1420
13807,2021,E02006218,2021 super output areas - middle layer,152,1 car or van in household,1658
13808,2021,E02006218,2021 super output areas - middle layer,152,2 cars or vans in household,809
13809,2021,E02006218,2021 super output areas - middle layer,152,3 or more cars or vans in household,222
13810,2021,E02006219,2021 super output areas - middle layer,152,Total: All households,3388
13811,2021,E02006219,2021 super output areas - middle layer,152,No cars or vans in household,507
13812,2021,E02006219,2021 super output areas - middle layer,152,1 car or van in household,1328
13813,2021,E02006219,2021 super output areas - middle layer,152,2 cars or vans in household,1137
13814,2021,E02006219,2021 super output areas - middle layer,152,3 or more cars or vans in household,416
13815,2021,E02006220,2021 super output areas - middle layer,152,Total: All households,3183
13816,2021,E02006220,2021 super output areas - middle layer,152,No cars or vans in household,609
13817,2021,E02006220,2021 super output areas - middle layer,152,1 car or van in household,1288
13818,2021,E02006220,2021 super output areas - middle layer,152,2 cars or vans in household,963
13819,2021,E02006220,2021 super output areas - middle layer,152,3 or more cars or vans in household,323
13820,2021,E02006221,2021 super output areas - middle layer,152,Total: All households,2509
13821,2021,E02006221,2021 super output areas - middle layer,152,No cars or vans in household,381
13822,2021,E02006221,2021 super output areas - middle layer,152,1 car or van in household,1013
13823,2021,E02006221,2021 super output areas - middle layer,152,2 cars or vans in household,801
13824,2021,E02006221,2021 super output areas - middle layer,152,3 or more cars or vans in household,314
13825,2021,E02006222,2021 super output areas - middle layer,152,Total: All households,2795
13826,2021,E02006222,2021 super output areas - middle layer,152,No cars or vans in household,529
13827,2021,E02006222,2021 super output areas - middle layer,152,1 car or van in household,1237
13828,2021,E02006222,2021 super output areas - middle layer,152,2 cars or vans in household,791
13829,2021,E02006222,2021 super output areas - middle layer,152,3 or more cars or vans in household,238
13830,2021,E02006223,2021 super output areas - middle layer,152,Total: All households,2651
13831,2021,E02006223,2021 super output areas - middle layer,152,No cars or vans in household,794
13832,2021,E02006223,2021 super output areas - middle layer,152,1 car or van in household,1153
13833,2021,E02006223,2021 super output areas - middle layer,152,2 cars or vans in household,551
13834,2021,E02006223,2021 super output areas - middle layer,152,3 or more cars or vans in household,153
13835,2021,E02006224,2021 super output areas - middle layer,152,Total: All households,3011
13836,2021,E02006224,2021 super output areas - middle layer,152,No cars or vans in household,322
13837,2021,E02006224,2021 super output areas - middle layer,152,1 car or van in household,1085
13838,2021,E02006224,2021 super output areas - middle layer,152,2 cars or vans in household,1147
13839,2021,E02006224,2021 super output areas - middle layer,152,3 or more cars or vans in household,457
13840,2021,E02006225,2021 super output areas - middle layer,152,Total: All households,3039
13841,2021,E02006225,2021 super output areas - middle layer,152,No cars or vans in household,328
13842,2021,E02006225,2021 super output areas - middle layer,152,1 car or van in household,1126
13843,2021,E02006225,2021 super output areas - middle layer,152,2 cars or vans in household,1165
13844,2021,E02006225,2021 super output areas - middle layer,152,3 or more cars or vans in household,420
13845,2021,E02006226,2021 super output areas - middle layer,152,Total: All households,4023
13846,2021,E02006226,2021 super output areas - middle layer,152,No cars or vans in household,553
13847,2021,E02006226,2021 super output areas - middle layer,152,1 car or van in household,1619
13848,2021,E02006226,2021 super output areas - middle layer,152,2 cars or vans in household,1412
13849,2021,E02006226,2021 super output areas - middle layer,152,3 or more cars or vans in household,439
13850,2021,E02006468,2021 super output areas - middle layer,152,Total: All households,4519
13851,2021,E02006468,2021 super output areas - middle layer,152,No cars or vans in household,457
13852,2021,E02006468,2021 super output areas - middle layer,152,1 car or van in household,1658
13853,2021,E02006468,2021 super output areas - middle layer,152,2 cars or vans in household,1675
13854,2021,E02006468,2021 super output areas - middle layer,152,3 or more cars or vans in household,729
13855,2021,E02006469,2021 super output areas - middle layer,152,Total: All households,3603
13856,2021,E02006469,2021 super output areas - middle layer,152,No cars or vans in household,521
13857,2021,E02006469,2021 super output areas - middle layer,152,1 car or van in household,1453
13858,2021,E02006469,2021 super output areas - middle layer,152,2 cars or vans in household,1143
13859,2021,E02006469,2021 super output areas - middle layer,152,3 or more cars or vans in household,486
13860,2021,E02006470,2021 super output areas - middle layer,152,Total: All households,5240
13861,2021,E02006470,2021 super output areas - middle layer,152,No cars or vans in household,1146
13862,2021,E02006470,2021 super output areas - middle layer,152,1 car or van in household,2154
13863,2021,E02006470,2021 super output areas - middle layer,152,2 cars or vans in household,1420
13864,2021,E02006470,2021 super output areas - middle layer,152,3 or more cars or vans in household,520
13865,2021,E02006471,2021 super output areas - middle layer,152,Total: All households,2924
13866,2021,E02006471,2021 super output areas - middle layer,152,No cars or vans in household,221
13867,2021,E02006471,2021 super output areas - middle layer,152,1 car or van in household,1007
13868,2021,E02006471,2021 super output areas - middle layer,152,2 cars or vans in household,1141
13869,2021,E02006471,2021 super output areas - middle layer,152,3 or more cars or vans in household,555
13870,2021,E02006472,2021 super output areas - middle layer,152,Total: All households,4105
13871,2021,E02006472,2021 super output areas - middle layer,152,No cars or vans in household,521
13872,2021,E02006472,2021 super output areas - middle layer,152,1 car or van in household,1578
13873,2021,E02006472,2021 super output areas - middle layer,152,2 cars or vans in household,1407
13874,2021,E02006472,2021 super output areas - middle layer,152,3 or more cars or vans in household,599
13875,2021,E02006473,2021 super output areas - middle layer,152,Total: All households,4533
13876,2021,E02006473,2021 super output areas - middle layer,152,No cars or vans in household,642
13877,2021,E02006473,2021 super output areas - middle layer,152,1 car or van in household,1839
13878,2021,E02006473,2021 super output areas - middle layer,152,2 cars or vans in household,1502
13879,2021,E02006473,2021 super output areas - middle layer,152,3 or more cars or vans in household,550
13880,2021,E02006474,2021 super output areas - middle layer,152,Total: All households,2659
13881,2021,E02006474,2021 super output areas - middle layer,152,No cars or vans in household,210
13882,2021,E02006474,2021 super output areas - middle layer,152,1 car or van in household,866
13883,2021,E02006474,2021 super output areas - middle layer,152,2 cars or vans in household,1008
13884,2021,E02006474,2021 super output areas - middle layer,152,3 or more cars or vans in household,575
13885,2021,E02006475,2021 super output areas - middle layer,152,Total: All households,4026
13886,2021,E02006475,2021 super output areas - middle layer,152,No cars or vans in household,493
13887,2021,E02006475,2021 super output areas - middle layer,152,1 car or van in household,1505
13888,2021,E02006475,2021 super output areas - middle layer,152,2 cars or vans in household,1541
13889,2021,E02006475,2021 super output areas - middle layer,152,3 or more cars or vans in household,487
13890,2021,E02006476,2021 super output areas - middle layer,152,Total: All households,3980
13891,2021,E02006476,2021 super output areas - middle layer,152,No cars or vans in household,898
13892,2021,E02006476,2021 super output areas - middle layer,152,1 car or van in household,1769
13893,2021,E02006476,2021 super output areas - middle layer,152,2 cars or vans in household,1024
13894,2021,E02006476,2021 super output areas - middle layer,152,3 or more cars or vans in household,289
13895,2021,E02006477,2021 super output areas - middle layer,152,Total: All households,3473
13896,2021,E02006477,2021 super output areas - middle layer,152,No cars or vans in household,331
13897,2021,E02006477,2021 super output areas - middle layer,152,1 car or van in household,1180
13898,2021,E02006477,2021 super output areas - middle layer,152,2 cars or vans in household,1394
13899,2021,E02006477,2021 super output areas - middle layer,152,3 or more cars or vans in household,568
13900,2021,E02006478,2021 super output areas - middle layer,152,Total: All households,3403
13901,2021,E02006478,2021 super output areas - middle layer,152,No cars or vans in household,316
13902,2021,E02006478,2021 super output areas - middle layer,152,1 car or van in household,1276
13903,2021,E02006478,2021 super output areas - middle layer,152,2 cars or vans in household,1322
13904,2021,E02006478,2021 super output areas - middle layer,152,3 or more cars or vans in household,489
13905,2021,E02006479,2021 super output areas - middle layer,152,Total: All households,4121
13906,2021,E02006479,2021 super output areas - middle layer,152,No cars or vans in household,1494
13907,2021,E02006479,2021 super output areas - middle layer,152,1 car or van in household,1765
13908,2021,E02006479,2021 super output areas - middle layer,152,2 cars or vans in household,705
13909,2021,E02006479,2021 super output areas - middle layer,152,3 or more cars or vans in household,157
13910,2021,E02006480,2021 super output areas - middle layer,152,Total: All households,3217
13911,2021,E02006480,2021 super output areas - middle layer,152,No cars or vans in household,807
13912,2021,E02006480,2021 super output areas - middle layer,152,1 car or van in household,1356
13913,2021,E02006480,2021 super output areas - middle layer,152,2 cars or vans in household,801
13914,2021,E02006480,2021 super output areas - middle layer,152,3 or more cars or vans in household,253
13915,2021,E02006481,2021 super output areas - middle layer,152,Total: All households,3037
13916,2021,E02006481,2021 super output areas - middle layer,152,No cars or vans in household,657
13917,2021,E02006481,2021 super output areas - middle layer,152,1 car or van in household,1330
13918,2021,E02006481,2021 super output areas - middle layer,152,2 cars or vans in household,813
13919,2021,E02006481,2021 super output areas - middle layer,152,3 or more cars or vans in household,237
13920,2021,E02006482,2021 super output areas - middle layer,152,Total: All households,3028
13921,2021,E02006482,2021 super output areas - middle layer,152,No cars or vans in household,453
13922,2021,E02006482,2021 super output areas - middle layer,152,1 car or van in household,1313
13923,2021,E02006482,2021 super output areas - middle layer,152,2 cars or vans in household,964
13924,2021,E02006482,2021 super output areas - middle layer,152,3 or more cars or vans in household,298
13925,2021,E02006483,2021 super output areas - middle layer,152,Total: All households,3196
13926,2021,E02006483,2021 super output areas - middle layer,152,No cars or vans in household,992
13927,2021,E02006483,2021 super output areas - middle layer,152,1 car or van in household,1331
13928,2021,E02006483,2021 super output areas - middle layer,152,2 cars or vans in household,680
13929,2021,E02006483,2021 super output areas - middle layer,152,3 or more cars or vans in household,193
13930,2021,E02006484,2021 super output areas - middle layer,152,Total: All households,3386
13931,2021,E02006484,2021 super output areas - middle layer,152,No cars or vans in household,718
13932,2021,E02006484,2021 super output areas - middle layer,152,1 car or van in household,1430
13933,2021,E02006484,2021 super output areas - middle layer,152,2 cars or vans in household,946
13934,2021,E02006484,2021 super output areas - middle layer,152,3 or more cars or vans in household,292
13935,2021,E02006485,2021 super output areas - middle layer,152,Total: All households,2810
13936,2021,E02006485,2021 super output areas - middle layer,152,No cars or vans in household,214
13937,2021,E02006485,2021 super output areas - middle layer,152,1 car or van in household,971
13938,2021,E02006485,2021 super output areas - middle layer,152,2 cars or vans in household,1115
13939,2021,E02006485,2021 super output areas - middle layer,152,3 or more cars or vans in household,510
13940,2021,E02006486,2021 super output areas - middle layer,152,Total: All households,3074
13941,2021,E02006486,2021 super output areas - middle layer,152,No cars or vans in household,618
13942,2021,E02006486,2021 super output areas - middle layer,152,1 car or van in household,1171
13943,2021,E02006486,2021 super output areas - middle layer,152,2 cars or vans in household,917
13944,2021,E02006486,2021 super output areas - middle layer,152,3 or more cars or vans in household,368
13945,2021,E02006487,2021 super output areas - middle layer,152,Total: All households,3053
13946,2021,E02006487,2021 super output areas - middle layer,152,No cars or vans in household,868
13947,2021,E02006487,2021 super output areas - middle layer,152,1 car or van in household,1262
13948,2021,E02006487,2021 super output areas - middle layer,152,2 cars or vans in household,661
13949,2021,E02006487,2021 super output areas - middle layer,152,3 or more cars or vans in household,262
13950,2021,E02006488,2021 super output areas - middle layer,152,Total: All households,2801
13951,2021,E02006488,2021 super output areas - middle layer,152,No cars or vans in household,381
13952,2021,E02006488,2021 super output areas - middle layer,152,1 car or van in household,1179
13953,2021,E02006488,2021 super output areas - middle layer,152,2 cars or vans in household,885
13954,2021,E02006488,2021 super output areas - middle layer,152,3 or more cars or vans in household,356
13955,2021,E02006489,2021 super output areas - middle layer,152,Total: All households,3368
13956,2021,E02006489,2021 super output areas - middle layer,152,No cars or vans in household,621
13957,2021,E02006489,2021 super output areas - middle layer,152,1 car or van in household,1500
13958,2021,E02006489,2021 super output areas - middle layer,152,2 cars or vans in household,954
13959,2021,E02006489,2021 super output areas - middle layer,152,3 or more cars or vans in household,293
13960,2021,E02006490,2021 super output areas - middle layer,152,Total: All households,3115
13961,2021,E02006490,2021 super output areas - middle layer,152,No cars or vans in household,516
13962,2021,E02006490,2021 super output areas - middle layer,152,1 car or van in household,1215
13963,2021,E02006490,2021 super output areas - middle layer,152,2 cars or vans in household,997
13964,2021,E02006490,2021 super output areas - middle layer,152,3 or more cars or vans in household,387
13965,2021,E02006806,2021 super output areas - middle layer,152,Total: All households,3493
13966,2021,E02006806,2021 super output areas - middle layer,152,No cars or vans in household,615
13967,2021,E02006806,2021 super output areas - middle layer,152,1 car or van in household,1473
13968,2021,E02006806,2021 super output areas - middle layer,152,2 cars or vans in household,1036
13969,2021,E02006806,2021 super output areas - middle layer,152,3 or more cars or vans in household,369
13970,2021,E02006493,2021 super output areas - middle layer,152,Total: All households,4368
13971,2021,E02006493,2021 super output areas - middle layer,152,No cars or vans in household,613
13972,2021,E02006493,2021 super output areas - middle layer,152,1 car or van in household,1881
13973,2021,E02006493,2021 super output areas - middle layer,152,2 cars or vans in household,1455
13974,2021,E02006493,2021 super output areas - middle layer,152,3 or more cars or vans in household,419
13975,2021,E02006494,2021 super output areas - middle layer,152,Total: All households,3278
13976,2021,E02006494,2021 super output areas - middle layer,152,No cars or vans in household,1066
13977,2021,E02006494,2021 super output areas - middle layer,152,1 car or van in household,1426
13978,2021,E02006494,2021 super output areas - middle layer,152,2 cars or vans in household,599
13979,2021,E02006494,2021 super output areas - middle layer,152,3 or more cars or vans in household,187
13980,2021,E02006495,2021 super output areas - middle layer,152,Total: All households,3326
13981,2021,E02006495,2021 super output areas - middle layer,152,No cars or vans in household,307
13982,2021,E02006495,2021 super output areas - middle layer,152,1 car or van in household,1261
13983,2021,E02006495,2021 super output areas - middle layer,152,2 cars or vans in household,1244
13984,2021,E02006495,2021 super output areas - middle layer,152,3 or more cars or vans in household,514
13985,2021,E02006496,2021 super output areas - middle layer,152,Total: All households,2969
13986,2021,E02006496,2021 super output areas - middle layer,152,No cars or vans in household,749
13987,2021,E02006496,2021 super output areas - middle layer,152,1 car or van in household,1382
13988,2021,E02006496,2021 super output areas - middle layer,152,2 cars or vans in household,653
13989,2021,E02006496,2021 super output areas - middle layer,152,3 or more cars or vans in household,185
13990,2021,E02006497,2021 super output areas - middle layer,152,Total: All households,3457
13991,2021,E02006497,2021 super output areas - middle layer,152,No cars or vans in household,759
13992,2021,E02006497,2021 super output areas - middle layer,152,1 car or van in household,1601
13993,2021,E02006497,2021 super output areas - middle layer,152,2 cars or vans in household,875
13994,2021,E02006497,2021 super output areas - middle layer,152,3 or more cars or vans in household,222
13995,2021,E02006498,2021 super output areas - middle layer,152,Total: All households,5344
13996,2021,E02006498,2021 super output areas - middle layer,152,No cars or vans in household,518
13997,2021,E02006498,2021 super output areas - middle layer,152,1 car or van in household,1992
13998,2021,E02006498,2021 super output areas - middle layer,152,2 cars or vans in household,2114
13999,2021,E02006498,2021 super output areas - middle layer,152,3 or more cars or vans in household,720
14000,2021,E02006499,2021 super output areas - middle layer,152,Total: All households,2601
14001,2021,E02006499,2021 super output areas - middle layer,152,No cars or vans in household,249
14002,2021,E02006499,2021 super output areas - middle layer,152,1 car or van in household,1102
14003,2021,E02006499,2021 super output areas - middle layer,152,2 cars or vans in household,936
14004,2021,E02006499,2021 super output areas - middle layer,152,3 or more cars or vans in household,314
14005,2021,E02006500,2021 super output areas - middle layer,152,Total: All households,2446
14006,2021,E02006500,2021 super output areas - middle layer,152,No cars or vans in household,496
14007,2021,E02006500,2021 super output areas - middle layer,152,1 car or van in household,1042
14008,2021,E02006500,2021 super output areas - middle layer,152,2 cars or vans in household,669
14009,2021,E02006500,2021 super output areas - middle layer,152,3 or more cars or vans in household,239
14010,2021,E02006501,2021 super output areas - middle layer,152,Total: All households,4204
14011,2021,E02006501,2021 super output areas - middle layer,152,No cars or vans in household,624
14012,2021,E02006501,2021 super output areas - middle layer,152,1 car or van in household,1648
14013,2021,E02006501,2021 super output areas - middle layer,152,2 cars or vans in household,1397
14014,2021,E02006501,2021 super output areas - middle layer,152,3 or more cars or vans in household,535
14015,2021,E02006502,2021 super output areas - middle layer,152,Total: All households,4718
14016,2021,E02006502,2021 super output areas - middle layer,152,No cars or vans in household,688
14017,2021,E02006502,2021 super output areas - middle layer,152,1 car or van in household,2007
14018,2021,E02006502,2021 super output areas - middle layer,152,2 cars or vans in household,1501
14019,2021,E02006502,2021 super output areas - middle layer,152,3 or more cars or vans in household,522
14020,2021,E02006503,2021 super output areas - middle layer,152,Total: All households,4225
14021,2021,E02006503,2021 super output areas - middle layer,152,No cars or vans in household,375
14022,2021,E02006503,2021 super output areas - middle layer,152,1 car or van in household,1509
14023,2021,E02006503,2021 super output areas - middle layer,152,2 cars or vans in household,1572
14024,2021,E02006503,2021 super output areas - middle layer,152,3 or more cars or vans in household,769
14025,2021,E02007048,2021 super output areas - middle layer,152,Total: All households,3027
14026,2021,E02007048,2021 super output areas - middle layer,152,No cars or vans in household,210
14027,2021,E02007048,2021 super output areas - middle layer,152,1 car or van in household,1044
14028,2021,E02007048,2021 super output areas - middle layer,152,2 cars or vans in household,1186
14029,2021,E02007048,2021 super output areas - middle layer,152,3 or more cars or vans in household,587
14030,2021,E02007049,2021 super output areas - middle layer,152,Total: All households,3048
14031,2021,E02007049,2021 super output areas - middle layer,152,No cars or vans in household,204
14032,2021,E02007049,2021 super output areas - middle layer,152,1 car or van in household,1192
14033,2021,E02007049,2021 super output areas - middle layer,152,2 cars or vans in household,1291
14034,2021,E02007049,2021 super output areas - middle layer,152,3 or more cars or vans in household,361
14035,2021,E02006504,2021 super output areas - middle layer,152,Total: All households,2380
14036,2021,E02006504,2021 super output areas - middle layer,152,No cars or vans in household,118
14037,2021,E02006504,2021 super output areas - middle layer,152,1 car or van in household,601
14038,2021,E02006504,2021 super output areas - middle layer,152,2 cars or vans in household,971
