,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_GENDERID_7_NAME,OBS_VALUE
761,2021,W02000110,2021 super output areas - middle layer,152,Trans man,4
762,2021,W02000110,2021 super output areas - middle layer,152,All other gender identities,6
763,2021,W02000110,2021 super output areas - middle layer,152,Not answered,384
764,2021,W02000111,2021 super output areas - middle layer,152,Total,7236
765,2021,W02000111,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,6818
766,2021,W02000111,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,4
767,2021,W02000111,2021 super output areas - middle layer,152,Trans woman,6
768,2021,W02000111,2021 super output areas - middle layer,152,Trans man,4
769,2021,W02000111,2021 super output areas - middle layer,152,All other gender identities,11
770,2021,W02000111,2021 super output areas - middle layer,152,Not answered,393
771,2021,W02000113,2021 super output areas - middle layer,152,Total,6892
772,2021,W02000113,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,6327
773,2021,W02000113,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,16
774,2021,W02000113,2021 super output areas - middle layer,152,Trans woman,6
775,2021,W02000113,2021 super output areas - middle layer,152,Trans man,10
776,2021,W02000113,2021 super output areas - middle layer,152,All other gender identities,3
777,2021,W02000113,2021 super output areas - middle layer,152,Not answered,530
778,2021,W02000114,2021 super output areas - middle layer,152,Total,5968
779,2021,W02000114,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,5621
780,2021,W02000114,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,4
781,2021,W02000114,2021 super output areas - middle layer,152,Trans woman,5
782,2021,W02000114,2021 super output areas - middle layer,152,Trans man,3
783,2021,W02000114,2021 super output areas - middle layer,152,All other gender identities,6
784,2021,W02000114,2021 super output areas - middle layer,152,Not answered,329
785,2021,W02000414,2021 super output areas - middle layer,152,Total,5109
786,2021,W02000414,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,4803
787,2021,W02000414,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,1
788,2021,W02000414,2021 super output areas - middle layer,152,Trans woman,3
789,2021,W02000414,2021 super output areas - middle layer,152,Trans man,1
790,2021,W02000414,2021 super output areas - middle layer,152,All other gender identities,5
791,2021,W02000414,2021 super output areas - middle layer,152,Not answered,296
792,2021,W02000416,2021 super output areas - middle layer,152,Total,8671
793,2021,W02000416,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,8105
794,2021,W02000416,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,8
795,2021,W02000416,2021 super output areas - middle layer,152,Trans woman,4
796,2021,W02000416,2021 super output areas - middle layer,152,Trans man,6
797,2021,W02000416,2021 super output areas - middle layer,152,All other gender identities,4
798,2021,W02000416,2021 super output areas - middle layer,152,Not answered,544
799,2021,W02000284,2021 super output areas - middle layer,152,Total,7624
800,2021,W02000284,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,7236
801,2021,W02000284,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,25
802,2021,W02000284,2021 super output areas - middle layer,152,Trans woman,6
803,2021,W02000284,2021 super output areas - middle layer,152,Trans man,3
804,2021,W02000284,2021 super output areas - middle layer,152,All other gender identities,1
805,2021,W02000284,2021 super output areas - middle layer,152,Not answered,353
806,2021,W02000285,2021 super output areas - middle layer,152,Total,6856
807,2021,W02000285,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,6564
808,2021,W02000285,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,9
809,2021,W02000285,2021 super output areas - middle layer,152,Trans woman,1
810,2021,W02000285,2021 super output areas - middle layer,152,Trans man,4
811,2021,W02000285,2021 super output areas - middle layer,152,All other gender identities,5
812,2021,W02000285,2021 super output areas - middle layer,152,Not answered,273
813,2021,W02000286,2021 super output areas - middle layer,152,Total,5485
814,2021,W02000286,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,5139
815,2021,W02000286,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,24
816,2021,W02000286,2021 super output areas - middle layer,152,Trans woman,9
817,2021,W02000286,2021 super output areas - middle layer,152,Trans man,5
818,2021,W02000286,2021 super output areas - middle layer,152,All other gender identities,3
819,2021,W02000286,2021 super output areas - middle layer,152,Not answered,305
820,2021,W02000287,2021 super output areas - middle layer,152,Total,6768
821,2021,W02000287,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,6406
822,2021,W02000287,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,5
823,2021,W02000287,2021 super output areas - middle layer,152,Trans woman,4
824,2021,W02000287,2021 super output areas - middle layer,152,Trans man,3
825,2021,W02000287,2021 super output areas - middle layer,152,All other gender identities,2
826,2021,W02000287,2021 super output areas - middle layer,152,Not answered,348
827,2021,W02000288,2021 super output areas - middle layer,152,Total,6640
828,2021,W02000288,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,6171
829,2021,W02000288,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,4
830,2021,W02000288,2021 super output areas - middle layer,152,Trans woman,6
831,2021,W02000288,2021 super output areas - middle layer,152,Trans man,4
832,2021,W02000288,2021 super output areas - middle layer,152,All other gender identities,3
833,2021,W02000288,2021 super output areas - middle layer,152,Not answered,452
834,2021,W02000289,2021 super output areas - middle layer,152,Total,7130
835,2021,W02000289,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,6781
836,2021,W02000289,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,7
837,2021,W02000289,2021 super output areas - middle layer,152,Trans woman,5
838,2021,W02000289,2021 super output areas - middle layer,152,Trans man,0
839,2021,W02000289,2021 super output areas - middle layer,152,All other gender identities,1
840,2021,W02000289,2021 super output areas - middle layer,152,Not answered,336
841,2021,W02000415,2021 super output areas - middle layer,152,Total,7171
842,2021,W02000415,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,6636
843,2021,W02000415,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,24
844,2021,W02000415,2021 super output areas - middle layer,152,Trans woman,1
845,2021,W02000415,2021 super output areas - middle layer,152,Trans man,11
846,2021,W02000415,2021 super output areas - middle layer,152,All other gender identities,2
847,2021,W02000415,2021 super output areas - middle layer,152,Not answered,497
