,GEOGRAPHY_CODE,All household spaces - with no residents - second residence/holiday accommodation,All household spaces - with no residents - vacant,All household spaces - with residents,Caravan or other mobile or temporary structure,"Flat, maisonette or apartment - in a commercial building","Flat, maisonette or apartment - in a purpose built block of flats or tenement","Flat, maisonette or apartment - part of a converted or shared house (includes bed-sit)",Whole house or bungalow - detatched,Whole house or bungalow - semi-detatched,Whole house or bungalow - terraced
3705,E02003706,1,5.0,741.3333333333334,1.0,4.666666666666667,129.0,8.0,146.33333333333334,343.6666666666667,114.33333333333333
3706,E02003707,1,inf,inf,inf,inf,inf,inf,inf,inf,inf
3707,E02003708,1,12.3,286.2,0.3,3.7,58.8,21.2,22.1,136.4,57.1
3708,E02003709,1,inf,inf,,inf,inf,inf,inf,inf,inf
3709,E02003710,1,28.333333333333332,1016.6666666666666,1.0,28.333333333333332,152.33333333333334,28.333333333333332,378.0,394.6666666666667,63.666666666666664
3710,E02003711,1,4.166666666666667,232.91666666666666,0.25,2.3333333333333335,70.25,7.583333333333333,40.416666666666664,85.5,31.75
3711,E02003712,1,23.666666666666668,1031.3333333333333,0.0,9.0,115.0,7.0,276.3333333333333,326.3333333333333,322.0
3712,E02003713,1,9.333333333333334,775.6666666666666,0.0,7.666666666666667,37.0,4.666666666666667,413.0,237.0,86.66666666666667
3713,E02003714,1,6.833333333333333,437.3333333333333,5.666666666666667,5.0,59.5,2.5,122.0,150.0,100.5
3714,E02003715,1,3.380952380952381,116.85714285714286,3.1904761904761907,0.8095238095238095,2.2857142857142856,0.6666666666666666,87.66666666666667,19.523809523809526,7.095238095238095
3715,E02003716,1,8.0,297.75,0.0,4.5,44.625,4.125,99.625,103.0,50.875
3716,E02003717,1,2.4545454545454546,165.45454545454547,0.0,2.1818181818181817,20.09090909090909,2.590909090909091,63.04545454545455,39.04545454545455,41.90909090909091
3717,E02003718,1,3.0,155.4,0.0,1.6,24.133333333333333,5.0,35.2,36.06666666666667,57.4
3718,E02003719,1,11.5,609.3333333333334,0.0,2.5,171.16666666666666,12.166666666666666,38.666666666666664,164.66666666666666,232.5
3719,E02003720,1,6.642857142857143,279.2142857142857,0.21428571428571427,1.5714285714285714,72.5,14.928571428571429,32.0,79.14285714285714,86.64285714285714
3720,E02003721,1,10.9,324.0,3.6,1.5,70.6,6.8,31.2,129.2,93.0
3721,E02003722,1,2.0,72.8,0.1,1.3,18.3,6.52,8.4,21.28,19.9
3722,E02003723,1,2.6666666666666665,89.29166666666667,0.0,0.7083333333333334,23.25,6.75,16.041666666666668,21.916666666666668,24.291666666666668
3723,E02003724,1,6.642857142857143,260.7857142857143,1.2142857142857142,3.2857142857142856,69.92857142857143,8.642857142857142,10.642857142857142,101.64285714285714,73.07142857142857
3724,E02003725,1,3.6578947368421053,93.13157894736842,0.07894736842105263,2.789473684210526,26.263157894736842,12.368421052631579,14.789473684210526,7.0,34.5
3725,E02003726,1,3.935483870967742,97.0,0.0967741935483871,1.967741935483871,19.64516129032258,12.483870967741936,2.967741935483871,11.258064516129032,53.58064516129032
3726,E02003727,1,9.222222222222221,383.22222222222223,0.0,6.888888888888889,44.111111111111114,17.333333333333332,19.22222222222222,81.33333333333333,224.55555555555554
3727,E02003728,1,14.2,646.0,0.0,9.2,171.4,30.0,40.8,266.4,143.0
3728,E02003729,1,10.0,709.2,0.8,3.4,143.2,6.8,92.0,287.8,186.2
3729,E02003730,1,4.625,174.3125,0.0,1.5,46.8125,19.875,37.625,32.125,42.0
3730,E02003731,1,7.555555555555555,317.6666666666667,0.0,1.5555555555555556,26.444444444444443,4.888888888888889,105.88888888888889,127.0,60.44444444444444
3731,E02003732,1,15.857142857142858,430.57142857142856,5.0,3.857142857142857,27.571428571428573,10.428571428571429,159.14285714285714,174.14285714285714,67.28571428571429
3732,E02003733,1,11.5,487.1666666666667,4.333333333333333,2.6666666666666665,2.8333333333333335,1.6666666666666667,286.0,156.33333333333334,45.833333333333336
3733,E02003734,1,15.666666666666666,637.5,0.5,3.1666666666666665,56.833333333333336,8.166666666666666,237.5,173.16666666666666,174.83333333333334
3734,E02003735,1,6.769230769230769,202.0,0.0,5.3076923076923075,16.615384615384617,6.076923076923077,79.3076923076923,54.92307692307692,47.38461538461539
3735,E02003736,1,12.0,925.0,38.25,4.25,18.0,6.5,467.75,294.5,108.75
3736,E02003737,1,22.0,1348.0,12.0,17.333333333333332,51.0,22.333333333333332,490.6666666666667,521.6666666666666,255.66666666666666
3737,E02003738,1,7.777777777777778,270.1111111111111,3.0,1.3333333333333333,2.7777777777777777,5.444444444444445,133.44444444444446,97.22222222222223,35.666666666666664
3738,E02003739,1,7.8,477.2,1.6,2.0,26.8,3.2,244.0,129.8,78.6
3739,E02003740,1,10.25,575.25,1.75,3.25,15.25,2.75,272.25,213.75,77.5
3740,E02003741,1,4.590909090909091,115.0,0.2727272727272727,0.6363636363636364,1.9090909090909092,0.7272727272727273,65.45454545454545,41.04545454545455,10.545454545454545
3741,E02003742,1,4.142857142857143,173.35714285714286,4.071428571428571,0.5,1.5714285714285714,0.2857142857142857,110.64285714285714,48.57142857142857,12.857142857142858
3742,E02003743,1,40.0,1269.3333333333333,11.666666666666666,6.333333333333333,135.0,18.333333333333332,324.0,515.6666666666666,299.0
3743,E02003744,1,19.923076923076923,380.0,4.538461538461538,4.846153846153846,57.07692307692308,10.307692307692308,150.84615384615384,101.61538461538461,71.6923076923077
3744,E02003745,1,3.0384615384615383,126.53846153846153,2.6153846153846154,0.7692307692307693,0.6923076923076923,0.7307692307692307,77.88461538461539,42.23076923076923,5.653846153846154
3745,E02003746,1,6.2,246.7,3.2,3.3,6.0,1.7,129.0,59.5,51.2
3746,E02003747,1,29.0,1121.0,6.5,12.0,66.75,15.25,525.5,321.0,204.0
3747,E02003748,1,22.75,744.0,0.75,5.25,81.75,8.0,233.5,256.25,182.25
3748,E02003749,1,24.666666666666668,744.6666666666666,3.0,2.3333333333333335,6.333333333333333,1.0,465.0,219.0,74.0
3749,E02003750,1,6.2727272727272725,235.9090909090909,0.5454545454545454,2.8181818181818183,17.09090909090909,3.272727272727273,124.27272727272727,55.90909090909091,39.27272727272727
3750,E02003751,1,4.6,216.3,1.4,0.7,1.6,0.5,131.9,66.9,18.9
3751,E02003752,1,7.384615384615385,292.9230769230769,0.9230769230769231,3.1538461538461537,11.307692307692308,2.076923076923077,102.84615384615384,111.23076923076923,69.76923076923077
3752,E02003753,1,37.333333333333336,1203.3333333333333,1.0,6.666666666666667,54.0,5.333333333333333,499.3333333333333,516.3333333333334,158.66666666666666
3753,E02003754,1,6.3,230.8,0.6,1.0,4.0,0.6,136.1,73.8,22.0
3754,E02003755,1,17.75,822.25,1.5,12.25,83.25,10.75,353.75,284.75,94.75
3755,E02003756,1,12.2,540.2,7.4,2.8,15.4,5.0,289.4,195.6,37.8
3756,E02003757,1,11.0,795.0,7.666666666666667,2.3333333333333335,41.333333333333336,5.333333333333333,413.6666666666667,216.33333333333334,120.33333333333333
3757,E02003758,1,135.0,1107.6666666666667,15.333333333333334,5.0,28.0,9.666666666666666,570.0,394.6666666666667,221.0
3758,E02003759,1,5.5,293.75,0.5,1.125,2.0,1.5,179.375,96.5,19.25
3759,E02003760,1,inf,inf,inf,inf,inf,inf,inf,inf,inf
3760,E02003761,1,11.2,462.2,0.0,2.2,23.8,0.6,254.4,103.6,89.8
3761,E02003762,1,15.11111111111111,388.77777777777777,0.7777777777777778,2.4444444444444446,23.77777777777778,2.4444444444444446,193.0,144.0,38.44444444444444
3762,E02003763,1,11.8,792.4,2.8,2.0,39.0,3.0,281.4,240.4,236.6
3763,E02003764,1,24.0,463.7142857142857,0.42857142857142855,6.285714285714286,72.85714285714286,27.714285714285715,176.42857142857142,108.85714285714286,96.14285714285714
3764,E02003765,1,4.388888888888889,150.05555555555554,4.277777777777778,3.6666666666666665,23.833333333333332,3.388888888888889,39.72222222222222,54.5,26.055555555555557
3765,E02003766,1,3.611111111111111,142.22222222222223,0.3888888888888889,0.7222222222222222,25.27777777777778,3.5555555555555554,52.27777777777778,36.77777777777778,27.833333333333332
3766,E02003767,1,4.538461538461538,187.15384615384616,0.23076923076923078,0.9230769230769231,3.0,2.076923076923077,124.15384615384616,48.46153846153846,13.846153846153847
3767,E02003768,1,2.76,144.6,3.44,0.76,4.12,1.2,79.68,38.84,20.32
3768,E02003769,1,1.6875,75.4375,0.9375,0.71875,2.875,0.6875,43.25,20.375,9.28125
3769,E02003770,1,4.454545454545454,211.45454545454547,2.3636363636363638,0.8181818181818182,9.454545454545455,1.4545454545454546,101.81818181818181,81.72727272727273,19.272727272727273
3770,E02003771,1,18.0,638.5,0.75,16.25,111.25,12.5,157.0,220.25,140.0
3771,E02003772,1,10.666666666666666,931.3333333333334,0.0,1.0,90.0,6.333333333333333,468.6666666666667,205.0,171.33333333333334
3772,E02003773,1,10.25,454.25,6.0,2.5,57.0,4.25,86.125,152.625,157.0
3773,E02003774,1,15.333333333333334,767.0,1.3333333333333333,6.0,77.0,7.333333333333333,185.33333333333334,240.0,266.3333333333333
3774,E02003775,1,17.0,806.3333333333334,3.3333333333333335,5.0,26.333333333333332,5.666666666666667,479.6666666666667,185.66666666666666,118.33333333333333
3775,E02003776,1,11.2,494.0,19.6,2.2,9.2,4.4,229.4,141.8,99.6
3776,E02003777,1,23.166666666666668,375.1666666666667,17.666666666666668,1.1666666666666667,7.666666666666667,6.333333333333333,180.16666666666666,116.83333333333333,69.5
3777,E02003778,1,16.666666666666668,715.0,43.666666666666664,3.3333333333333335,16.333333333333332,5.333333333333333,258.0,223.33333333333334,182.0
3778,E02003779,1,6.5,540.0,0.0,0.75,15.25,2.5,215.5,164.25,149.25
3779,E02003780,1,7.0,481.14285714285717,0.5714285714285714,1.7142857142857142,25.571428571428573,3.4285714285714284,168.0,209.14285714285714,80.71428571428571
3780,E02003781,1,4.384615384615385,184.84615384615384,7.3076923076923075,1.1538461538461537,13.615384615384615,1.2307692307692308,80.3076923076923,55.53846153846154,31.076923076923077
3781,E02003782,1,10.666666666666666,304.1111111111111,4.0,1.4444444444444444,6.222222222222222,2.4444444444444446,158.11111111111111,92.11111111111111,51.44444444444444
3782,E02003783,1,4.909090909090909,222.72727272727272,0.0,1.7272727272727273,7.7272727272727275,3.8181818181818183,101.63636363636364,85.27272727272727,28.272727272727273
3783,E02003784,1,6.25,361.5,1.375,1.75,7.375,1.25,177.875,138.25,40.875
3784,E02003785,1,7.181818181818182,321.54545454545456,2.272727272727273,0.8181818181818182,36.0,3.6363636363636362,117.63636363636364,98.54545454545455,70.81818181818181
3785,E02003786,1,10.0,415.1666666666667,9.5,3.1666666666666665,26.666666666666668,3.5,168.5,164.0,50.833333333333336
3786,E02003787,1,6.75,238.0,2.25,0.75,3.9166666666666665,1.8333333333333333,109.16666666666667,79.5,48.333333333333336
3787,E02003788,1,3.6666666666666665,277.44444444444446,0.3333333333333333,1.2222222222222223,1.8888888888888888,1.8888888888888888,155.33333333333334,85.11111111111111,36.55555555555556
3788,E02003789,1,inf,inf,inf,inf,inf,inf,inf,inf,inf
3789,E02003790,1,4.666666666666667,172.0,0.2857142857142857,0.47619047619047616,1.6666666666666667,1.619047619047619,77.71428571428571,72.19047619047619,23.714285714285715
3790,E02003791,1,2.210526315789474,154.8421052631579,0.47368421052631576,0.7894736842105263,0.631578947368421,1.7894736842105263,73.05263157894737,58.10526315789474,23.210526315789473
3791,E02003792,1,18.0,689.6,4.6,3.0,7.0,5.2,327.6,256.0,105.2
3792,E02003793,1,12.833333333333334,448.0,2.6666666666666665,1.0,2.1666666666666665,2.0,209.83333333333334,170.16666666666666,74.0
3793,E02003794,1,8.555555555555555,371.6666666666667,21.22222222222222,2.3333333333333335,10.666666666666666,3.3333333333333335,163.55555555555554,132.11111111111111,48.0
3794,E02003795,1,10.666666666666666,177.83333333333334,0.4166666666666667,0.8333333333333334,3.8333333333333335,2.5833333333333335,81.16666666666667,61.75,38.916666666666664
3795,E02003796,1,21.666666666666668,1067.6666666666667,1.0,7.0,183.33333333333334,12.333333333333334,246.0,385.3333333333333,255.66666666666666
3796,E02003797,1,8.933333333333334,246.4,0.2,1.2666666666666666,19.666666666666668,9.4,61.86666666666667,133.73333333333332,30.266666666666666
3797,E02003798,1,inf,inf,,inf,inf,inf,inf,inf,inf
3798,E02003799,1,23.666666666666668,507.5,0.0,0.8333333333333334,110.83333333333333,2.1666666666666665,58.666666666666664,172.83333333333334,186.66666666666666
3799,E02003800,1,4.625,312.5,0.375,1.375,3.875,1.375,187.5,92.125,31.5
3800,E02003801,1,12.4,578.4,0.0,3.6,21.2,9.4,88.2,401.2,68.0
3801,E02003802,1,7.333333333333333,105.43333333333334,0.2,2.4,32.733333333333334,11.533333333333333,4.4,13.533333333333333,48.96666666666667
3802,E02003803,1,12.892857142857142,108.21428571428571,0.0,4.25,23.035714285714285,13.785714285714286,7.785714285714286,23.142857142857142,50.107142857142854
3803,E02003804,1,9.384615384615385,238.07692307692307,0.0,3.3076923076923075,26.923076923076923,6.615384615384615,26.76923076923077,67.6923076923077,117.15384615384616
3804,E02003805,1,12.166666666666666,419.6666666666667,1.5,3.6666666666666665,11.5,5.833333333333333,210.83333333333334,146.83333333333334,52.666666666666664
3805,E02003806,1,7.5,309.375,0.0,0.75,13.375,4.5,134.375,136.375,28.5
3806,E02003807,1,7.090909090909091,171.54545454545453,0.0,1.8636363636363635,14.590909090909092,3.9545454545454546,70.13636363636364,42.90909090909091,46.18181818181818
3807,E02003808,1,31.8,534.8,0.6,2.2,63.8,5.0,105.2,274.0,117.0
3808,E02003809,1,4.7368421052631575,150.10526315789474,0.5263157894736842,1.0,4.0,0.9473684210526315,76.3157894736842,53.421052631578945,19.63157894736842
3809,E02003810,1,12.692307692307692,246.53846153846155,0.8461538461538461,2.5384615384615383,6.076923076923077,2.230769230769231,141.69230769230768,76.3076923076923,30.53846153846154
3810,E02003811,1,13.4,442.2,8.0,3.0,1.6,3.2,294.0,107.8,39.0
3811,E02003812,1,10.2,458.8,0.0,1.0,13.8,2.0,278.6,121.6,52.8
3812,E02003813,1,6.9,250.8,0.0,3.8,10.4,1.8,109.1,91.6,42.0
3813,E02003814,1,26.0,897.0,3.0,3.3333333333333335,21.333333333333332,6.666666666666667,355.0,326.0,208.33333333333334
3814,E02003815,1,18.0,705.5,0.0,3.25,52.0,11.75,202.25,262.5,192.5
3815,E02003816,1,35.333333333333336,965.0,0.0,22.333333333333332,70.66666666666667,26.0,228.66666666666666,312.6666666666667,340.6666666666667
3816,E02003817,1,9.8,545.6,2.6,0.8,19.8,6.8,244.4,245.0,37.0
3817,E02003818,1,13.8,473.0,0.0,3.6,9.8,2.4,281.8,155.6,34.6
3818,E02003819,1,19.666666666666668,802.3333333333334,1.0,8.666666666666666,8.0,3.6666666666666665,413.0,261.6666666666667,127.0
3819,E02003820,1,13.6,512.0,4.2,3.0,13.6,6.4,190.8,232.2,76.4
3820,E02003821,1,5.3,245.6,0.0,2.5,21.0,2.1,88.8,86.4,51.0
3821,E02003822,1,7.785714285714286,305.2142857142857,0.9285714285714286,1.6428571428571428,2.5,2.2142857142857144,139.64285714285714,128.07142857142858,39.0
3822,E02003823,1,14.0,746.5,0.0,5.0,57.5,4.25,263.0,336.5,95.25
3823,E02003824,1,17.25,521.75,0.0,6.25,22.0,8.0,257.5,195.75,50.25
3824,E02003825,1,17.0,803.0,0.0,1.0,28.333333333333332,1.6666666666666667,509.6666666666667,245.66666666666666,35.0
3825,E02003826,1,inf,inf,inf,inf,inf,inf,inf,inf,inf
3826,E02003827,1,61.333333333333336,1176.6666666666667,1.0,20.0,132.0,31.333333333333332,72.66666666666667,549.6666666666666,431.6666666666667
3827,E02003828,1,inf,inf,inf,inf,inf,inf,inf,inf,inf
3828,E02003829,1,inf,inf,,inf,inf,inf,inf,inf,inf
3829,E02003830,1,20.571428571428573,412.14285714285717,0.7142857142857143,6.0,34.57142857142857,10.142857142857142,16.285714285714285,108.71428571428571,257.2857142857143
3830,E02003831,1,26.0,1066.3333333333333,1.6666666666666667,3.0,6.666666666666667,2.0,542.0,453.6666666666667,84.0
3831,E02003832,1,28.2,476.2,0.8,7.6,42.8,28.6,12.0,105.4,308.2
3832,E02003833,1,inf,inf,,inf,inf,inf,inf,inf,inf
3833,E02003834,1,43.0,797.6666666666666,0.0,19.666666666666668,73.33333333333333,24.666666666666668,126.0,268.3333333333333,329.6666666666667
3834,E02003835,1,15.333333333333334,1039.6666666666667,1.0,1.0,3.0,1.6666666666666667,688.3333333333334,338.3333333333333,22.333333333333332
3835,E02003836,1,10.875,383.375,0.375,1.75,65.25,3.875,85.25,117.125,121.75
3836,E02003837,1,6.2727272727272725,146.45454545454547,3.5,0.7727272727272727,0.45454545454545453,1.0909090909090908,91.77272727272727,44.90909090909091,11.227272727272727
3837,E02003838,1,25.0,891.6666666666666,1.0,3.6666666666666665,4.666666666666667,4.0,312.6666666666667,503.0,89.0
3838,E02003839,1,11.0,431.6666666666667,0.5,10.5,60.5,9.666666666666666,112.0,158.33333333333334,92.5
3839,E02003840,1,6.0,152.28,1.48,1.24,1.4,1.56,92.44,49.16,12.0
3840,E02003841,1,17.4,616.4,2.2,8.8,73.8,7.0,242.6,164.4,136.0
3841,E02003842,1,9.8,456.8,0.0,4.4,13.8,3.0,277.4,114.6,54.0
3842,E02003843,1,15.75,621.5,0.0,6.25,60.0,11.0,109.75,341.75,109.0
3843,E02003844,1,12.833333333333334,484.8333333333333,0.5,2.5,19.833333333333332,1.5,224.0,190.83333333333334,59.833333333333336
3844,E02003845,1,85.66666666666667,1112.0,1.6666666666666667,30.666666666666668,184.33333333333334,27.333333333333332,40.333333333333336,298.3333333333333,616.0
3845,E02003846,1,14.333333333333334,986.0,0.0,9.0,98.0,5.666666666666667,69.0,368.3333333333333,451.0
3846,E02003847,1,inf,inf,inf,inf,inf,inf,inf,inf,inf
3847,E02003848,1,inf,inf,inf,inf,inf,,inf,inf,inf
3848,E02003849,1,21.0,952.3333333333334,4.0,6.333333333333333,239.33333333333334,2.3333333333333335,65.0,267.3333333333333,389.6666666666667
3849,E02003850,1,12.0,748.3333333333334,0.0,1.3333333333333333,32.0,0.0,141.66666666666666,418.6666666666667,167.0
3850,E02003851,1,15.666666666666666,779.3333333333334,0.0,4.666666666666667,1.6666666666666667,1.3333333333333333,292.0,452.0,43.666666666666664
3851,E02003852,1,14.75,684.5,0.75,3.5,9.5,0.0,231.75,436.0,18.75
3852,E02003853,1,8.214285714285714,169.57142857142858,1.1428571428571428,2.0714285714285716,10.071428571428571,1.0714285714285714,80.14285714285714,51.642857142857146,32.642857142857146
3853,E02003854,1,25.333333333333332,877.0,1.3333333333333333,7.666666666666667,61.0,3.0,389.6666666666667,357.0,83.33333333333333
3854,E02003855,1,29.666666666666668,892.0,1.0,8.333333333333334,41.0,3.0,397.6666666666667,365.0,106.66666666666667
3855,E02003856,1,22.266666666666666,297.2,1.4666666666666666,3.066666666666667,66.46666666666667,3.066666666666667,81.6,70.0,94.8
3856,E02003857,1,9.0,220.33333333333334,0.5833333333333334,1.0,26.0,1.3333333333333333,92.08333333333333,57.0,52.333333333333336
3857,E02003858,1,6.958333333333333,114.04166666666667,0.125,1.125,18.791666666666668,3.75,56.625,20.083333333333332,21.541666666666668
3858,E02003859,1,6.928571428571429,154.5,7.607142857142857,1.1428571428571428,4.642857142857143,2.6785714285714284,87.75,35.107142857142854,23.5
3859,E02003860,1,9.666666666666666,316.0,0.0,2.888888888888889,11.777777777777779,4.222222222222222,148.33333333333334,124.33333333333333,34.888888888888886
3860,E02003861,1,15.666666666666666,468.0,0.0,2.3333333333333335,66.0,3.5,153.66666666666666,148.5,110.33333333333333
3861,E02003862,1,14.142857142857142,289.0,1.0,1.7142857142857142,11.285714285714286,5.0,223.42857142857142,35.42857142857143,26.285714285714285
3862,E02003863,1,4.0,109.23076923076923,0.0,1.5,14.23076923076923,1.4615384615384615,54.46153846153846,22.73076923076923,19.846153846153847
3863,E02003864,1,4.309523809523809,76.88095238095238,0.40476190476190477,0.7380952380952381,9.785714285714286,2.357142857142857,37.833333333333336,16.88095238095238,14.19047619047619
3864,E02003865,1,8.294117647058824,184.88235294117646,0.17647058823529413,2.3529411764705883,10.235294117647058,1.5294117647058822,42.88235294117647,63.94117647058823,73.05882352941177
3865,E02003866,1,3.909090909090909,203.27272727272728,0.0,0.0,20.90909090909091,0.0,128.1818181818182,38.09090909090909,20.727272727272727
3866,E02003867,1,7.1,283.8,0.3,1.3,33.3,2.5,108.1,84.0,62.5
3867,E02003868,1,44.5,900.0,1.25,2.5,139.0,11.0,138.75,271.75,381.25
3868,E02003869,1,21.2,586.8,0.0,2.8,61.6,15.2,231.0,171.6,126.8
3869,E02003870,1,30.363636363636363,414.72727272727275,0.0,11.909090909090908,43.45454545454545,17.545454545454547,39.81818181818182,89.18181818181819,244.0909090909091
3870,E02003871,1,inf,inf,,inf,inf,inf,inf,inf,inf
3871,E02003872,1,4.9393939393939394,117.06060606060606,0.6363636363636364,1.0606060606060606,2.1818181818181817,0.9393939393939394,69.51515151515152,27.939393939393938,20.727272727272727
3872,E02003873,1,32.0,611.5,0.0,3.25,75.75,8.5,54.5,266.75,235.5
3873,E02003874,1,13.857142857142858,544.5714285714286,15.0,7.285714285714286,30.0,5.428571428571429,220.0,191.14285714285714,90.57142857142857
3874,E02003875,1,4.136363636363637,116.5909090909091,3.227272727272727,0.7272727272727273,0.2727272727272727,0.5454545454545454,64.45454545454545,40.27272727272727,12.227272727272727
3875,E02003876,1,14.0,456.0,0.6,2.4,23.2,4.2,102.4,228.2,110.2
3876,E02003877,1,23.5,907.5,30.25,3.5,29.5,10.0,443.5,310.5,104.75
3877,E02003878,1,13.0,638.2,23.4,4.2,12.8,1.6,287.8,241.6,80.8
3878,E02003879,1,12.428571428571429,336.85714285714283,0.42857142857142855,4.714285714285714,37.714285714285715,12.428571428571429,31.571428571428573,103.14285714285714,160.28571428571428
3879,E02003880,1,19.0,912.3333333333334,1.6666666666666667,7.666666666666667,44.333333333333336,6.0,186.0,467.3333333333333,219.33333333333334
3880,E02003881,1,13.0,513.0,0.0,3.4,73.8,7.4,74.4,194.6,173.2
3881,E02003882,1,26.666666666666668,1258.0,1.3333333333333333,4.666666666666667,47.0,5.0,151.0,749.6666666666666,327.0
3882,E02003883,1,29.666666666666668,1139.6666666666667,0.0,4.666666666666667,42.333333333333336,4.666666666666667,716.0,323.0,79.66666666666667
3883,E02003884,1,1.537037037037037,55.870370370370374,2.462962962962963,0.48148148148148145,1.8333333333333333,0.9444444444444444,32.94444444444444,14.481481481481481,5.2592592592592595
3884,E02003885,1,4.454545454545454,216.0,0.45454545454545453,1.5454545454545454,3.6363636363636362,4.0,73.63636363636364,107.27272727272727,30.90909090909091
3885,E02003886,1,11.571428571428571,320.14285714285717,0.5714285714285714,2.142857142857143,8.857142857142858,1.0,71.28571428571429,136.0,112.85714285714286
3886,E02003887,1,6.5,283.0,1.375,2.0,9.75,1.0,139.75,90.75,45.875
3887,E02003888,1,9.88888888888889,275.8888888888889,0.3333333333333333,3.3333333333333335,28.555555555555557,0.6666666666666666,53.666666666666664,106.55555555555556,93.77777777777777
3888,E02003889,1,16.0,540.75,6.75,0.75,43.25,2.5,146.5,189.75,168.25
3889,E02003890,1,8.5,392.3333333333333,2.8333333333333335,1.6666666666666667,19.5,2.8333333333333335,134.16666666666666,151.66666666666666,89.16666666666667
3890,E02003891,1,9.3,236.1,6.8,3.2,5.6,2.6,132.8,68.5,26.9
3891,E02003892,1,2.0869565217391304,56.891304347826086,3.717391304347826,0.6521739130434783,0.5434782608695652,1.0434782608695652,27.956521739130434,13.391304347826088,12.673913043478262
3892,E02003893,1,0.6346153846153846,25.39423076923077,0.1346153846153846,0.08653846153846154,0.4326923076923077,0.38461538461538464,15.586538461538462,6.201923076923077,4.201923076923077
3893,E02003894,1,5.2631578947368425,155.3684210526316,0.3684210526315789,2.5789473684210527,7.7368421052631575,4.0,66.26315789473684,46.68421052631579,34.0
3894,E02003895,1,2.4827586206896552,101.51724137931035,0.2413793103448276,0.4827586206896552,2.793103448275862,1.2758620689655173,40.275862068965516,36.03448275862069,23.896551724137932
3895,E02003896,1,5.181818181818182,223.0,0.45454545454545453,6.363636363636363,24.454545454545453,6.454545454545454,57.45454545454545,51.09090909090909,82.9090909090909
3896,E02003897,1,1.1666666666666667,68.4,0.16666666666666666,0.26666666666666666,0.5666666666666667,0.6,38.86666666666667,17.166666666666668,12.933333333333334
3897,E02003898,1,0.7131147540983607,22.040983606557376,0.16393442622950818,0.19672131147540983,0.6557377049180327,0.4098360655737705,13.844262295081966,4.770491803278689,3.7131147540983607
3898,E02003899,1,10.666666666666666,740.3333333333334,1.0,3.3333333333333335,62.666666666666664,8.333333333333334,150.33333333333334,292.0,234.33333333333334
3899,E02003900,1,4.928571428571429,175.21428571428572,0.35714285714285715,3.2142857142857144,17.928571428571427,5.357142857142857,46.92857142857143,36.285714285714285,71.07142857142857
3900,E02003901,1,0.21867321867321868,7.882063882063882,0.171990171990172,0.05896805896805897,0.47174447174447176,0.23587223587223588,4.316953316953317,2.285012285012285,1.5601965601965602
3901,E02003902,1,7.454545454545454,210.1818181818182,0.5454545454545454,3.8181818181818183,30.181818181818183,7.363636363636363,20.727272727272727,68.0909090909091,87.9090909090909
3902,E02003903,1,0.25,12.258771929824562,0.04824561403508772,0.17982456140350878,1.0263157894736843,0.40789473684210525,4.2368421052631575,3.776315789473684,3.8333333333333335
3903,E02003904,1,0.26038781163434904,6.903047091412742,0.036011080332409975,0.3601108033240997,0.7700831024930748,0.667590027700831,2.955678670360111,1.5152354570637119,1.8587257617728532
3904,E02003905,1,0.8714285714285714,33.957142857142856,0.17142857142857143,0.14285714285714285,0.5285714285714286,0.9,16.2,9.442857142857143,8.442857142857143
3905,E02003906,1,0.3488372093023256,17.968992248062015,0.21705426356589147,0.6124031007751938,2.503875968992248,1.178294573643411,9.651162790697674,3.511627906976744,1.6434108527131783
3906,E02003907,1,0.6646341463414634,20.286585365853657,0.676829268292683,0.29878048780487804,1.1585365853658536,0.42073170731707316,10.932926829268293,4.164634146341464,4.298780487804878
3907,E02003908,1,4.2,197.2,0.3333333333333333,0.7333333333333333,27.666666666666668,5.6,47.266666666666666,59.06666666666667,61.733333333333334
3908,E02003909,1,11.0,331.27272727272725,5.0,0.9090909090909091,27.272727272727273,5.7272727272727275,109.45454545454545,124.27272727272727,70.63636363636364
3909,E02003910,1,5.375,168.25,0.5,4.5625,28.75,17.75,31.75,29.5,61.8125
3910,E02003911,1,1.0897435897435896,44.282051282051285,0.38461538461538464,0.1794871794871795,0.9743589743589743,0.8974358974358975,29.28205128205128,9.602564102564102,5.051282051282051
3911,E02003912,1,0.23049645390070922,6.219858156028369,0.03368794326241135,0.06205673758865248,0.33156028368794327,0.23581560283687944,3.6914893617021276,1.803191489361702,1.2925531914893618
3912,E02003913,1,0.4351145038167939,18.946564885496183,0.32061068702290074,0.09923664122137404,0.4961832061068702,0.4198473282442748,11.442748091603054,4.541984732824427,3.0610687022900764
3913,E02003914,1,2.4545454545454546,124.5909090909091,1.1363636363636365,1.7727272727272727,13.136363636363637,5.318181818181818,30.727272727272727,34.40909090909091,41.54545454545455
3914,E02003915,1,0.8923076923076924,50.84615384615385,0.0,1.2769230769230768,9.6,3.9846153846153847,5.3538461538461535,12.661538461538461,19.846153846153847
3915,E02003916,1,0.8650793650793651,22.1984126984127,0.05555555555555555,0.8015873015873016,4.412698412698413,3.9761904761904763,4.412698412698413,3.2857142857142856,7.119047619047619
3916,E02003917,1,0.7464788732394366,42.183098591549296,1.9577464788732395,0.16901408450704225,2.352112676056338,0.676056338028169,11.126760563380282,20.295774647887324,7.352112676056338
