,GEOGRAPHY_CODE,Can read and write but cannot speak Welsh,Can read but cannot speak or write Welsh,Can speak and other combinations of skills in Welsh,Can speak and read but cannot write Welsh,Can speak but cannot read or write Welsh,"Can speak, read and write Welsh",Can understand spoken Welsh only,Can write but cannot speak or read Welsh,No skills in Welsh,Total: All usual residents aged 3 years and over
301,W02000320,0.0035443037974683543,0.007594936708860759,0.0007594936708860759,0.004430379746835443,0.008860759493670886,0.047215189873417725,0.024050632911392405,0.0010126582278481013,0.9025316455696203,1
302,W02000321,0.003595828838547285,0.004554716528826561,0.0026369411482680093,0.004434855567541651,0.00958887690279276,0.042310919333573054,0.019417475728155338,0.001438331535418914,0.9120220544168764,1
303,W02000322,0.006019447445593456,0.006019447445593456,0.001389103256675413,0.0038586201574317023,0.012656274116375984,0.040901373668776046,0.017440963111591296,0.0006173792251890724,0.9110973915727736,1
304,W02000323,0.003955288048151333,0.007222699914015477,0.002235597592433362,0.003955288048151333,0.01049011177987962,0.07583834909716251,0.019776440240756664,0.001891659501289768,0.8746345657781599,1
305,W02000324,0.004407227853680035,0.006463934185397385,0.0023505215219626853,0.007786102541501395,0.016159835463493463,0.08256206845893933,0.02453356838548553,0.001028353165858675,0.8547083884236815,1
306,W02000325,0.004395916052183778,0.006097560975609756,0.0009926262053318207,0.006806579693703914,0.00921724333522405,0.05743051616562677,0.025524673851389675,0.0012762336925694838,0.8882586500283608,1
307,W02000326,0.004544924833935439,0.009089849667870877,0.001631511478848619,0.005127607504952803,0.010954434215126442,0.06059899778580585,0.02295769723808414,0.001631511478848619,0.8834634657965272,1
308,W02000327,0.004349338900487126,0.005219206680584551,0.0017397355601948504,0.003827418232428671,0.008872651356993737,0.049234516353514265,0.021224773834377174,0.0012178148921363954,0.9043145441892833,1
309,W02000328,0.005765271105010295,0.006726149622512011,0.0013726835964310226,0.007687028140013727,0.011393273850377488,0.07041866849691146,0.022786547700754976,0.0016472203157172271,0.8722031571722718,1
310,W02000329,0.005127547750288425,0.007306755544161005,0.0014100756313293167,0.004614792975259582,0.013203435456992693,0.07037559287270863,0.02333034226381233,0.001666453018843738,0.8729650044866043,1
311,W02000330,0.0044986213902191265,0.008997242780438253,0.00130605137135394,0.00478885502829778,0.008852125961398926,0.05819184443476999,0.021477289217820345,0.0020316354665505733,0.889856334349151,1
312,W02000331,0.004010909674314134,0.008503128509545965,0.0006417455478902615,0.00657789186587518,0.009786619605326488,0.05968233595379432,0.02214022140221402,0.0019252366436707845,0.8867319107973688,1
313,W02000332,0.004750916248133568,0.008958870639337587,0.0013574046423238768,0.006108320890457445,0.010859237138591014,0.06298357540382789,0.019682367313696214,0.0009501832496267137,0.8843491244740057,1
314,W02000333,0.0033003300330033004,0.005610561056105611,0.0008250825082508251,0.0046204620462046205,0.009240924092409241,0.06666666666666667,0.021947194719471947,0.0016501650165016502,0.8861386138613861,1
315,W02000334,0.004052369077306733,0.006078553615960099,0.0007793017456359103,0.0029613466334164587,0.008728179551122194,0.06359102244389027,0.021041147132169577,0.0017144638403990024,0.8910536159600998,1
316,W02000335,0.004780114722753346,0.007921332969134116,0.0006828735318219066,0.005462988254575253,0.012838022398251844,0.06309751434034416,0.024173723026495494,0.0009560229445506692,0.8800874078120732,1
317,W02000336,0.0052941884249789435,0.010949344242570087,0.0015641920346528696,0.005655155817591144,0.012513536277222957,0.07604379737697028,0.028877391408976057,0.0018048369630610035,0.8572975574539766,1
318,W02000337,0.006075334143377886,0.010935601458080195,0.0010800594032671796,0.0058053192925610906,0.012015660861347375,0.06858377210746591,0.02821655191035507,0.0013500742540839747,0.8659376265694613,1
319,W02000338,0.005672902836451418,0.01363910681955341,0.00024140012070006034,0.006276403138201569,0.015208207604103801,0.07169583584791793,0.02788171394085697,0.0010863005431502716,0.8582981291490646,1
320,W02000339,0.004817491198814156,0.007133592736705577,0.0016675931072818232,0.005465999629423754,0.01232166018158236,0.06058921623123958,0.020752269779507133,0.0012970168612191958,0.8859551602742264,1
321,W02000340,0.003706343549536707,0.01083392729864576,0.0012829650748396293,0.004846756949394155,0.01083392729864576,0.07213114754098361,0.024946543121881683,0.0,0.8714183891660727,1
322,W02000341,0.004038179148311307,0.01113558492413118,0.0013460597161037689,0.0047723935389133625,0.010279001468428781,0.06167400881057269,0.026676456191874694,0.0013460597161037689,0.8787322564855604,1
323,W02000342,0.0049057015153166905,0.008830262727570043,0.0010901558922925979,0.005232748283004469,0.0100294342090919,0.07064210182056034,0.022784258148915295,0.0010901558922925979,0.8753951815109561,1
324,W02000343,0.004788306451612903,0.008820564516129033,0.0013860887096774194,0.004788306451612903,0.011214717741935484,0.05330141129032258,0.01940524193548387,0.0017641129032258064,0.89453125,1
325,W02000344,0.004332129963898917,0.007701564380264741,0.002527075812274368,0.00457280385078219,0.013357400722021661,0.07099879663056559,0.0246690734055355,0.0008423586040914561,0.8709987966305656,1
326,W02000345,0.0035998971457958345,0.006428387760349704,0.0019285163281049112,0.005785548984314734,0.014399588583183338,0.06261249678580612,0.023142195937258934,0.0019285163281049112,0.8801748521470815,1
327,W02000346,0.005595523581135092,0.010125233146815881,0.001465494271249667,0.0045297095656807885,0.01265654143351985,0.0782041033839595,0.03064215294431122,0.001465494271249667,0.8553157474020784,1
328,W02000347,0.004618937644341801,0.006928406466512702,0.0007698229407236335,0.005260456761611496,0.01424172440338722,0.061329227610982806,0.029638183217859892,0.00038491147036181676,0.8768283294842186,1
329,W02000348,0.004333107650643196,0.006093432633716994,0.0013540961408259986,0.003926878808395396,0.01110358835477319,0.046174678402166554,0.024373730534867976,0.002166553825321598,0.9004739336492891,1
330,W02000349,0.005779620555346149,0.005025757004648825,0.0013820831762784268,0.003518029903254178,0.008166855132554341,0.053147380324161324,0.02223897474557105,0.001005151400929765,0.899736147757256,1
331,W02000350,0.002497658445207618,0.007284837131855552,0.001665105630138412,0.005307524196066188,0.011343532105317931,0.05994380268498283,0.02393589343323967,0.0015610365282547611,0.886460609844937,1
332,W02000351,0.0038314176245210726,0.006663334999167083,0.0013326669998334167,0.006163584874229552,0.012826919873396635,0.053973013493253376,0.023155089122105614,0.0009995002498750624,0.8910544727636182,1
333,W02000352,0.0030553009471432934,0.005499541704857928,0.0021387106630003055,0.005652306752215093,0.010388023220287198,0.06263366941643751,0.019859456156431407,0.0012221203788573174,0.8895508707607699,1
334,W02000353,0.005879822171231895,0.008461207514699556,0.002294564749749032,0.006453463358669152,0.012476695826760361,0.06367417180553564,0.022085185716334433,0.0010038720780152016,0.8776710167790047,1
335,W02000354,0.005327650506126798,0.009057005860415556,0.0010655301012253596,0.006748357307760611,0.009057005860415556,0.05860415556739478,0.02255372047593678,0.001775883502042266,0.8858106908186822,1
336,W02000355,0.00465210355987055,0.010214401294498382,0.001516990291262136,0.005360032362459547,0.012742718446601941,0.06523058252427184,0.027811488673139158,0.0007079288025889968,0.8717637540453075,1
337,W02000356,0.005330700888450148,0.004343534057255676,0.0013820335636722605,0.004540967423494571,0.013030602171767028,0.04600197433366239,0.016979269496544915,0.0011846001974333662,0.9072063178677197,1
338,W02000357,0.007059120131097945,0.009328123030379427,0.0012605571662674903,0.005042228665069961,0.008445733013992185,0.047901172318164625,0.022816084709441572,0.0021429471826547334,0.896004033782932,1
339,W02000358,0.004291845493562232,0.007788904784612939,0.0017485296455253536,0.008106819265617548,0.011127006835161341,0.07391511683357177,0.02511524399936417,0.0,0.8679065331425846,1
340,W02000359,0.005346164127238706,0.009266684487213758,0.0024057738572574178,0.005257061391784727,0.012830793905372895,0.04499688140425911,0.028869286287089013,0.001247438296355698,0.8897799162434287,1
341,W02000360,0.005911778080945885,0.007882370774594513,0.0009095043201455207,0.005153857814157951,0.010004547521600727,0.053660754888585724,0.022737608003638016,0.0009095043201455207,0.8928300742761861,1
342,W02000361,0.004595669465311533,0.005391073795846222,0.0022978347326557667,0.005302695536897923,0.011312417145382236,0.05461776403004861,0.020503756076005304,0.0014140521431727795,0.8945647370746797,1
343,W02000362,0.005335704757670075,0.011412479620572106,0.0013339261894175188,0.006966058989180376,0.01067140951534015,0.06061953460797392,0.035867793093226616,0.0011857121683711278,0.8666073810582481,1
344,W02000363,0.0041115480872363245,0.006077940650697175,0.0014301036825169824,0.002681444404719342,0.009116910976045764,0.04326063639613872,0.017518770110833037,0.000893814801573114,0.9149088308902396,1
345,W02000364,0.00652345068046339,0.008323023281970533,0.0015746260263187492,0.0058486109548982115,0.01023506917107187,0.05106287256776516,0.025756382859070972,0.0031492520526374985,0.8875267124058036,1
346,W02000365,0.007402912621359223,0.009951456310679611,0.0014563106796116505,0.005339805825242718,0.02111650485436893,0.06165048543689321,0.026941747572815533,0.002912621359223301,0.8632281553398058,1
347,W02000366,0.0032938880078077345,0.009393680614859094,0.0013419543735512993,0.005123825789923143,0.012809564474807857,0.07075759424179578,0.031474929852385015,0.0020739294863974626,0.8637306331584726,1
348,W02000367,0.007039892725444184,0.014582634931277238,0.0016761649346295675,0.009554140127388535,0.010224606101240362,0.1116325846463292,0.035534696614146835,0.0008380824673147837,0.8089171974522293,1
349,W02000368,0.005975013579576317,0.013760637334781821,0.0005431830526887561,0.008871989860583017,0.012493210211841391,0.10266159695817491,0.041100850986782546,0.0014484881405033496,0.8131450298750679,1
350,W02000369,0.0072945719802617465,0.010512765500965459,0.0008581849388543231,0.006972752628191375,0.012014589143960523,0.0925767002789101,0.03604376743188157,0.0017163698777086461,0.8320102982192662,1
351,W02000370,0.004836948041816196,0.013106568887501951,0.0014042752379466376,0.007801529099703542,0.011702293649555313,0.11140583554376658,0.038383523170541424,0.0012482446559525667,0.8101107817132158,1
352,W02000371,0.008158640226628894,0.014844192634560906,0.0022662889518413596,0.0073654390934844195,0.014957507082152974,0.09563739376770539,0.0371671388101983,0.0011331444759206798,0.8184702549575071,1
353,W02000372,0.005581741503349045,0.018605805011163483,0.0012403870007442323,0.008682709005209625,0.015132721409079633,0.13979161498387496,0.04452989332671794,0.0008682709005209626,0.7655668568593401,1
354,W02000373,0.0058901487262553376,0.00765719334413194,0.001030776027094684,0.005595641289942571,0.011780297452510675,0.05124429391842144,0.020173759387424533,0.001030776027094684,0.8955971138271241,1
355,W02000374,0.00557297109021247,0.014629049111807733,0.00017415534656913968,0.006443747823058168,0.011494252873563218,0.09630790665273424,0.0421455938697318,0.0008707767328456984,0.8223615464994776,1
356,W02000375,0.013342796309439318,0.0113555713271824,0.0018452803406671398,0.00383250532292406,0.013626685592618879,0.063875088715401,0.031511710432931155,0.00198722498225692,0.8586231369765791,1
357,W02000376,0.0051099411582533295,0.01672344379064726,0.0017033137194177764,0.009290802105915144,0.01672344379064726,0.1353360173428306,0.03607928151130381,0.0012387736141220192,0.7777949829668628,1
358,W02000377,0.0034833869239013935,0.01152197213290461,0.0010718113612004287,0.005894962486602358,0.01379957127545552,0.07355305466237942,0.02947481243301179,0.0006698821007502679,0.8605305466237942,1
359,W02000378,0.005917159763313609,0.009219760561442136,0.0012384752992981973,0.00977019402779689,0.014173661758634925,0.11793037016650612,0.038667951011421495,0.0011008669327095088,0.8019815604788771,1
360,W02000379,0.005311443746982134,0.009013359085787865,0.0008047642040882022,0.005633349428617415,0.010300981812328988,0.0605182681474328,0.02720103009818123,0.0020923869306293257,0.8791244165459521,1
361,W02000380,0.005736636245110821,0.017340286831812254,0.0015645371577574967,0.008083441981747066,0.019295958279009127,0.16166883963494133,0.0453715775749674,0.0011734028683181225,0.7397653194263364,1
362,W02000381,0.005858138062064598,0.012349588347055098,0.0015832805573147563,0.0037998733375554147,0.010607979734008866,0.07267257758074731,0.03103229892336922,0.0014249525015832805,0.8606713109563014,1
363,W02000382,0.003294036061026352,0.004507628294036061,0.0010402219140083217,0.0048543689320388345,0.014042995839112345,0.0651872399445215,0.025832177531206656,0.0008668515950069349,0.880374479889043,1
364,W02000383,0.006046447711969218,0.010856122028308369,0.000687096330905593,0.005634189913425862,0.010306444963583895,0.06389995877422014,0.02610966057441253,0.0012367733956300674,0.8752233063075443,1
365,W02000384,0.007785623755205504,0.015028064457722253,0.0012674271229404308,0.009053050878145934,0.015571247510411008,0.14158971573420243,0.037479630635524175,0.0012674271229404308,0.7709578127829079,1
366,W02000385,0.010111524163568773,0.016951672862453533,0.0017843866171003717,0.006840148698884758,0.012193308550185874,0.10037174721189591,0.031078066914498142,0.0026765799256505576,0.8179925650557621,1
367,W02000386,0.005406866720735334,0.015815085158150853,0.0012165450121654502,0.009056501757231683,0.017572316842389836,0.17788591511219248,0.038118410381184104,0.0013517166801838335,0.7335766423357665,1
368,W02000387,0.006147900930967855,0.011768838924995608,0.0014052344985069384,0.007904444054101529,0.010890567363428772,0.09924468645705252,0.02986123309327244,0.0010539258738802037,0.8317231688037942,1
369,W02000388,0.00641025641025641,0.012464387464387465,0.004629629629629629,0.004985754985754986,0.010505698005698005,0.06908831908831908,0.024394586894586893,0.0008903133903133903,0.8666310541310541,1
370,W02000389,0.006616836172037741,0.011273128293101335,0.0018380100477882611,0.0053914961401789,0.014336478372748438,0.11138340889596864,0.03528979291753462,0.001592942041416493,0.8122779071192255,1
371,W02000390,0.007030739045127534,0.014715500327011119,0.0016350555918901242,0.009810333551340745,0.011935905820797907,0.1105297580117724,0.033845650752125575,0.001962066710268149,0.8085349901896665,1
372,W02000391,0.005748996637379326,0.014209784141447012,0.00043388653867013776,0.006399826445384532,0.009653975485410565,0.10944787937954224,0.024731532704197853,0.0013016596160104132,0.8280724590519579,1
373,W02000392,0.004653327128897162,0.0172173103769195,0.0016286644951140066,0.007910656119125175,0.0144253140995812,0.1567007910656119,0.036993950674732434,0.0012796649604467194,0.7591903210795719,1
374,W02000393,0.005657708628005658,0.010529624391010529,0.0014144271570014145,0.006757818639006758,0.013358478705013358,0.0814081408140814,0.03646078893603646,0.0012572685840012573,0.8431557441458432,1
375,W02000394,0.004447739065974796,0.017155564968759928,0.0014825796886582653,0.004765434713544425,0.008895478131949592,0.09541459282007836,0.02202689823149423,0.0006353912951392566,0.8451763210844011,1
376,W02000395,0.005894214363269738,0.01659686675973321,0.0006204436171862882,0.006979990693345742,0.015355979525360632,0.12176205987280905,0.04017372421281216,0.0010857763300760044,0.7915309446254072,1
377,W02000396,0.008300449040685807,0.018097700367396923,0.0009525105456524698,0.005987209144101238,0.011430126547829636,0.10504830589195809,0.02857531636957409,0.0012246564158388895,0.8203837256769628,1
378,W02000397,0.003515500159795462,0.012144455097475231,0.0011185682326621924,0.005912432086928731,0.01518056887184404,0.09332054969638862,0.03387663790348354,0.001278363694471077,0.8336529242569511,1
379,W02000398,0.004112518506333278,0.013324559960519823,0.000575752590886659,0.0031255140648132917,0.004606020727093272,0.07904260569172561,0.016614574765586445,0.0008225037012666557,0.877775949991775,1
380,W02000399,0.0036900369003690036,0.015990159901599015,0.0003784653231147696,0.003973885892705081,0.009272400416311855,0.08184312612356892,0.028101050241271644,0.001608477623237771,0.855142397577822,1
381,W02000400,0.0024445893089960887,0.01515645371577575,0.000651890482398957,0.009452411994784877,0.020208604954367666,0.19947848761408082,0.038461538461538464,0.0008148631029986962,0.7133311603650587,1
382,W02000401,0.002953439888811675,0.014940931202223767,0.0008686587908269632,0.010250173731758166,0.020326615705350937,0.2550382209867964,0.038394718554551774,0.0006949270326615705,0.6565323141070187,1
383,W02000402,0.006861522010336838,0.015861700231687755,0.0003564427018356799,0.004633755123863839,0.008732846194974157,0.06104081268936019,0.028604526822313313,0.0009802174300481198,0.8729281767955801,1
384,W02000403,0.006662225183211193,0.013590939373750832,0.0014656895403064624,0.005996002664890073,0.011992005329780146,0.07634910059960026,0.03011325782811459,0.0015989340439706862,0.8522318454363758,1
385,W02000404,0.007827788649706457,0.015492498369210697,0.0008153946510110893,0.008643183300717547,0.014187866927592954,0.07925636007827788,0.02837573385518591,0.0014677103718199608,0.8439334637964775,1
386,W02000405,0.0038012489818083084,0.008552810209068694,0.0028509367363562313,0.003665490089600869,0.011132229161010046,0.060955742601140374,0.025115395058376323,0.0013575889220743959,0.8825685582405648,1
387,W02000406,0.005109862033725089,0.012979049565661727,0.0012263668880940215,0.009402146142054164,0.020439448134900357,0.18129790495656617,0.045579969340827794,0.0012263668880940215,0.7227388860500766,1
388,W02000407,0.004699984333385555,0.016449945166849445,0.001723327588908037,0.003603321322262259,0.010966630111232962,0.06971643427855241,0.027103242989190035,0.0009399968666771111,0.8647971173429422,1
389,W02000408,0.01082281115582073,0.023171916192590538,0.0012487859025946996,0.008602747328985708,0.011794089080061052,0.07104204245872069,0.022200638268350215,0.002775079783543777,0.8483418898293326,1
390,W02000409,0.00634866163349348,0.0075497597803706245,0.0013726835964310226,0.00549073438572409,0.009094028826355524,0.07086479066575155,0.029855868222374744,0.0017158544955387784,0.8677076183939602,1
391,W02000410,0.007673860911270983,0.016546762589928057,0.001079136690647482,0.007913669064748202,0.009232613908872901,0.09640287769784173,0.026258992805755395,0.002517985611510791,0.8323741007194244,1
392,W02000411,0.0032915360501567397,0.007210031347962382,0.0018808777429467085,0.005172413793103448,0.014106583072100314,0.07852664576802508,0.024608150470219435,0.001567398119122257,0.8636363636363636,1
393,W02000412,0.007278241091736163,0.015617892342683851,0.0009097801364670204,0.009552691432903715,0.013646702047005308,0.0935557240333586,0.031235784685367703,0.0006065200909780137,0.8275966641394996,1
394,W02000414,0.005973715651135006,0.025430960914831883,0.0015360983102918587,0.014166239972691586,0.026284348864994027,0.12237583205325141,0.07356204130397678,0.0011947431302270011,0.7294760197986004,1
395,W02000415,0.003996003996003996,0.00888000888000888,0.000555000555000555,0.004329004329004329,0.009768009768009768,0.043179043179043176,0.030303030303030304,0.001776001776001776,0.8972138972138972,1
396,W02000416,0.0066488042076014685,0.02143495087823757,0.003969435347821773,0.025205914458668256,0.06341172968145281,0.22298303066388805,0.13605239654659124,0.002183189441301975,0.5181105487744369,1
397,W02000417,0.005575266092245312,0.012265585402939686,0.0034465281297516473,0.02939685757729346,0.07065382665990877,0.309680689305626,0.10856563608717688,0.001419158641662443,0.45899645210339585,1
398,W02000418,0.0061826384827470965,0.016793382905840086,0.0030077700726877767,0.024647004762302614,0.05405631213969421,0.3018631464616927,0.10452001002590024,0.0010025900242292588,0.487927145124906,1
399,W02000419,0.005648173453584768,0.014575931493121983,0.0029151862986243966,0.013664935774801858,0.02104400109319486,0.11487656008016763,0.06331420242324862,0.0014575931493121983,0.7625034162339437,1
400,W02000421,0.007570359814748842,0.01576416102600641,0.006768792304951906,0.026184538653366583,0.04551122194513716,0.43925899536872104,0.08799429996437477,0.003206270039187745,0.3677413608835055,1
401,W02000422,0.0041893590280687055,0.018433179723502304,0.0009775171065493646,0.004329004329004329,0.009495880463622399,0.08937299259879905,0.03281664571987153,0.0008378718056137411,0.8395475492249685,1
402,W02000423,0.006689995883079457,0.017908604363935775,0.0010292301358583778,0.004837381638534376,0.010806916426512969,0.06268011527377522,0.027583367641004528,0.002161383285302594,0.8663030053519967,1
403,W02000424,0.00564626888448039,0.016023195482984892,0.000610407446970853,0.007324889363650237,0.019075232717839157,0.07172287501907523,0.043644132458415995,0.001678620479169846,0.8342743781474135,1
404,W02000425,0.005747126436781609,0.00892638786989484,0.0013450721447786744,0.006969919295671314,0.014306676449009537,0.06187331865981903,0.03778429933969186,0.001222792858889704,0.8618244069454635,1
405,W02000426,0.007566334991708126,0.014614427860696517,0.001969320066334992,0.00808457711442786,0.014614427860696517,0.07846185737976782,0.04923300165837479,0.0020729684908789387,0.8233830845771144,1
406,W02000427,0.006993006993006993,0.023095325726904675,0.0015642252484357748,0.007729112992270887,0.013525947736474052,0.06339712918660287,0.04389032020610968,0.0015642252484357748,0.8382407066617593,1
407,W02000428,0.0052636709230919195,0.018812749780680378,0.0010722292621113169,0.007115703284920558,0.011599571108295155,0.06638073886343698,0.044156350521493325,0.0006823277122526562,0.8449166585437177,1
