,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_SEXOR_6_NAME,OBS_VALUE
10651,2021,E02006363,2021 super output areas - middle layer,152,Not answered,320
10652,2021,E02006364,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,6212
10653,2021,E02006364,2021 super output areas - middle layer,152,Straight or Heterosexual,5555
10654,2021,E02006364,2021 super output areas - middle layer,152,Gay or Lesbian,115
10655,2021,E02006364,2021 super output areas - middle layer,152,Bisexual,85
10656,2021,E02006364,2021 super output areas - middle layer,152,All other sexual orientations,16
10657,2021,E02006364,2021 super output areas - middle layer,152,Not answered,441
10658,2021,E02006365,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,5282
10659,2021,E02006365,2021 super output areas - middle layer,152,Straight or Heterosexual,4803
10660,2021,E02006365,2021 super output areas - middle layer,152,Gay or Lesbian,55
10661,2021,E02006365,2021 super output areas - middle layer,152,Bisexual,40
10662,2021,E02006365,2021 super output areas - middle layer,152,All other sexual orientations,15
10663,2021,E02006365,2021 super output areas - middle layer,152,Not answered,369
10664,2021,E02006366,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,6615
10665,2021,E02006366,2021 super output areas - middle layer,152,Straight or Heterosexual,6156
10666,2021,E02006366,2021 super output areas - middle layer,152,Gay or Lesbian,43
10667,2021,E02006366,2021 super output areas - middle layer,152,Bisexual,51
10668,2021,E02006366,2021 super output areas - middle layer,152,All other sexual orientations,11
10669,2021,E02006366,2021 super output areas - middle layer,152,Not answered,354
10670,2021,E02006367,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,4928
10671,2021,E02006367,2021 super output areas - middle layer,152,Straight or Heterosexual,4522
10672,2021,E02006367,2021 super output areas - middle layer,152,Gay or Lesbian,46
10673,2021,E02006367,2021 super output areas - middle layer,152,Bisexual,39
10674,2021,E02006367,2021 super output areas - middle layer,152,All other sexual orientations,12
10675,2021,E02006367,2021 super output areas - middle layer,152,Not answered,309
10676,2021,E02006368,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,4725
10677,2021,E02006368,2021 super output areas - middle layer,152,Straight or Heterosexual,4394
10678,2021,E02006368,2021 super output areas - middle layer,152,Gay or Lesbian,32
10679,2021,E02006368,2021 super output areas - middle layer,152,Bisexual,22
10680,2021,E02006368,2021 super output areas - middle layer,152,All other sexual orientations,7
10681,2021,E02006368,2021 super output areas - middle layer,152,Not answered,270
10682,2021,E02006369,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,5440
10683,2021,E02006369,2021 super output areas - middle layer,152,Straight or Heterosexual,5008
10684,2021,E02006369,2021 super output areas - middle layer,152,Gay or Lesbian,49
10685,2021,E02006369,2021 super output areas - middle layer,152,Bisexual,33
10686,2021,E02006369,2021 super output areas - middle layer,152,All other sexual orientations,7
10687,2021,E02006369,2021 super output areas - middle layer,152,Not answered,343
10688,2021,E02006370,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,5329
10689,2021,E02006370,2021 super output areas - middle layer,152,Straight or Heterosexual,4797
10690,2021,E02006370,2021 super output areas - middle layer,152,Gay or Lesbian,81
10691,2021,E02006370,2021 super output areas - middle layer,152,Bisexual,63
10692,2021,E02006370,2021 super output areas - middle layer,152,All other sexual orientations,13
10693,2021,E02006370,2021 super output areas - middle layer,152,Not answered,375
10694,2021,E02006371,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,6092
10695,2021,E02006371,2021 super output areas - middle layer,152,Straight or Heterosexual,5560
10696,2021,E02006371,2021 super output areas - middle layer,152,Gay or Lesbian,70
10697,2021,E02006371,2021 super output areas - middle layer,152,Bisexual,51
10698,2021,E02006371,2021 super output areas - middle layer,152,All other sexual orientations,10
10699,2021,E02006371,2021 super output areas - middle layer,152,Not answered,401
10700,2021,E02006372,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,5154
10701,2021,E02006372,2021 super output areas - middle layer,152,Straight or Heterosexual,4680
10702,2021,E02006372,2021 super output areas - middle layer,152,Gay or Lesbian,61
10703,2021,E02006372,2021 super output areas - middle layer,152,Bisexual,48
10704,2021,E02006372,2021 super output areas - middle layer,152,All other sexual orientations,12
10705,2021,E02006372,2021 super output areas - middle layer,152,Not answered,353
10706,2021,E02006373,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,6246
10707,2021,E02006373,2021 super output areas - middle layer,152,Straight or Heterosexual,5721
10708,2021,E02006373,2021 super output areas - middle layer,152,Gay or Lesbian,52
10709,2021,E02006373,2021 super output areas - middle layer,152,Bisexual,48
10710,2021,E02006373,2021 super output areas - middle layer,152,All other sexual orientations,18
10711,2021,E02006373,2021 super output areas - middle layer,152,Not answered,407
10712,2021,E02006374,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,5908
10713,2021,E02006374,2021 super output areas - middle layer,152,Straight or Heterosexual,5408
10714,2021,E02006374,2021 super output areas - middle layer,152,Gay or Lesbian,58
10715,2021,E02006374,2021 super output areas - middle layer,152,Bisexual,45
10716,2021,E02006374,2021 super output areas - middle layer,152,All other sexual orientations,7
10717,2021,E02006374,2021 super output areas - middle layer,152,Not answered,390
10718,2021,E02006375,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,5450
10719,2021,E02006375,2021 super output areas - middle layer,152,Straight or Heterosexual,5026
10720,2021,E02006375,2021 super output areas - middle layer,152,Gay or Lesbian,34
10721,2021,E02006375,2021 super output areas - middle layer,152,Bisexual,33
10722,2021,E02006375,2021 super output areas - middle layer,152,All other sexual orientations,6
10723,2021,E02006375,2021 super output areas - middle layer,152,Not answered,351
10724,2021,E02006376,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,7824
10725,2021,E02006376,2021 super output areas - middle layer,152,Straight or Heterosexual,7083
10726,2021,E02006376,2021 super output areas - middle layer,152,Gay or Lesbian,82
10727,2021,E02006376,2021 super output areas - middle layer,152,Bisexual,93
10728,2021,E02006376,2021 super output areas - middle layer,152,All other sexual orientations,3
10729,2021,E02006376,2021 super output areas - middle layer,152,Not answered,563
10730,2021,E02006377,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,5115
10731,2021,E02006377,2021 super output areas - middle layer,152,Straight or Heterosexual,4754
10732,2021,E02006377,2021 super output areas - middle layer,152,Gay or Lesbian,29
10733,2021,E02006377,2021 super output areas - middle layer,152,Bisexual,28
10734,2021,E02006377,2021 super output areas - middle layer,152,All other sexual orientations,6
10735,2021,E02006377,2021 super output areas - middle layer,152,Not answered,298
10736,2021,E02006378,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,7106
10737,2021,E02006378,2021 super output areas - middle layer,152,Straight or Heterosexual,6537
10738,2021,E02006378,2021 super output areas - middle layer,152,Gay or Lesbian,76
10739,2021,E02006378,2021 super output areas - middle layer,152,Bisexual,43
10740,2021,E02006378,2021 super output areas - middle layer,152,All other sexual orientations,5
10741,2021,E02006378,2021 super output areas - middle layer,152,Not answered,445
10742,2021,E02006379,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,5215
10743,2021,E02006379,2021 super output areas - middle layer,152,Straight or Heterosexual,4716
10744,2021,E02006379,2021 super output areas - middle layer,152,Gay or Lesbian,59
10745,2021,E02006379,2021 super output areas - middle layer,152,Bisexual,49
10746,2021,E02006379,2021 super output areas - middle layer,152,All other sexual orientations,12
10747,2021,E02006379,2021 super output areas - middle layer,152,Not answered,379
10748,2021,E02006380,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,5903
10749,2021,E02006380,2021 super output areas - middle layer,152,Straight or Heterosexual,5451
10750,2021,E02006380,2021 super output areas - middle layer,152,Gay or Lesbian,43
10751,2021,E02006380,2021 super output areas - middle layer,152,Bisexual,39
10752,2021,E02006380,2021 super output areas - middle layer,152,All other sexual orientations,4
10753,2021,E02006380,2021 super output areas - middle layer,152,Not answered,366
10754,2021,E02006381,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,6019
10755,2021,E02006381,2021 super output areas - middle layer,152,Straight or Heterosexual,5555
10756,2021,E02006381,2021 super output areas - middle layer,152,Gay or Lesbian,54
10757,2021,E02006381,2021 super output areas - middle layer,152,Bisexual,34
10758,2021,E02006381,2021 super output areas - middle layer,152,All other sexual orientations,2
10759,2021,E02006381,2021 super output areas - middle layer,152,Not answered,374
10760,2021,E02006382,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,5259
10761,2021,E02006382,2021 super output areas - middle layer,152,Straight or Heterosexual,4760
10762,2021,E02006382,2021 super output areas - middle layer,152,Gay or Lesbian,58
10763,2021,E02006382,2021 super output areas - middle layer,152,Bisexual,64
10764,2021,E02006382,2021 super output areas - middle layer,152,All other sexual orientations,25
10765,2021,E02006382,2021 super output areas - middle layer,152,Not answered,352
10766,2021,E02006383,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,8004
10767,2021,E02006383,2021 super output areas - middle layer,152,Straight or Heterosexual,7286
10768,2021,E02006383,2021 super output areas - middle layer,152,Gay or Lesbian,89
10769,2021,E02006383,2021 super output areas - middle layer,152,Bisexual,73
10770,2021,E02006383,2021 super output areas - middle layer,152,All other sexual orientations,19
10771,2021,E02006383,2021 super output areas - middle layer,152,Not answered,537
10772,2021,E02006384,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,8623
10773,2021,E02006384,2021 super output areas - middle layer,152,Straight or Heterosexual,7767
10774,2021,E02006384,2021 super output areas - middle layer,152,Gay or Lesbian,113
10775,2021,E02006384,2021 super output areas - middle layer,152,Bisexual,91
10776,2021,E02006384,2021 super output areas - middle layer,152,All other sexual orientations,41
10777,2021,E02006384,2021 super output areas - middle layer,152,Not answered,611
10778,2021,E02006385,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,8987
10779,2021,E02006385,2021 super output areas - middle layer,152,Straight or Heterosexual,8039
10780,2021,E02006385,2021 super output areas - middle layer,152,Gay or Lesbian,152
10781,2021,E02006385,2021 super output areas - middle layer,152,Bisexual,112
10782,2021,E02006385,2021 super output areas - middle layer,152,All other sexual orientations,27
10783,2021,E02006385,2021 super output areas - middle layer,152,Not answered,657
10784,2021,E02006386,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,6455
10785,2021,E02006386,2021 super output areas - middle layer,152,Straight or Heterosexual,5881
10786,2021,E02006386,2021 super output areas - middle layer,152,Gay or Lesbian,67
10787,2021,E02006386,2021 super output areas - middle layer,152,Bisexual,55
10788,2021,E02006386,2021 super output areas - middle layer,152,All other sexual orientations,13
10789,2021,E02006386,2021 super output areas - middle layer,152,Not answered,439
10790,2021,E02006387,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,5206
10791,2021,E02006387,2021 super output areas - middle layer,152,Straight or Heterosexual,4752
10792,2021,E02006387,2021 super output areas - middle layer,152,Gay or Lesbian,49
10793,2021,E02006387,2021 super output areas - middle layer,152,Bisexual,42
10794,2021,E02006387,2021 super output areas - middle layer,152,All other sexual orientations,12
10795,2021,E02006387,2021 super output areas - middle layer,152,Not answered,351
10796,2021,E02006388,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,7487
10797,2021,E02006388,2021 super output areas - middle layer,152,Straight or Heterosexual,6769
10798,2021,E02006388,2021 super output areas - middle layer,152,Gay or Lesbian,103
10799,2021,E02006388,2021 super output areas - middle layer,152,Bisexual,92
10800,2021,E02006388,2021 super output areas - middle layer,152,All other sexual orientations,22
10801,2021,E02006388,2021 super output areas - middle layer,152,Not answered,501
10802,2021,E02006389,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,5810
10803,2021,E02006389,2021 super output areas - middle layer,152,Straight or Heterosexual,5254
10804,2021,E02006389,2021 super output areas - middle layer,152,Gay or Lesbian,50
10805,2021,E02006389,2021 super output areas - middle layer,152,Bisexual,47
10806,2021,E02006389,2021 super output areas - middle layer,152,All other sexual orientations,11
10807,2021,E02006389,2021 super output areas - middle layer,152,Not answered,448
10808,2021,E02006390,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,8111
10809,2021,E02006390,2021 super output areas - middle layer,152,Straight or Heterosexual,7436
10810,2021,E02006390,2021 super output areas - middle layer,152,Gay or Lesbian,103
10811,2021,E02006390,2021 super output areas - middle layer,152,Bisexual,82
10812,2021,E02006390,2021 super output areas - middle layer,152,All other sexual orientations,16
10813,2021,E02006390,2021 super output areas - middle layer,152,Not answered,474
10814,2021,E02006391,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,6045
10815,2021,E02006391,2021 super output areas - middle layer,152,Straight or Heterosexual,5569
10816,2021,E02006391,2021 super output areas - middle layer,152,Gay or Lesbian,104
10817,2021,E02006391,2021 super output areas - middle layer,152,Bisexual,37
10818,2021,E02006391,2021 super output areas - middle layer,152,All other sexual orientations,15
10819,2021,E02006391,2021 super output areas - middle layer,152,Not answered,320
10820,2021,E02006392,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,7511
10821,2021,E02006392,2021 super output areas - middle layer,152,Straight or Heterosexual,6687
10822,2021,E02006392,2021 super output areas - middle layer,152,Gay or Lesbian,133
10823,2021,E02006392,2021 super output areas - middle layer,152,Bisexual,79
10824,2021,E02006392,2021 super output areas - middle layer,152,All other sexual orientations,30
10825,2021,E02006392,2021 super output areas - middle layer,152,Not answered,582
10826,2021,E02006393,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,6020
10827,2021,E02006393,2021 super output areas - middle layer,152,Straight or Heterosexual,5117
10828,2021,E02006393,2021 super output areas - middle layer,152,Gay or Lesbian,117
10829,2021,E02006393,2021 super output areas - middle layer,152,Bisexual,220
10830,2021,E02006393,2021 super output areas - middle layer,152,All other sexual orientations,47
10831,2021,E02006393,2021 super output areas - middle layer,152,Not answered,519
10832,2021,E02006394,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,10461
10833,2021,E02006394,2021 super output areas - middle layer,152,Straight or Heterosexual,8304
10834,2021,E02006394,2021 super output areas - middle layer,152,Gay or Lesbian,226
10835,2021,E02006394,2021 super output areas - middle layer,152,Bisexual,488
10836,2021,E02006394,2021 super output areas - middle layer,152,All other sexual orientations,93
10837,2021,E02006394,2021 super output areas - middle layer,152,Not answered,1350
10838,2021,E02006395,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,7874
10839,2021,E02006395,2021 super output areas - middle layer,152,Straight or Heterosexual,7144
10840,2021,E02006395,2021 super output areas - middle layer,152,Gay or Lesbian,103
10841,2021,E02006395,2021 super output areas - middle layer,152,Bisexual,97
10842,2021,E02006395,2021 super output areas - middle layer,152,All other sexual orientations,17
10843,2021,E02006395,2021 super output areas - middle layer,152,Not answered,513
10844,2021,E02006396,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,5029
10845,2021,E02006396,2021 super output areas - middle layer,152,Straight or Heterosexual,4527
10846,2021,E02006396,2021 super output areas - middle layer,152,Gay or Lesbian,58
10847,2021,E02006396,2021 super output areas - middle layer,152,Bisexual,41
10848,2021,E02006396,2021 super output areas - middle layer,152,All other sexual orientations,9
10849,2021,E02006396,2021 super output areas - middle layer,152,Not answered,394
10850,2021,E02006397,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,5179
10851,2021,E02006397,2021 super output areas - middle layer,152,Straight or Heterosexual,4653
10852,2021,E02006397,2021 super output areas - middle layer,152,Gay or Lesbian,30
10853,2021,E02006397,2021 super output areas - middle layer,152,Bisexual,36
10854,2021,E02006397,2021 super output areas - middle layer,152,All other sexual orientations,9
10855,2021,E02006397,2021 super output areas - middle layer,152,Not answered,451
10856,2021,E02006398,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,6967
10857,2021,E02006398,2021 super output areas - middle layer,152,Straight or Heterosexual,6362
10858,2021,E02006398,2021 super output areas - middle layer,152,Gay or Lesbian,106
10859,2021,E02006398,2021 super output areas - middle layer,152,Bisexual,77
10860,2021,E02006398,2021 super output areas - middle layer,152,All other sexual orientations,8
10861,2021,E02006398,2021 super output areas - middle layer,152,Not answered,414
10862,2021,E02006399,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,9838
10863,2021,E02006399,2021 super output areas - middle layer,152,Straight or Heterosexual,8904
10864,2021,E02006399,2021 super output areas - middle layer,152,Gay or Lesbian,118
10865,2021,E02006399,2021 super output areas - middle layer,152,Bisexual,83
10866,2021,E02006399,2021 super output areas - middle layer,152,All other sexual orientations,23
10867,2021,E02006399,2021 super output areas - middle layer,152,Not answered,710
10868,2021,E02006400,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,4699
10869,2021,E02006400,2021 super output areas - middle layer,152,Straight or Heterosexual,4279
10870,2021,E02006400,2021 super output areas - middle layer,152,Gay or Lesbian,45
10871,2021,E02006400,2021 super output areas - middle layer,152,Bisexual,37
10872,2021,E02006400,2021 super output areas - middle layer,152,All other sexual orientations,9
10873,2021,E02006400,2021 super output areas - middle layer,152,Not answered,329
10874,2021,E02006401,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,8565
10875,2021,E02006401,2021 super output areas - middle layer,152,Straight or Heterosexual,7689
10876,2021,E02006401,2021 super output areas - middle layer,152,Gay or Lesbian,136
10877,2021,E02006401,2021 super output areas - middle layer,152,Bisexual,82
10878,2021,E02006401,2021 super output areas - middle layer,152,All other sexual orientations,36
10879,2021,E02006401,2021 super output areas - middle layer,152,Not answered,622
10880,2021,E02006402,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,8087
10881,2021,E02006402,2021 super output areas - middle layer,152,Straight or Heterosexual,7412
10882,2021,E02006402,2021 super output areas - middle layer,152,Gay or Lesbian,76
10883,2021,E02006402,2021 super output areas - middle layer,152,Bisexual,72
10884,2021,E02006402,2021 super output areas - middle layer,152,All other sexual orientations,30
10885,2021,E02006402,2021 super output areas - middle layer,152,Not answered,497
10886,2021,E02006403,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,5386
10887,2021,E02006403,2021 super output areas - middle layer,152,Straight or Heterosexual,4856
10888,2021,E02006403,2021 super output areas - middle layer,152,Gay or Lesbian,93
10889,2021,E02006403,2021 super output areas - middle layer,152,Bisexual,49
10890,2021,E02006403,2021 super output areas - middle layer,152,All other sexual orientations,19
10891,2021,E02006403,2021 super output areas - middle layer,152,Not answered,369
10892,2021,E02006404,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,5947
10893,2021,E02006404,2021 super output areas - middle layer,152,Straight or Heterosexual,5313
10894,2021,E02006404,2021 super output areas - middle layer,152,Gay or Lesbian,76
10895,2021,E02006404,2021 super output areas - middle layer,152,Bisexual,47
10896,2021,E02006404,2021 super output areas - middle layer,152,All other sexual orientations,16
10897,2021,E02006404,2021 super output areas - middle layer,152,Not answered,495
10898,2021,E02006405,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,9282
10899,2021,E02006405,2021 super output areas - middle layer,152,Straight or Heterosexual,8339
10900,2021,E02006405,2021 super output areas - middle layer,152,Gay or Lesbian,125
10901,2021,E02006405,2021 super output areas - middle layer,152,Bisexual,112
10902,2021,E02006405,2021 super output areas - middle layer,152,All other sexual orientations,24
10903,2021,E02006405,2021 super output areas - middle layer,152,Not answered,682
10904,2021,E02006406,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,7466
10905,2021,E02006406,2021 super output areas - middle layer,152,Straight or Heterosexual,6601
10906,2021,E02006406,2021 super output areas - middle layer,152,Gay or Lesbian,162
10907,2021,E02006406,2021 super output areas - middle layer,152,Bisexual,97
10908,2021,E02006406,2021 super output areas - middle layer,152,All other sexual orientations,24
10909,2021,E02006406,2021 super output areas - middle layer,152,Not answered,582
10910,2021,E02006407,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,7540
10911,2021,E02006407,2021 super output areas - middle layer,152,Straight or Heterosexual,6912
10912,2021,E02006407,2021 super output areas - middle layer,152,Gay or Lesbian,75
10913,2021,E02006407,2021 super output areas - middle layer,152,Bisexual,46
10914,2021,E02006407,2021 super output areas - middle layer,152,All other sexual orientations,12
10915,2021,E02006407,2021 super output areas - middle layer,152,Not answered,495
10916,2021,E02006408,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,7140
10917,2021,E02006408,2021 super output areas - middle layer,152,Straight or Heterosexual,6510
10918,2021,E02006408,2021 super output areas - middle layer,152,Gay or Lesbian,76
10919,2021,E02006408,2021 super output areas - middle layer,152,Bisexual,59
10920,2021,E02006408,2021 super output areas - middle layer,152,All other sexual orientations,14
10921,2021,E02006408,2021 super output areas - middle layer,152,Not answered,481
10922,2021,E02006409,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,5426
10923,2021,E02006409,2021 super output areas - middle layer,152,Straight or Heterosexual,4946
10924,2021,E02006409,2021 super output areas - middle layer,152,Gay or Lesbian,51
10925,2021,E02006409,2021 super output areas - middle layer,152,Bisexual,43
10926,2021,E02006409,2021 super output areas - middle layer,152,All other sexual orientations,7
10927,2021,E02006409,2021 super output areas - middle layer,152,Not answered,379
10928,2021,E02006410,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,6665
10929,2021,E02006410,2021 super output areas - middle layer,152,Straight or Heterosexual,5978
10930,2021,E02006410,2021 super output areas - middle layer,152,Gay or Lesbian,83
10931,2021,E02006410,2021 super output areas - middle layer,152,Bisexual,63
10932,2021,E02006410,2021 super output areas - middle layer,152,All other sexual orientations,9
10933,2021,E02006410,2021 super output areas - middle layer,152,Not answered,532
10934,2021,E02006411,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,5992
10935,2021,E02006411,2021 super output areas - middle layer,152,Straight or Heterosexual,5465
10936,2021,E02006411,2021 super output areas - middle layer,152,Gay or Lesbian,59
10937,2021,E02006411,2021 super output areas - middle layer,152,Bisexual,42
10938,2021,E02006411,2021 super output areas - middle layer,152,All other sexual orientations,8
10939,2021,E02006411,2021 super output areas - middle layer,152,Not answered,418
10940,2021,E02006412,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,6243
10941,2021,E02006412,2021 super output areas - middle layer,152,Straight or Heterosexual,5692
10942,2021,E02006412,2021 super output areas - middle layer,152,Gay or Lesbian,82
10943,2021,E02006412,2021 super output areas - middle layer,152,Bisexual,44
10944,2021,E02006412,2021 super output areas - middle layer,152,All other sexual orientations,5
10945,2021,E02006412,2021 super output areas - middle layer,152,Not answered,420
10946,2021,E02006413,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,5292
10947,2021,E02006413,2021 super output areas - middle layer,152,Straight or Heterosexual,4832
10948,2021,E02006413,2021 super output areas - middle layer,152,Gay or Lesbian,56
10949,2021,E02006413,2021 super output areas - middle layer,152,Bisexual,27
10950,2021,E02006413,2021 super output areas - middle layer,152,All other sexual orientations,6
10951,2021,E02006413,2021 super output areas - middle layer,152,Not answered,371
10952,2021,E02006414,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,5076
10953,2021,E02006414,2021 super output areas - middle layer,152,Straight or Heterosexual,4679
10954,2021,E02006414,2021 super output areas - middle layer,152,Gay or Lesbian,61
10955,2021,E02006414,2021 super output areas - middle layer,152,Bisexual,26
10956,2021,E02006414,2021 super output areas - middle layer,152,All other sexual orientations,7
10957,2021,E02006414,2021 super output areas - middle layer,152,Not answered,303
10958,2021,E02006415,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,5907
10959,2021,E02006415,2021 super output areas - middle layer,152,Straight or Heterosexual,5385
10960,2021,E02006415,2021 super output areas - middle layer,152,Gay or Lesbian,89
10961,2021,E02006415,2021 super output areas - middle layer,152,Bisexual,47
10962,2021,E02006415,2021 super output areas - middle layer,152,All other sexual orientations,11
10963,2021,E02006415,2021 super output areas - middle layer,152,Not answered,375
10964,2021,E02006416,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,6924
10965,2021,E02006416,2021 super output areas - middle layer,152,Straight or Heterosexual,6415
10966,2021,E02006416,2021 super output areas - middle layer,152,Gay or Lesbian,60
10967,2021,E02006416,2021 super output areas - middle layer,152,Bisexual,36
10968,2021,E02006416,2021 super output areas - middle layer,152,All other sexual orientations,12
10969,2021,E02006416,2021 super output areas - middle layer,152,Not answered,401
10970,2021,E02006417,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,4899
10971,2021,E02006417,2021 super output areas - middle layer,152,Straight or Heterosexual,4457
10972,2021,E02006417,2021 super output areas - middle layer,152,Gay or Lesbian,70
10973,2021,E02006417,2021 super output areas - middle layer,152,Bisexual,39
10974,2021,E02006417,2021 super output areas - middle layer,152,All other sexual orientations,11
10975,2021,E02006417,2021 super output areas - middle layer,152,Not answered,322
10976,2021,E02006418,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,5546
10977,2021,E02006418,2021 super output areas - middle layer,152,Straight or Heterosexual,5152
10978,2021,E02006418,2021 super output areas - middle layer,152,Gay or Lesbian,44
10979,2021,E02006418,2021 super output areas - middle layer,152,Bisexual,35
10980,2021,E02006418,2021 super output areas - middle layer,152,All other sexual orientations,8
10981,2021,E02006418,2021 super output areas - middle layer,152,Not answered,307
10982,2021,E02006419,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,6636
10983,2021,E02006419,2021 super output areas - middle layer,152,Straight or Heterosexual,5980
10984,2021,E02006419,2021 super output areas - middle layer,152,Gay or Lesbian,83
10985,2021,E02006419,2021 super output areas - middle layer,152,Bisexual,87
10986,2021,E02006419,2021 super output areas - middle layer,152,All other sexual orientations,25
10987,2021,E02006419,2021 super output areas - middle layer,152,Not answered,461
10988,2021,E02006420,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,6511
10989,2021,E02006420,2021 super output areas - middle layer,152,Straight or Heterosexual,6013
10990,2021,E02006420,2021 super output areas - middle layer,152,Gay or Lesbian,54
10991,2021,E02006420,2021 super output areas - middle layer,152,Bisexual,45
10992,2021,E02006420,2021 super output areas - middle layer,152,All other sexual orientations,16
10993,2021,E02006420,2021 super output areas - middle layer,152,Not answered,383
10994,2021,E02006421,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,8183
10995,2021,E02006421,2021 super output areas - middle layer,152,Straight or Heterosexual,7621
10996,2021,E02006421,2021 super output areas - middle layer,152,Gay or Lesbian,69
10997,2021,E02006421,2021 super output areas - middle layer,152,Bisexual,54
10998,2021,E02006421,2021 super output areas - middle layer,152,All other sexual orientations,24
10999,2021,E02006421,2021 super output areas - middle layer,152,Not answered,415
11000,2021,E02006422,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,4935
11001,2021,E02006422,2021 super output areas - middle layer,152,Straight or Heterosexual,4579
11002,2021,E02006422,2021 super output areas - middle layer,152,Gay or Lesbian,52
11003,2021,E02006422,2021 super output areas - middle layer,152,Bisexual,35
11004,2021,E02006422,2021 super output areas - middle layer,152,All other sexual orientations,6
11005,2021,E02006422,2021 super output areas - middle layer,152,Not answered,263
11006,2021,E02006423,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,9275
11007,2021,E02006423,2021 super output areas - middle layer,152,Straight or Heterosexual,8375
11008,2021,E02006423,2021 super output areas - middle layer,152,Gay or Lesbian,126
11009,2021,E02006423,2021 super output areas - middle layer,152,Bisexual,107
11010,2021,E02006423,2021 super output areas - middle layer,152,All other sexual orientations,16
11011,2021,E02006423,2021 super output areas - middle layer,152,Not answered,651
11012,2021,E02006424,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,5277
11013,2021,E02006424,2021 super output areas - middle layer,152,Straight or Heterosexual,4929
11014,2021,E02006424,2021 super output areas - middle layer,152,Gay or Lesbian,22
11015,2021,E02006424,2021 super output areas - middle layer,152,Bisexual,25
11016,2021,E02006424,2021 super output areas - middle layer,152,All other sexual orientations,10
