,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C_TRANSPORT_NAME,OBS_VALUE
3959,2001,W02000041,2001 super output areas - middle layer,305,Bicycle,64.0
3960,2001,W02000041,2001 super output areas - middle layer,305,On foot,464.0
3961,2001,W02000041,2001 super output areas - middle layer,305,Other,48.0
3962,2001,W02000041,2001 super output areas - middle layer,305,Average distance (km) travelled to fixed place of work,20.31
3963,2001,W02000041,2001 super output areas - middle layer,305,Public transport users in households - with a car or van,83.0
3964,2001,W02000041,2001 super output areas - middle layer,305,Public transport users in households - without a car or van,28.0
3965,2001,W02000042,2001 super output areas - middle layer,305,All people aged 16 to 74 in employment,1674.0
3966,2001,W02000042,2001 super output areas - middle layer,305,Work mainly at or from home,135.0
3967,2001,W02000042,2001 super output areas - middle layer,305,"Underground, metro, light rail, tram",3.0
3968,2001,W02000042,2001 super output areas - middle layer,305,Train,22.0
3969,2001,W02000042,2001 super output areas - middle layer,305,"Bus, minibus or coach",58.0
3970,2001,W02000042,2001 super output areas - middle layer,305,"Motorcycle, scooter or moped",14.0
3971,2001,W02000042,2001 super output areas - middle layer,305,Driving a car or van,1059.0
3972,2001,W02000042,2001 super output areas - middle layer,305,Passenger in a car or van,172.0
3973,2001,W02000042,2001 super output areas - middle layer,305,Taxi or minicab,14.0
3974,2001,W02000042,2001 super output areas - middle layer,305,Bicycle,38.0
3975,2001,W02000042,2001 super output areas - middle layer,305,On foot,146.0
3976,2001,W02000042,2001 super output areas - middle layer,305,Other,13.0
3977,2001,W02000042,2001 super output areas - middle layer,305,Average distance (km) travelled to fixed place of work,15.77
3978,2001,W02000042,2001 super output areas - middle layer,305,Public transport users in households - with a car or van,63.0
3979,2001,W02000042,2001 super output areas - middle layer,305,Public transport users in households - without a car or van,19.0
3980,2001,W02000043,2001 super output areas - middle layer,305,All people aged 16 to 74 in employment,2215.0
3981,2001,W02000043,2001 super output areas - middle layer,305,Work mainly at or from home,207.0
3982,2001,W02000043,2001 super output areas - middle layer,305,"Underground, metro, light rail, tram",0.0
3983,2001,W02000043,2001 super output areas - middle layer,305,Train,49.0
3984,2001,W02000043,2001 super output areas - middle layer,305,"Bus, minibus or coach",43.0
3985,2001,W02000043,2001 super output areas - middle layer,305,"Motorcycle, scooter or moped",12.0
3986,2001,W02000043,2001 super output areas - middle layer,305,Driving a car or van,1308.0
3987,2001,W02000043,2001 super output areas - middle layer,305,Passenger in a car or van,178.0
3988,2001,W02000043,2001 super output areas - middle layer,305,Taxi or minicab,13.0
3989,2001,W02000043,2001 super output areas - middle layer,305,Bicycle,30.0
3990,2001,W02000043,2001 super output areas - middle layer,305,On foot,350.0
3991,2001,W02000043,2001 super output areas - middle layer,305,Other,25.0
3992,2001,W02000043,2001 super output areas - middle layer,305,Average distance (km) travelled to fixed place of work,17.11
3993,2001,W02000043,2001 super output areas - middle layer,305,Public transport users in households - with a car or van,55.0
3994,2001,W02000043,2001 super output areas - middle layer,305,Public transport users in households - without a car or van,38.0
3995,2001,W02000044,2001 super output areas - middle layer,305,All people aged 16 to 74 in employment,2091.0
3996,2001,W02000044,2001 super output areas - middle layer,305,Work mainly at or from home,150.0
3997,2001,W02000044,2001 super output areas - middle layer,305,"Underground, metro, light rail, tram",3.0
3998,2001,W02000044,2001 super output areas - middle layer,305,Train,19.0
3999,2001,W02000044,2001 super output areas - middle layer,305,"Bus, minibus or coach",79.0
4000,2001,W02000044,2001 super output areas - middle layer,305,"Motorcycle, scooter or moped",14.0
4001,2001,W02000044,2001 super output areas - middle layer,305,Driving a car or van,1458.0
4002,2001,W02000044,2001 super output areas - middle layer,305,Passenger in a car or van,173.0
4003,2001,W02000044,2001 super output areas - middle layer,305,Taxi or minicab,16.0
4004,2001,W02000044,2001 super output areas - middle layer,305,Bicycle,25.0
4005,2001,W02000044,2001 super output areas - middle layer,305,On foot,148.0
4006,2001,W02000044,2001 super output areas - middle layer,305,Other,6.0
4007,2001,W02000044,2001 super output areas - middle layer,305,Average distance (km) travelled to fixed place of work,15.23
4008,2001,W02000044,2001 super output areas - middle layer,305,Public transport users in households - with a car or van,72.0
4009,2001,W02000044,2001 super output areas - middle layer,305,Public transport users in households - without a car or van,29.0
4010,2001,W02000045,2001 super output areas - middle layer,305,All people aged 16 to 74 in employment,2858.0
4011,2001,W02000045,2001 super output areas - middle layer,305,Work mainly at or from home,308.0
4012,2001,W02000045,2001 super output areas - middle layer,305,"Underground, metro, light rail, tram",0.0
4013,2001,W02000045,2001 super output areas - middle layer,305,Train,44.0
4014,2001,W02000045,2001 super output areas - middle layer,305,"Bus, minibus or coach",96.0
4015,2001,W02000045,2001 super output areas - middle layer,305,"Motorcycle, scooter or moped",16.0
4016,2001,W02000045,2001 super output areas - middle layer,305,Driving a car or van,1400.0
4017,2001,W02000045,2001 super output areas - middle layer,305,Passenger in a car or van,298.0
4018,2001,W02000045,2001 super output areas - middle layer,305,Taxi or minicab,39.0
4019,2001,W02000045,2001 super output areas - middle layer,305,Bicycle,72.0
4020,2001,W02000045,2001 super output areas - middle layer,305,On foot,554.0
4021,2001,W02000045,2001 super output areas - middle layer,305,Other,31.0
4022,2001,W02000045,2001 super output areas - middle layer,305,Average distance (km) travelled to fixed place of work,16.05
4023,2001,W02000045,2001 super output areas - middle layer,305,Public transport users in households - with a car or van,74.0
4024,2001,W02000045,2001 super output areas - middle layer,305,Public transport users in households - without a car or van,63.0
4025,2001,W02000046,2001 super output areas - middle layer,305,All people aged 16 to 74 in employment,2425.0
4026,2001,W02000046,2001 super output areas - middle layer,305,Work mainly at or from home,164.0
4027,2001,W02000046,2001 super output areas - middle layer,305,"Underground, metro, light rail, tram",0.0
4028,2001,W02000046,2001 super output areas - middle layer,305,Train,25.0
4029,2001,W02000046,2001 super output areas - middle layer,305,"Bus, minibus or coach",51.0
4030,2001,W02000046,2001 super output areas - middle layer,305,"Motorcycle, scooter or moped",24.0
4031,2001,W02000046,2001 super output areas - middle layer,305,Driving a car or van,1567.0
4032,2001,W02000046,2001 super output areas - middle layer,305,Passenger in a car or van,256.0
4033,2001,W02000046,2001 super output areas - middle layer,305,Taxi or minicab,36.0
4034,2001,W02000046,2001 super output areas - middle layer,305,Bicycle,68.0
4035,2001,W02000046,2001 super output areas - middle layer,305,On foot,225.0
4036,2001,W02000046,2001 super output areas - middle layer,305,Other,9.0
4037,2001,W02000046,2001 super output areas - middle layer,305,Average distance (km) travelled to fixed place of work,14.23
4038,2001,W02000046,2001 super output areas - middle layer,305,Public transport users in households - with a car or van,61.0
4039,2001,W02000046,2001 super output areas - middle layer,305,Public transport users in households - without a car or van,15.0
4040,2001,W02000047,2001 super output areas - middle layer,305,All people aged 16 to 74 in employment,1687.0
4041,2001,W02000047,2001 super output areas - middle layer,305,Work mainly at or from home,126.0
4042,2001,W02000047,2001 super output areas - middle layer,305,"Underground, metro, light rail, tram",0.0
4043,2001,W02000047,2001 super output areas - middle layer,305,Train,26.0
4044,2001,W02000047,2001 super output areas - middle layer,305,"Bus, minibus or coach",74.0
4045,2001,W02000047,2001 super output areas - middle layer,305,"Motorcycle, scooter or moped",8.0
4046,2001,W02000047,2001 super output areas - middle layer,305,Driving a car or van,760.0
4047,2001,W02000047,2001 super output areas - middle layer,305,Passenger in a car or van,198.0
4048,2001,W02000047,2001 super output areas - middle layer,305,Taxi or minicab,33.0
4049,2001,W02000047,2001 super output areas - middle layer,305,Bicycle,62.0
4050,2001,W02000047,2001 super output areas - middle layer,305,On foot,389.0
4051,2001,W02000047,2001 super output areas - middle layer,305,Other,11.0
4052,2001,W02000047,2001 super output areas - middle layer,305,Average distance (km) travelled to fixed place of work,11.28
4053,2001,W02000047,2001 super output areas - middle layer,305,Public transport users in households - with a car or van,47.0
4054,2001,W02000047,2001 super output areas - middle layer,305,Public transport users in households - without a car or van,53.0
4055,2001,W02000048,2001 super output areas - middle layer,305,All people aged 16 to 74 in employment,1944.0
4056,2001,W02000048,2001 super output areas - middle layer,305,Work mainly at or from home,158.0
4057,2001,W02000048,2001 super output areas - middle layer,305,"Underground, metro, light rail, tram",0.0
4058,2001,W02000048,2001 super output areas - middle layer,305,Train,20.0
4059,2001,W02000048,2001 super output areas - middle layer,305,"Bus, minibus or coach",69.0
4060,2001,W02000048,2001 super output areas - middle layer,305,"Motorcycle, scooter or moped",15.0
4061,2001,W02000048,2001 super output areas - middle layer,305,Driving a car or van,1168.0
4062,2001,W02000048,2001 super output areas - middle layer,305,Passenger in a car or van,232.0
4063,2001,W02000048,2001 super output areas - middle layer,305,Taxi or minicab,28.0
4064,2001,W02000048,2001 super output areas - middle layer,305,Bicycle,69.0
4065,2001,W02000048,2001 super output areas - middle layer,305,On foot,172.0
4066,2001,W02000048,2001 super output areas - middle layer,305,Other,13.0
4067,2001,W02000048,2001 super output areas - middle layer,305,Average distance (km) travelled to fixed place of work,13.9
4068,2001,W02000048,2001 super output areas - middle layer,305,Public transport users in households - with a car or van,62.0
4069,2001,W02000048,2001 super output areas - middle layer,305,Public transport users in households - without a car or van,28.0
4070,2001,W02000049,2001 super output areas - middle layer,305,All people aged 16 to 74 in employment,2712.0
4071,2001,W02000049,2001 super output areas - middle layer,305,Work mainly at or from home,357.0
4072,2001,W02000049,2001 super output areas - middle layer,305,"Underground, metro, light rail, tram",0.0
4073,2001,W02000049,2001 super output areas - middle layer,305,Train,18.0
4074,2001,W02000049,2001 super output areas - middle layer,305,"Bus, minibus or coach",86.0
4075,2001,W02000049,2001 super output areas - middle layer,305,"Motorcycle, scooter or moped",23.0
4076,2001,W02000049,2001 super output areas - middle layer,305,Driving a car or van,1817.0
4077,2001,W02000049,2001 super output areas - middle layer,305,Passenger in a car or van,202.0
4078,2001,W02000049,2001 super output areas - middle layer,305,Taxi or minicab,5.0
4079,2001,W02000049,2001 super output areas - middle layer,305,Bicycle,34.0
4080,2001,W02000049,2001 super output areas - middle layer,305,On foot,149.0
4081,2001,W02000049,2001 super output areas - middle layer,305,Other,21.0
4082,2001,W02000049,2001 super output areas - middle layer,305,Average distance (km) travelled to fixed place of work,19.69
4083,2001,W02000049,2001 super output areas - middle layer,305,Public transport users in households - with a car or van,77.0
4084,2001,W02000049,2001 super output areas - middle layer,305,Public transport users in households - without a car or van,28.0
4085,2001,W02000050,2001 super output areas - middle layer,305,All people aged 16 to 74 in employment,2833.0
4086,2001,W02000050,2001 super output areas - middle layer,305,Work mainly at or from home,252.0
4087,2001,W02000050,2001 super output areas - middle layer,305,"Underground, metro, light rail, tram",0.0
4088,2001,W02000050,2001 super output areas - middle layer,305,Train,16.0
4089,2001,W02000050,2001 super output areas - middle layer,305,"Bus, minibus or coach",71.0
4090,2001,W02000050,2001 super output areas - middle layer,305,"Motorcycle, scooter or moped",15.0
4091,2001,W02000050,2001 super output areas - middle layer,305,Driving a car or van,1827.0
4092,2001,W02000050,2001 super output areas - middle layer,305,Passenger in a car or van,279.0
4093,2001,W02000050,2001 super output areas - middle layer,305,Taxi or minicab,15.0
4094,2001,W02000050,2001 super output areas - middle layer,305,Bicycle,50.0
4095,2001,W02000050,2001 super output areas - middle layer,305,On foot,286.0
4096,2001,W02000050,2001 super output areas - middle layer,305,Other,22.0
4097,2001,W02000050,2001 super output areas - middle layer,305,Average distance (km) travelled to fixed place of work,14.56
4098,2001,W02000050,2001 super output areas - middle layer,305,Public transport users in households - with a car or van,56.0
4099,2001,W02000050,2001 super output areas - middle layer,305,Public transport users in households - without a car or van,31.0
4100,2001,W02000051,2001 super output areas - middle layer,305,All people aged 16 to 74 in employment,2340.0
4101,2001,W02000051,2001 super output areas - middle layer,305,Work mainly at or from home,278.0
4102,2001,W02000051,2001 super output areas - middle layer,305,"Underground, metro, light rail, tram",0.0
4103,2001,W02000051,2001 super output areas - middle layer,305,Train,15.0
4104,2001,W02000051,2001 super output areas - middle layer,305,"Bus, minibus or coach",74.0
4105,2001,W02000051,2001 super output areas - middle layer,305,"Motorcycle, scooter or moped",9.0
4106,2001,W02000051,2001 super output areas - middle layer,305,Driving a car or van,1531.0
4107,2001,W02000051,2001 super output areas - middle layer,305,Passenger in a car or van,173.0
4108,2001,W02000051,2001 super output areas - middle layer,305,Taxi or minicab,5.0
4109,2001,W02000051,2001 super output areas - middle layer,305,Bicycle,39.0
4110,2001,W02000051,2001 super output areas - middle layer,305,On foot,196.0
4111,2001,W02000051,2001 super output areas - middle layer,305,Other,20.0
4112,2001,W02000051,2001 super output areas - middle layer,305,Average distance (km) travelled to fixed place of work,17.67
4113,2001,W02000051,2001 super output areas - middle layer,305,Public transport users in households - with a car or van,64.0
4114,2001,W02000051,2001 super output areas - middle layer,305,Public transport users in households - without a car or van,26.0
4115,2001,W02000052,2001 super output areas - middle layer,305,All people aged 16 to 74 in employment,2212.0
4116,2001,W02000052,2001 super output areas - middle layer,305,Work mainly at or from home,207.0
4117,2001,W02000052,2001 super output areas - middle layer,305,"Underground, metro, light rail, tram",0.0
4118,2001,W02000052,2001 super output areas - middle layer,305,Train,10.0
4119,2001,W02000052,2001 super output areas - middle layer,305,"Bus, minibus or coach",77.0
4120,2001,W02000052,2001 super output areas - middle layer,305,"Motorcycle, scooter or moped",12.0
4121,2001,W02000052,2001 super output areas - middle layer,305,Driving a car or van,1256.0
4122,2001,W02000052,2001 super output areas - middle layer,305,Passenger in a car or van,227.0
4123,2001,W02000052,2001 super output areas - middle layer,305,Taxi or minicab,10.0
4124,2001,W02000052,2001 super output areas - middle layer,305,Bicycle,31.0
4125,2001,W02000052,2001 super output areas - middle layer,305,On foot,373.0
4126,2001,W02000052,2001 super output areas - middle layer,305,Other,9.0
4127,2001,W02000052,2001 super output areas - middle layer,305,Average distance (km) travelled to fixed place of work,14.21
4128,2001,W02000052,2001 super output areas - middle layer,305,Public transport users in households - with a car or van,47.0
4129,2001,W02000052,2001 super output areas - middle layer,305,Public transport users in households - without a car or van,40.0
4130,2001,W02000053,2001 super output areas - middle layer,305,All people aged 16 to 74 in employment,3002.0
4131,2001,W02000053,2001 super output areas - middle layer,305,Work mainly at or from home,370.0
4132,2001,W02000053,2001 super output areas - middle layer,305,"Underground, metro, light rail, tram",0.0
4133,2001,W02000053,2001 super output areas - middle layer,305,Train,6.0
4134,2001,W02000053,2001 super output areas - middle layer,305,"Bus, minibus or coach",44.0
4135,2001,W02000053,2001 super output areas - middle layer,305,"Motorcycle, scooter or moped",24.0
4136,2001,W02000053,2001 super output areas - middle layer,305,Driving a car or van,2003.0
4137,2001,W02000053,2001 super output areas - middle layer,305,Passenger in a car or van,190.0
4138,2001,W02000053,2001 super output areas - middle layer,305,Taxi or minicab,6.0
4139,2001,W02000053,2001 super output areas - middle layer,305,Bicycle,36.0
4140,2001,W02000053,2001 super output areas - middle layer,305,On foot,297.0
4141,2001,W02000053,2001 super output areas - middle layer,305,Other,26.0
4142,2001,W02000053,2001 super output areas - middle layer,305,Average distance (km) travelled to fixed place of work,16.33
4143,2001,W02000053,2001 super output areas - middle layer,305,Public transport users in households - with a car or van,45.0
4144,2001,W02000053,2001 super output areas - middle layer,305,Public transport users in households - without a car or van,5.0
4145,2001,W02000054,2001 super output areas - middle layer,305,All people aged 16 to 74 in employment,2789.0
4146,2001,W02000054,2001 super output areas - middle layer,305,Work mainly at or from home,488.0
4147,2001,W02000054,2001 super output areas - middle layer,305,"Underground, metro, light rail, tram",3.0
4148,2001,W02000054,2001 super output areas - middle layer,305,Train,8.0
4149,2001,W02000054,2001 super output areas - middle layer,305,"Bus, minibus or coach",36.0
4150,2001,W02000054,2001 super output areas - middle layer,305,"Motorcycle, scooter or moped",11.0
4151,2001,W02000054,2001 super output areas - middle layer,305,Driving a car or van,1912.0
4152,2001,W02000054,2001 super output areas - middle layer,305,Passenger in a car or van,137.0
4153,2001,W02000054,2001 super output areas - middle layer,305,Taxi or minicab,8.0
4154,2001,W02000054,2001 super output areas - middle layer,305,Bicycle,35.0
4155,2001,W02000054,2001 super output areas - middle layer,305,On foot,122.0
4156,2001,W02000054,2001 super output areas - middle layer,305,Other,29.0
4157,2001,W02000054,2001 super output areas - middle layer,305,Average distance (km) travelled to fixed place of work,23.39
4158,2001,W02000054,2001 super output areas - middle layer,305,Public transport users in households - with a car or van,41.0
4159,2001,W02000054,2001 super output areas - middle layer,305,Public transport users in households - without a car or van,6.0
4160,2001,W02000055,2001 super output areas - middle layer,305,All people aged 16 to 74 in employment,2291.0
4161,2001,W02000055,2001 super output areas - middle layer,305,Work mainly at or from home,231.0
4162,2001,W02000055,2001 super output areas - middle layer,305,"Underground, metro, light rail, tram",0.0
4163,2001,W02000055,2001 super output areas - middle layer,305,Train,7.0
4164,2001,W02000055,2001 super output areas - middle layer,305,"Bus, minibus or coach",37.0
4165,2001,W02000055,2001 super output areas - middle layer,305,"Motorcycle, scooter or moped",9.0
4166,2001,W02000055,2001 super output areas - middle layer,305,Driving a car or van,1418.0
4167,2001,W02000055,2001 super output areas - middle layer,305,Passenger in a car or van,122.0
4168,2001,W02000055,2001 super output areas - middle layer,305,Taxi or minicab,3.0
4169,2001,W02000055,2001 super output areas - middle layer,305,Bicycle,55.0
4170,2001,W02000055,2001 super output areas - middle layer,305,On foot,387.0
4171,2001,W02000055,2001 super output areas - middle layer,305,Other,22.0
4172,2001,W02000055,2001 super output areas - middle layer,305,Average distance (km) travelled to fixed place of work,15.33
4173,2001,W02000055,2001 super output areas - middle layer,305,Public transport users in households - with a car or van,38.0
4174,2001,W02000055,2001 super output areas - middle layer,305,Public transport users in households - without a car or van,6.0
4175,2001,W02000056,2001 super output areas - middle layer,305,All people aged 16 to 74 in employment,2519.0
4176,2001,W02000056,2001 super output areas - middle layer,305,Work mainly at or from home,554.0
4177,2001,W02000056,2001 super output areas - middle layer,305,"Underground, metro, light rail, tram",0.0
4178,2001,W02000056,2001 super output areas - middle layer,305,Train,6.0
4179,2001,W02000056,2001 super output areas - middle layer,305,"Bus, minibus or coach",54.0
4180,2001,W02000056,2001 super output areas - middle layer,305,"Motorcycle, scooter or moped",11.0
4181,2001,W02000056,2001 super output areas - middle layer,305,Driving a car or van,1484.0
4182,2001,W02000056,2001 super output areas - middle layer,305,Passenger in a car or van,183.0
4183,2001,W02000056,2001 super output areas - middle layer,305,Taxi or minicab,10.0
4184,2001,W02000056,2001 super output areas - middle layer,305,Bicycle,12.0
4185,2001,W02000056,2001 super output areas - middle layer,305,On foot,185.0
4186,2001,W02000056,2001 super output areas - middle layer,305,Other,20.0
4187,2001,W02000056,2001 super output areas - middle layer,305,Average distance (km) travelled to fixed place of work,20.91
4188,2001,W02000056,2001 super output areas - middle layer,305,Public transport users in households - with a car or van,57.0
4189,2001,W02000056,2001 super output areas - middle layer,305,Public transport users in households - without a car or van,3.0
4190,2001,W02000057,2001 super output areas - middle layer,305,All people aged 16 to 74 in employment,2683.0
4191,2001,W02000057,2001 super output areas - middle layer,305,Work mainly at or from home,441.0
4192,2001,W02000057,2001 super output areas - middle layer,305,"Underground, metro, light rail, tram",3.0
4193,2001,W02000057,2001 super output areas - middle layer,305,Train,9.0
4194,2001,W02000057,2001 super output areas - middle layer,305,"Bus, minibus or coach",62.0
4195,2001,W02000057,2001 super output areas - middle layer,305,"Motorcycle, scooter or moped",15.0
4196,2001,W02000057,2001 super output areas - middle layer,305,Driving a car or van,1478.0
4197,2001,W02000057,2001 super output areas - middle layer,305,Passenger in a car or van,185.0
4198,2001,W02000057,2001 super output areas - middle layer,305,Taxi or minicab,18.0
4199,2001,W02000057,2001 super output areas - middle layer,305,Bicycle,41.0
4200,2001,W02000057,2001 super output areas - middle layer,305,On foot,411.0
4201,2001,W02000057,2001 super output areas - middle layer,305,Other,20.0
4202,2001,W02000057,2001 super output areas - middle layer,305,Average distance (km) travelled to fixed place of work,16.75
4203,2001,W02000057,2001 super output areas - middle layer,305,Public transport users in households - with a car or van,57.0
4204,2001,W02000057,2001 super output areas - middle layer,305,Public transport users in households - without a car or van,15.0
4205,2001,W02000058,2001 super output areas - middle layer,305,All people aged 16 to 74 in employment,2379.0
4206,2001,W02000058,2001 super output areas - middle layer,305,Work mainly at or from home,279.0
4207,2001,W02000058,2001 super output areas - middle layer,305,"Underground, metro, light rail, tram",3.0
4208,2001,W02000058,2001 super output areas - middle layer,305,Train,9.0
4209,2001,W02000058,2001 super output areas - middle layer,305,"Bus, minibus or coach",61.0
4210,2001,W02000058,2001 super output areas - middle layer,305,"Motorcycle, scooter or moped",19.0
4211,2001,W02000058,2001 super output areas - middle layer,305,Driving a car or van,1592.0
4212,2001,W02000058,2001 super output areas - middle layer,305,Passenger in a car or van,185.0
4213,2001,W02000058,2001 super output areas - middle layer,305,Taxi or minicab,10.0
4214,2001,W02000058,2001 super output areas - middle layer,305,Bicycle,25.0
4215,2001,W02000058,2001 super output areas - middle layer,305,On foot,174.0
4216,2001,W02000058,2001 super output areas - middle layer,305,Other,22.0
4217,2001,W02000058,2001 super output areas - middle layer,305,Average distance (km) travelled to fixed place of work,22.02
4218,2001,W02000058,2001 super output areas - middle layer,305,Public transport users in households - with a car or van,53.0
4219,2001,W02000058,2001 super output areas - middle layer,305,Public transport users in households - without a car or van,18.0
4220,2001,W02000059,2001 super output areas - middle layer,305,All people aged 16 to 74 in employment,2876.0
4221,2001,W02000059,2001 super output areas - middle layer,305,Work mainly at or from home,263.0
4222,2001,W02000059,2001 super output areas - middle layer,305,"Underground, metro, light rail, tram",4.0
4223,2001,W02000059,2001 super output areas - middle layer,305,Train,11.0
4224,2001,W02000059,2001 super output areas - middle layer,305,"Bus, minibus or coach",79.0
4225,2001,W02000059,2001 super output areas - middle layer,305,"Motorcycle, scooter or moped",25.0
4226,2001,W02000059,2001 super output areas - middle layer,305,Driving a car or van,2010.0
4227,2001,W02000059,2001 super output areas - middle layer,305,Passenger in a car or van,278.0
4228,2001,W02000059,2001 super output areas - middle layer,305,Taxi or minicab,26.0
4229,2001,W02000059,2001 super output areas - middle layer,305,Bicycle,18.0
4230,2001,W02000059,2001 super output areas - middle layer,305,On foot,150.0
4231,2001,W02000059,2001 super output areas - middle layer,305,Other,12.0
4232,2001,W02000059,2001 super output areas - middle layer,305,Average distance (km) travelled to fixed place of work,19.28
4233,2001,W02000059,2001 super output areas - middle layer,305,Public transport users in households - with a car or van,77.0
4234,2001,W02000059,2001 super output areas - middle layer,305,Public transport users in households - without a car or van,17.0
4235,2001,W02000060,2001 super output areas - middle layer,305,All people aged 16 to 74 in employment,4358.0
4236,2001,W02000060,2001 super output areas - middle layer,305,Work mainly at or from home,284.0
4237,2001,W02000060,2001 super output areas - middle layer,305,"Underground, metro, light rail, tram",3.0
4238,2001,W02000060,2001 super output areas - middle layer,305,Train,38.0
4239,2001,W02000060,2001 super output areas - middle layer,305,"Bus, minibus or coach",170.0
4240,2001,W02000060,2001 super output areas - middle layer,305,"Motorcycle, scooter or moped",35.0
4241,2001,W02000060,2001 super output areas - middle layer,305,Driving a car or van,2809.0
4242,2001,W02000060,2001 super output areas - middle layer,305,Passenger in a car or van,499.0
4243,2001,W02000060,2001 super output areas - middle layer,305,Taxi or minicab,47.0
4244,2001,W02000060,2001 super output areas - middle layer,305,Bicycle,45.0
4245,2001,W02000060,2001 super output areas - middle layer,305,On foot,403.0
4246,2001,W02000060,2001 super output areas - middle layer,305,Other,25.0
4247,2001,W02000060,2001 super output areas - middle layer,305,Average distance (km) travelled to fixed place of work,14.54
4248,2001,W02000060,2001 super output areas - middle layer,305,Public transport users in households - with a car or van,137.0
4249,2001,W02000060,2001 super output areas - middle layer,305,Public transport users in households - without a car or van,74.0
4250,2001,W02000061,2001 super output areas - middle layer,305,All people aged 16 to 74 in employment,2332.0
4251,2001,W02000061,2001 super output areas - middle layer,305,Work mainly at or from home,119.0
4252,2001,W02000061,2001 super output areas - middle layer,305,"Underground, metro, light rail, tram",4.0
4253,2001,W02000061,2001 super output areas - middle layer,305,Train,25.0
4254,2001,W02000061,2001 super output areas - middle layer,305,"Bus, minibus or coach",65.0
4255,2001,W02000061,2001 super output areas - middle layer,305,"Motorcycle, scooter or moped",17.0
4256,2001,W02000061,2001 super output areas - middle layer,305,Driving a car or van,1279.0
4257,2001,W02000061,2001 super output areas - middle layer,305,Passenger in a car or van,316.0
4258,2001,W02000061,2001 super output areas - middle layer,305,Taxi or minicab,46.0
4259,2001,W02000061,2001 super output areas - middle layer,305,Bicycle,51.0
4260,2001,W02000061,2001 super output areas - middle layer,305,On foot,399.0
4261,2001,W02000061,2001 super output areas - middle layer,305,Other,11.0
4262,2001,W02000061,2001 super output areas - middle layer,305,Average distance (km) travelled to fixed place of work,10.78
4263,2001,W02000061,2001 super output areas - middle layer,305,Public transport users in households - with a car or van,63.0
4264,2001,W02000061,2001 super output areas - middle layer,305,Public transport users in households - without a car or van,31.0
4265,2001,W02000062,2001 super output areas - middle layer,305,All people aged 16 to 74 in employment,3243.0
4266,2001,W02000062,2001 super output areas - middle layer,305,Work mainly at or from home,186.0
4267,2001,W02000062,2001 super output areas - middle layer,305,"Underground, metro, light rail, tram",3.0
4268,2001,W02000062,2001 super output areas - middle layer,305,Train,27.0
4269,2001,W02000062,2001 super output areas - middle layer,305,"Bus, minibus or coach",36.0
4270,2001,W02000062,2001 super output areas - middle layer,305,"Motorcycle, scooter or moped",25.0
4271,2001,W02000062,2001 super output areas - middle layer,305,Driving a car or van,2300.0
4272,2001,W02000062,2001 super output areas - middle layer,305,Passenger in a car or van,265.0
4273,2001,W02000062,2001 super output areas - middle layer,305,Taxi or minicab,35.0
4274,2001,W02000062,2001 super output areas - middle layer,305,Bicycle,35.0
4275,2001,W02000062,2001 super output areas - middle layer,305,On foot,315.0
4276,2001,W02000062,2001 super output areas - middle layer,305,Other,16.0
4277,2001,W02000062,2001 super output areas - middle layer,305,Average distance (km) travelled to fixed place of work,14.07
4278,2001,W02000062,2001 super output areas - middle layer,305,Public transport users in households - with a car or van,58.0
4279,2001,W02000062,2001 super output areas - middle layer,305,Public transport users in households - without a car or van,8.0
4280,2001,W02000063,2001 super output areas - middle layer,305,All people aged 16 to 74 in employment,4141.0
4281,2001,W02000063,2001 super output areas - middle layer,305,Work mainly at or from home,556.0
4282,2001,W02000063,2001 super output areas - middle layer,305,"Underground, metro, light rail, tram",3.0
4283,2001,W02000063,2001 super output areas - middle layer,305,Train,15.0
4284,2001,W02000063,2001 super output areas - middle layer,305,"Bus, minibus or coach",60.0
4285,2001,W02000063,2001 super output areas - middle layer,305,"Motorcycle, scooter or moped",42.0
4286,2001,W02000063,2001 super output areas - middle layer,305,Driving a car or van,3002.0
4287,2001,W02000063,2001 super output areas - middle layer,305,Passenger in a car or van,220.0
4288,2001,W02000063,2001 super output areas - middle layer,305,Taxi or minicab,11.0
4289,2001,W02000063,2001 super output areas - middle layer,305,Bicycle,30.0
4290,2001,W02000063,2001 super output areas - middle layer,305,On foot,178.0
4291,2001,W02000063,2001 super output areas - middle layer,305,Other,24.0
4292,2001,W02000063,2001 super output areas - middle layer,305,Average distance (km) travelled to fixed place of work,20.27
4293,2001,W02000063,2001 super output areas - middle layer,305,Public transport users in households - with a car or van,67.0
4294,2001,W02000063,2001 super output areas - middle layer,305,Public transport users in households - without a car or van,9.0
4295,2001,W02000064,2001 super output areas - middle layer,305,All people aged 16 to 74 in employment,2674.0
4296,2001,W02000064,2001 super output areas - middle layer,305,Work mainly at or from home,148.0
4297,2001,W02000064,2001 super output areas - middle layer,305,"Underground, metro, light rail, tram",0.0
4298,2001,W02000064,2001 super output areas - middle layer,305,Train,11.0
4299,2001,W02000064,2001 super output areas - middle layer,305,"Bus, minibus or coach",184.0
4300,2001,W02000064,2001 super output areas - middle layer,305,"Motorcycle, scooter or moped",34.0
4301,2001,W02000064,2001 super output areas - middle layer,305,Driving a car or van,1630.0
