,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,DEPCHILD_NAME,OBS_VALUE
13009,2001,E02005334,2001 super output areas - middle layer,305,No adults in employment - with dependent children,23
13010,2001,E02005334,2001 super output areas - middle layer,305,No adults in employment - without dependent children,464
13011,2001,E02005334,2001 super output areas - middle layer,305,With dependent children - all ages,727
13012,2001,E02005334,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,290
13013,2001,E02005334,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,549
13014,2001,E02005335,2001 super output areas - middle layer,305,All households,2704
13015,2001,E02005335,2001 super output areas - middle layer,305,No adults in employment - with dependent children,32
13016,2001,E02005335,2001 super output areas - middle layer,305,No adults in employment - without dependent children,846
13017,2001,E02005335,2001 super output areas - middle layer,305,With dependent children - all ages,780
13018,2001,E02005335,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,280
13019,2001,E02005335,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,757
13020,2001,E02005336,2001 super output areas - middle layer,305,All households,2351
13021,2001,E02005336,2001 super output areas - middle layer,305,No adults in employment - with dependent children,53
13022,2001,E02005336,2001 super output areas - middle layer,305,No adults in employment - without dependent children,454
13023,2001,E02005336,2001 super output areas - middle layer,305,With dependent children - all ages,716
13024,2001,E02005336,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,322
13025,2001,E02005336,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,590
13026,2001,E02005337,2001 super output areas - middle layer,305,All households,3721
13027,2001,E02005337,2001 super output areas - middle layer,305,No adults in employment - with dependent children,82
13028,2001,E02005337,2001 super output areas - middle layer,305,No adults in employment - without dependent children,1154
13029,2001,E02005337,2001 super output areas - middle layer,305,With dependent children - all ages,1154
13030,2001,E02005337,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,400
13031,2001,E02005337,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1306
13032,2001,E02005338,2001 super output areas - middle layer,305,All households,3624
13033,2001,E02005338,2001 super output areas - middle layer,305,No adults in employment - with dependent children,85
13034,2001,E02005338,2001 super output areas - middle layer,305,No adults in employment - without dependent children,988
13035,2001,E02005338,2001 super output areas - middle layer,305,With dependent children - all ages,1096
13036,2001,E02005338,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,401
13037,2001,E02005338,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1082
13038,2001,E02005339,2001 super output areas - middle layer,305,All households,3346
13039,2001,E02005339,2001 super output areas - middle layer,305,No adults in employment - with dependent children,54
13040,2001,E02005339,2001 super output areas - middle layer,305,No adults in employment - without dependent children,631
13041,2001,E02005339,2001 super output areas - middle layer,305,With dependent children - all ages,1126
13042,2001,E02005339,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,438
13043,2001,E02005339,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,798
13044,2001,E02005340,2001 super output areas - middle layer,305,All households,3333
13045,2001,E02005340,2001 super output areas - middle layer,305,No adults in employment - with dependent children,62
13046,2001,E02005340,2001 super output areas - middle layer,305,No adults in employment - without dependent children,942
13047,2001,E02005340,2001 super output areas - middle layer,305,With dependent children - all ages,1001
13048,2001,E02005340,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,354
13049,2001,E02005340,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1081
13050,2001,E02005341,2001 super output areas - middle layer,305,All households,2495
13051,2001,E02005341,2001 super output areas - middle layer,305,No adults in employment - with dependent children,32
13052,2001,E02005341,2001 super output areas - middle layer,305,No adults in employment - without dependent children,470
13053,2001,E02005341,2001 super output areas - middle layer,305,With dependent children - all ages,942
13054,2001,E02005341,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,412
13055,2001,E02005341,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,588
13056,2001,E02005342,2001 super output areas - middle layer,305,All households,2748
13057,2001,E02005342,2001 super output areas - middle layer,305,No adults in employment - with dependent children,69
13058,2001,E02005342,2001 super output areas - middle layer,305,No adults in employment - without dependent children,666
13059,2001,E02005342,2001 super output areas - middle layer,305,With dependent children - all ages,881
13060,2001,E02005342,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,338
13061,2001,E02005342,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,802
13062,2001,E02005343,2001 super output areas - middle layer,305,All households,2655
13063,2001,E02005343,2001 super output areas - middle layer,305,No adults in employment - with dependent children,31
13064,2001,E02005343,2001 super output areas - middle layer,305,No adults in employment - without dependent children,690
13065,2001,E02005343,2001 super output areas - middle layer,305,With dependent children - all ages,808
13066,2001,E02005343,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,273
13067,2001,E02005343,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,762
13068,2001,E02005344,2001 super output areas - middle layer,305,All households,2867
13069,2001,E02005344,2001 super output areas - middle layer,305,No adults in employment - with dependent children,53
13070,2001,E02005344,2001 super output areas - middle layer,305,No adults in employment - without dependent children,724
13071,2001,E02005344,2001 super output areas - middle layer,305,With dependent children - all ages,859
13072,2001,E02005344,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,306
13073,2001,E02005344,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,823
13074,2001,E02005345,2001 super output areas - middle layer,305,All households,2313
13075,2001,E02005345,2001 super output areas - middle layer,305,No adults in employment - with dependent children,85
13076,2001,E02005345,2001 super output areas - middle layer,305,No adults in employment - without dependent children,515
13077,2001,E02005345,2001 super output areas - middle layer,305,With dependent children - all ages,753
13078,2001,E02005345,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,273
13079,2001,E02005345,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,617
13080,2001,E02005346,2001 super output areas - middle layer,305,All households,4281
13081,2001,E02005346,2001 super output areas - middle layer,305,No adults in employment - with dependent children,255
13082,2001,E02005346,2001 super output areas - middle layer,305,No adults in employment - without dependent children,1346
13083,2001,E02005346,2001 super output areas - middle layer,305,With dependent children - all ages,1131
13084,2001,E02005346,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,525
13085,2001,E02005346,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1409
13086,2001,E02005347,2001 super output areas - middle layer,305,All households,3085
13087,2001,E02005347,2001 super output areas - middle layer,305,No adults in employment - with dependent children,136
13088,2001,E02005347,2001 super output areas - middle layer,305,No adults in employment - without dependent children,1162
13089,2001,E02005347,2001 super output areas - middle layer,305,With dependent children - all ages,613
13090,2001,E02005347,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,230
13091,2001,E02005347,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,915
13092,2001,E02005348,2001 super output areas - middle layer,305,All households,2525
13093,2001,E02005348,2001 super output areas - middle layer,305,No adults in employment - with dependent children,57
13094,2001,E02005348,2001 super output areas - middle layer,305,No adults in employment - without dependent children,686
13095,2001,E02005348,2001 super output areas - middle layer,305,With dependent children - all ages,721
13096,2001,E02005348,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,237
13097,2001,E02005348,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,750
13098,2001,E02005349,2001 super output areas - middle layer,305,All households,2621
13099,2001,E02005349,2001 super output areas - middle layer,305,No adults in employment - with dependent children,53
13100,2001,E02005349,2001 super output areas - middle layer,305,No adults in employment - without dependent children,727
13101,2001,E02005349,2001 super output areas - middle layer,305,With dependent children - all ages,794
13102,2001,E02005349,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,262
13103,2001,E02005349,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,839
13104,2001,E02005350,2001 super output areas - middle layer,305,All households,2675
13105,2001,E02005350,2001 super output areas - middle layer,305,No adults in employment - with dependent children,80
13106,2001,E02005350,2001 super output areas - middle layer,305,No adults in employment - without dependent children,574
13107,2001,E02005350,2001 super output areas - middle layer,305,With dependent children - all ages,821
13108,2001,E02005350,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,310
13109,2001,E02005350,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,704
13110,2001,E02005351,2001 super output areas - middle layer,305,All households,2326
13111,2001,E02005351,2001 super output areas - middle layer,305,No adults in employment - with dependent children,134
13112,2001,E02005351,2001 super output areas - middle layer,305,No adults in employment - without dependent children,703
13113,2001,E02005351,2001 super output areas - middle layer,305,With dependent children - all ages,778
13114,2001,E02005351,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,278
13115,2001,E02005351,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,739
13116,2001,E02005352,2001 super output areas - middle layer,305,All households,2177
13117,2001,E02005352,2001 super output areas - middle layer,305,No adults in employment - with dependent children,32
13118,2001,E02005352,2001 super output areas - middle layer,305,No adults in employment - without dependent children,526
13119,2001,E02005352,2001 super output areas - middle layer,305,With dependent children - all ages,710
13120,2001,E02005352,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,254
13121,2001,E02005352,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,553
13122,2001,E02005353,2001 super output areas - middle layer,305,All households,3475
13123,2001,E02005353,2001 super output areas - middle layer,305,No adults in employment - with dependent children,222
13124,2001,E02005353,2001 super output areas - middle layer,305,No adults in employment - without dependent children,1019
13125,2001,E02005353,2001 super output areas - middle layer,305,With dependent children - all ages,1140
13126,2001,E02005353,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,427
13127,2001,E02005353,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1102
13128,2001,E02005354,2001 super output areas - middle layer,305,All households,3322
13129,2001,E02005354,2001 super output areas - middle layer,305,No adults in employment - with dependent children,40
13130,2001,E02005354,2001 super output areas - middle layer,305,No adults in employment - without dependent children,1091
13131,2001,E02005354,2001 super output areas - middle layer,305,With dependent children - all ages,1085
13132,2001,E02005354,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,354
13133,2001,E02005354,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,925
13134,2001,E02005355,2001 super output areas - middle layer,305,All households,2331
13135,2001,E02005355,2001 super output areas - middle layer,305,No adults in employment - with dependent children,43
13136,2001,E02005355,2001 super output areas - middle layer,305,No adults in employment - without dependent children,617
13137,2001,E02005355,2001 super output areas - middle layer,305,With dependent children - all ages,691
13138,2001,E02005355,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,225
13139,2001,E02005355,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,690
13140,2001,E02005356,2001 super output areas - middle layer,305,All households,2587
13141,2001,E02005356,2001 super output areas - middle layer,305,No adults in employment - with dependent children,31
13142,2001,E02005356,2001 super output areas - middle layer,305,No adults in employment - without dependent children,749
13143,2001,E02005356,2001 super output areas - middle layer,305,With dependent children - all ages,684
13144,2001,E02005356,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,236
13145,2001,E02005356,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,664
13146,2001,E02005357,2001 super output areas - middle layer,305,All households,2565
13147,2001,E02005357,2001 super output areas - middle layer,305,No adults in employment - with dependent children,97
13148,2001,E02005357,2001 super output areas - middle layer,305,No adults in employment - without dependent children,608
13149,2001,E02005357,2001 super output areas - middle layer,305,With dependent children - all ages,829
13150,2001,E02005357,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,299
13151,2001,E02005357,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,738
13152,2001,E02005358,2001 super output areas - middle layer,305,All households,4044
13153,2001,E02005358,2001 super output areas - middle layer,305,No adults in employment - with dependent children,123
13154,2001,E02005358,2001 super output areas - middle layer,305,No adults in employment - without dependent children,989
13155,2001,E02005358,2001 super output areas - middle layer,305,With dependent children - all ages,1286
13156,2001,E02005358,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,496
13157,2001,E02005358,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1097
13158,2001,E02005359,2001 super output areas - middle layer,305,All households,2249
13159,2001,E02005359,2001 super output areas - middle layer,305,No adults in employment - with dependent children,32
13160,2001,E02005359,2001 super output areas - middle layer,305,No adults in employment - without dependent children,563
13161,2001,E02005359,2001 super output areas - middle layer,305,With dependent children - all ages,698
13162,2001,E02005359,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,221
13163,2001,E02005359,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,605
13164,2001,E02005360,2001 super output areas - middle layer,305,All households,2465
13165,2001,E02005360,2001 super output areas - middle layer,305,No adults in employment - with dependent children,35
13166,2001,E02005360,2001 super output areas - middle layer,305,No adults in employment - without dependent children,801
13167,2001,E02005360,2001 super output areas - middle layer,305,With dependent children - all ages,672
13168,2001,E02005360,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,206
13169,2001,E02005360,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,684
13170,2001,E02005361,2001 super output areas - middle layer,305,All households,2412
13171,2001,E02005361,2001 super output areas - middle layer,305,No adults in employment - with dependent children,64
13172,2001,E02005361,2001 super output areas - middle layer,305,No adults in employment - without dependent children,553
13173,2001,E02005361,2001 super output areas - middle layer,305,With dependent children - all ages,787
13174,2001,E02005361,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,302
13175,2001,E02005361,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,670
13176,2001,E02005362,2001 super output areas - middle layer,305,All households,2386
13177,2001,E02005362,2001 super output areas - middle layer,305,No adults in employment - with dependent children,63
13178,2001,E02005362,2001 super output areas - middle layer,305,No adults in employment - without dependent children,674
13179,2001,E02005362,2001 super output areas - middle layer,305,With dependent children - all ages,725
13180,2001,E02005362,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,246
13181,2001,E02005362,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,772
13182,2001,E02005363,2001 super output areas - middle layer,305,All households,2585
13183,2001,E02005363,2001 super output areas - middle layer,305,No adults in employment - with dependent children,29
13184,2001,E02005363,2001 super output areas - middle layer,305,No adults in employment - without dependent children,894
13185,2001,E02005363,2001 super output areas - middle layer,305,With dependent children - all ages,754
13186,2001,E02005363,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,258
13187,2001,E02005363,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,836
13188,2001,E02005364,2001 super output areas - middle layer,305,All households,2014
13189,2001,E02005364,2001 super output areas - middle layer,305,No adults in employment - with dependent children,61
13190,2001,E02005364,2001 super output areas - middle layer,305,No adults in employment - without dependent children,564
13191,2001,E02005364,2001 super output areas - middle layer,305,With dependent children - all ages,737
13192,2001,E02005364,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,268
13193,2001,E02005364,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,612
13194,2001,E02005365,2001 super output areas - middle layer,305,All households,3606
13195,2001,E02005365,2001 super output areas - middle layer,305,No adults in employment - with dependent children,89
13196,2001,E02005365,2001 super output areas - middle layer,305,No adults in employment - without dependent children,1051
13197,2001,E02005365,2001 super output areas - middle layer,305,With dependent children - all ages,1100
13198,2001,E02005365,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,368
13199,2001,E02005365,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1225
13200,2001,E02005366,2001 super output areas - middle layer,305,All households,2428
13201,2001,E02005366,2001 super output areas - middle layer,305,No adults in employment - with dependent children,58
13202,2001,E02005366,2001 super output areas - middle layer,305,No adults in employment - without dependent children,705
13203,2001,E02005366,2001 super output areas - middle layer,305,With dependent children - all ages,713
13204,2001,E02005366,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,252
13205,2001,E02005366,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,725
13206,2001,E02005367,2001 super output areas - middle layer,305,All households,2525
13207,2001,E02005367,2001 super output areas - middle layer,305,No adults in employment - with dependent children,28
13208,2001,E02005367,2001 super output areas - middle layer,305,No adults in employment - without dependent children,818
13209,2001,E02005367,2001 super output areas - middle layer,305,With dependent children - all ages,757
13210,2001,E02005367,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,242
13211,2001,E02005367,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,778
13212,2001,E02005368,2001 super output areas - middle layer,305,All households,2226
13213,2001,E02005368,2001 super output areas - middle layer,305,No adults in employment - with dependent children,26
13214,2001,E02005368,2001 super output areas - middle layer,305,No adults in employment - without dependent children,572
13215,2001,E02005368,2001 super output areas - middle layer,305,With dependent children - all ages,604
13216,2001,E02005368,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,203
13217,2001,E02005368,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,624
13218,2001,E02005369,2001 super output areas - middle layer,305,All households,3600
13219,2001,E02005369,2001 super output areas - middle layer,305,No adults in employment - with dependent children,77
13220,2001,E02005369,2001 super output areas - middle layer,305,No adults in employment - without dependent children,1064
13221,2001,E02005369,2001 super output areas - middle layer,305,With dependent children - all ages,1064
13222,2001,E02005369,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,378
13223,2001,E02005369,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,966
13224,2001,E02005370,2001 super output areas - middle layer,305,All households,3149
13225,2001,E02005370,2001 super output areas - middle layer,305,No adults in employment - with dependent children,56
13226,2001,E02005370,2001 super output areas - middle layer,305,No adults in employment - without dependent children,527
13227,2001,E02005370,2001 super output areas - middle layer,305,With dependent children - all ages,1223
13228,2001,E02005370,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,486
13229,2001,E02005370,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,660
13230,2001,E02005371,2001 super output areas - middle layer,305,All households,3572
13231,2001,E02005371,2001 super output areas - middle layer,305,No adults in employment - with dependent children,76
13232,2001,E02005371,2001 super output areas - middle layer,305,No adults in employment - without dependent children,764
13233,2001,E02005371,2001 super output areas - middle layer,305,With dependent children - all ages,1174
13234,2001,E02005371,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,446
13235,2001,E02005371,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,908
13236,2001,E02005372,2001 super output areas - middle layer,305,All households,3440
13237,2001,E02005372,2001 super output areas - middle layer,305,No adults in employment - with dependent children,37
13238,2001,E02005372,2001 super output areas - middle layer,305,No adults in employment - without dependent children,813
13239,2001,E02005372,2001 super output areas - middle layer,305,With dependent children - all ages,1050
13240,2001,E02005372,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,385
13241,2001,E02005372,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,888
13242,2001,E02005373,2001 super output areas - middle layer,305,All households,3461
13243,2001,E02005373,2001 super output areas - middle layer,305,No adults in employment - with dependent children,46
13244,2001,E02005373,2001 super output areas - middle layer,305,No adults in employment - without dependent children,871
13245,2001,E02005373,2001 super output areas - middle layer,305,With dependent children - all ages,1064
13246,2001,E02005373,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,393
13247,2001,E02005373,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,904
13248,2001,E02005374,2001 super output areas - middle layer,305,All households,2694
13249,2001,E02005374,2001 super output areas - middle layer,305,No adults in employment - with dependent children,85
13250,2001,E02005374,2001 super output areas - middle layer,305,No adults in employment - without dependent children,1025
13251,2001,E02005374,2001 super output areas - middle layer,305,With dependent children - all ages,650
13252,2001,E02005374,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,282
13253,2001,E02005374,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,924
13254,2001,E02005375,2001 super output areas - middle layer,305,All households,2723
13255,2001,E02005375,2001 super output areas - middle layer,305,No adults in employment - with dependent children,31
13256,2001,E02005375,2001 super output areas - middle layer,305,No adults in employment - without dependent children,639
13257,2001,E02005375,2001 super output areas - middle layer,305,With dependent children - all ages,832
13258,2001,E02005375,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,397
13259,2001,E02005375,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,650
13260,2001,E02005376,2001 super output areas - middle layer,305,All households,3459
13261,2001,E02005376,2001 super output areas - middle layer,305,No adults in employment - with dependent children,77
13262,2001,E02005376,2001 super output areas - middle layer,305,No adults in employment - without dependent children,982
13263,2001,E02005376,2001 super output areas - middle layer,305,With dependent children - all ages,1036
13264,2001,E02005376,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,390
13265,2001,E02005376,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,976
13266,2001,E02005377,2001 super output areas - middle layer,305,All households,3170
13267,2001,E02005377,2001 super output areas - middle layer,305,No adults in employment - with dependent children,63
13268,2001,E02005377,2001 super output areas - middle layer,305,No adults in employment - without dependent children,1020
13269,2001,E02005377,2001 super output areas - middle layer,305,With dependent children - all ages,813
13270,2001,E02005377,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,321
13271,2001,E02005377,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1075
13272,2001,E02005378,2001 super output areas - middle layer,305,All households,2033
13273,2001,E02005378,2001 super output areas - middle layer,305,No adults in employment - with dependent children,24
13274,2001,E02005378,2001 super output areas - middle layer,305,No adults in employment - without dependent children,507
13275,2001,E02005378,2001 super output areas - middle layer,305,With dependent children - all ages,651
13276,2001,E02005378,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,217
13277,2001,E02005378,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,566
13278,2001,E02005379,2001 super output areas - middle layer,305,All households,2233
13279,2001,E02005379,2001 super output areas - middle layer,305,No adults in employment - with dependent children,40
13280,2001,E02005379,2001 super output areas - middle layer,305,No adults in employment - without dependent children,603
13281,2001,E02005379,2001 super output areas - middle layer,305,With dependent children - all ages,699
13282,2001,E02005379,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,256
13283,2001,E02005379,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,632
13284,2001,E02005380,2001 super output areas - middle layer,305,All households,3247
13285,2001,E02005380,2001 super output areas - middle layer,305,No adults in employment - with dependent children,61
13286,2001,E02005380,2001 super output areas - middle layer,305,No adults in employment - without dependent children,872
13287,2001,E02005380,2001 super output areas - middle layer,305,With dependent children - all ages,981
13288,2001,E02005380,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,323
13289,2001,E02005380,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,981
13290,2001,E02005381,2001 super output areas - middle layer,305,All households,3129
13291,2001,E02005381,2001 super output areas - middle layer,305,No adults in employment - with dependent children,65
13292,2001,E02005381,2001 super output areas - middle layer,305,No adults in employment - without dependent children,895
13293,2001,E02005381,2001 super output areas - middle layer,305,With dependent children - all ages,908
13294,2001,E02005381,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,253
13295,2001,E02005381,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1079
13296,2001,E02005382,2001 super output areas - middle layer,305,All households,3715
13297,2001,E02005382,2001 super output areas - middle layer,305,No adults in employment - with dependent children,142
13298,2001,E02005382,2001 super output areas - middle layer,305,No adults in employment - without dependent children,1055
13299,2001,E02005382,2001 super output areas - middle layer,305,With dependent children - all ages,1112
13300,2001,E02005382,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,415
13301,2001,E02005382,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1229
13302,2001,E02005383,2001 super output areas - middle layer,305,All households,3582
13303,2001,E02005383,2001 super output areas - middle layer,305,No adults in employment - with dependent children,128
13304,2001,E02005383,2001 super output areas - middle layer,305,No adults in employment - without dependent children,889
13305,2001,E02005383,2001 super output areas - middle layer,305,With dependent children - all ages,1158
13306,2001,E02005383,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,457
13307,2001,E02005383,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1110
13308,2001,E02005384,2001 super output areas - middle layer,305,All households,2566
13309,2001,E02005384,2001 super output areas - middle layer,305,No adults in employment - with dependent children,31
13310,2001,E02005384,2001 super output areas - middle layer,305,No adults in employment - without dependent children,656
13311,2001,E02005384,2001 super output areas - middle layer,305,With dependent children - all ages,801
13312,2001,E02005384,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,311
13313,2001,E02005384,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,782
13314,2001,E02005385,2001 super output areas - middle layer,305,All households,2363
13315,2001,E02005385,2001 super output areas - middle layer,305,No adults in employment - with dependent children,27
13316,2001,E02005385,2001 super output areas - middle layer,305,No adults in employment - without dependent children,628
13317,2001,E02005385,2001 super output areas - middle layer,305,With dependent children - all ages,796
13318,2001,E02005385,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,269
13319,2001,E02005385,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,711
13320,2001,E02005386,2001 super output areas - middle layer,305,All households,3491
13321,2001,E02005386,2001 super output areas - middle layer,305,No adults in employment - with dependent children,123
13322,2001,E02005386,2001 super output areas - middle layer,305,No adults in employment - without dependent children,1007
13323,2001,E02005386,2001 super output areas - middle layer,305,With dependent children - all ages,949
13324,2001,E02005386,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,381
13325,2001,E02005386,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1118
13326,2001,E02005387,2001 super output areas - middle layer,305,All households,3068
13327,2001,E02005387,2001 super output areas - middle layer,305,No adults in employment - with dependent children,95
13328,2001,E02005387,2001 super output areas - middle layer,305,No adults in employment - without dependent children,578
13329,2001,E02005387,2001 super output areas - middle layer,305,With dependent children - all ages,987
13330,2001,E02005387,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,414
13331,2001,E02005387,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,874
13332,2001,E02005388,2001 super output areas - middle layer,305,All households,2429
13333,2001,E02005388,2001 super output areas - middle layer,305,No adults in employment - with dependent children,84
13334,2001,E02005388,2001 super output areas - middle layer,305,No adults in employment - without dependent children,749
13335,2001,E02005388,2001 super output areas - middle layer,305,With dependent children - all ages,721
13336,2001,E02005388,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,291
13337,2001,E02005388,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,837
13338,2001,E02005389,2001 super output areas - middle layer,305,All households,2569
13339,2001,E02005389,2001 super output areas - middle layer,305,No adults in employment - with dependent children,53
13340,2001,E02005389,2001 super output areas - middle layer,305,No adults in employment - without dependent children,1003
13341,2001,E02005389,2001 super output areas - middle layer,305,With dependent children - all ages,583
13342,2001,E02005389,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,198
13343,2001,E02005389,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1001
13344,2001,E02005390,2001 super output areas - middle layer,305,All households,3490
13345,2001,E02005390,2001 super output areas - middle layer,305,No adults in employment - with dependent children,43
13346,2001,E02005390,2001 super output areas - middle layer,305,No adults in employment - without dependent children,935
13347,2001,E02005390,2001 super output areas - middle layer,305,With dependent children - all ages,1055
13348,2001,E02005390,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,366
13349,2001,E02005390,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,958
13350,2001,E02005391,2001 super output areas - middle layer,305,All households,3737
13351,2001,E02005391,2001 super output areas - middle layer,305,No adults in employment - with dependent children,56
13352,2001,E02005391,2001 super output areas - middle layer,305,No adults in employment - without dependent children,1069
13353,2001,E02005391,2001 super output areas - middle layer,305,With dependent children - all ages,1093
13354,2001,E02005391,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,426
13355,2001,E02005391,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1125
13356,2001,E02005392,2001 super output areas - middle layer,305,All households,3387
