,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,DEPCHILD_NAME,OBS_VALUE
7035,2001,E02004363,2001 super output areas - middle layer,305,No adults in employment - with dependent children,48
7036,2001,E02004363,2001 super output areas - middle layer,305,No adults in employment - without dependent children,1300
7037,2001,E02004363,2001 super output areas - middle layer,305,With dependent children - all ages,421
7038,2001,E02004363,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,155
7039,2001,E02004363,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,964
7040,2001,E02004364,2001 super output areas - middle layer,305,All households,3754
7041,2001,E02004364,2001 super output areas - middle layer,305,No adults in employment - with dependent children,82
7042,2001,E02004364,2001 super output areas - middle layer,305,No adults in employment - without dependent children,1707
7043,2001,E02004364,2001 super output areas - middle layer,305,With dependent children - all ages,781
7044,2001,E02004364,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,292
7045,2001,E02004364,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1341
7046,2001,E02004365,2001 super output areas - middle layer,305,All households,3175
7047,2001,E02004365,2001 super output areas - middle layer,305,No adults in employment - with dependent children,138
7048,2001,E02004365,2001 super output areas - middle layer,305,No adults in employment - without dependent children,1229
7049,2001,E02004365,2001 super output areas - middle layer,305,With dependent children - all ages,532
7050,2001,E02004365,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,247
7051,2001,E02004365,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1057
7052,2001,E02004366,2001 super output areas - middle layer,305,All households,3228
7053,2001,E02004366,2001 super output areas - middle layer,305,No adults in employment - with dependent children,60
7054,2001,E02004366,2001 super output areas - middle layer,305,No adults in employment - without dependent children,1781
7055,2001,E02004366,2001 super output areas - middle layer,305,With dependent children - all ages,251
7056,2001,E02004366,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,111
7057,2001,E02004366,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1159
7058,2001,E02004367,2001 super output areas - middle layer,305,All households,3294
7059,2001,E02004367,2001 super output areas - middle layer,305,No adults in employment - with dependent children,39
7060,2001,E02004367,2001 super output areas - middle layer,305,No adults in employment - without dependent children,2028
7061,2001,E02004367,2001 super output areas - middle layer,305,With dependent children - all ages,371
7062,2001,E02004367,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,139
7063,2001,E02004367,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1259
7064,2001,E02004368,2001 super output areas - middle layer,305,All households,2802
7065,2001,E02004368,2001 super output areas - middle layer,305,No adults in employment - with dependent children,94
7066,2001,E02004368,2001 super output areas - middle layer,305,No adults in employment - without dependent children,727
7067,2001,E02004368,2001 super output areas - middle layer,305,With dependent children - all ages,980
7068,2001,E02004368,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,389
7069,2001,E02004368,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,822
7070,2001,E02004369,2001 super output areas - middle layer,305,All households,4125
7071,2001,E02004369,2001 super output areas - middle layer,305,No adults in employment - with dependent children,70
7072,2001,E02004369,2001 super output areas - middle layer,305,No adults in employment - without dependent children,1704
7073,2001,E02004369,2001 super output areas - middle layer,305,With dependent children - all ages,959
7074,2001,E02004369,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,286
7075,2001,E02004369,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1567
7076,2001,E02004370,2001 super output areas - middle layer,305,All households,3202
7077,2001,E02004370,2001 super output areas - middle layer,305,No adults in employment - with dependent children,463
7078,2001,E02004370,2001 super output areas - middle layer,305,No adults in employment - without dependent children,994
7079,2001,E02004370,2001 super output areas - middle layer,305,With dependent children - all ages,1259
7080,2001,E02004370,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,511
7081,2001,E02004370,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1382
7082,2001,E02004371,2001 super output areas - middle layer,305,All households,2718
7083,2001,E02004371,2001 super output areas - middle layer,305,No adults in employment - with dependent children,187
7084,2001,E02004371,2001 super output areas - middle layer,305,No adults in employment - without dependent children,806
7085,2001,E02004371,2001 super output areas - middle layer,305,With dependent children - all ages,932
7086,2001,E02004371,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,368
7087,2001,E02004371,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,985
7088,2001,E02004372,2001 super output areas - middle layer,305,All households,2912
7089,2001,E02004372,2001 super output areas - middle layer,305,No adults in employment - with dependent children,394
7090,2001,E02004372,2001 super output areas - middle layer,305,No adults in employment - without dependent children,1010
7091,2001,E02004372,2001 super output areas - middle layer,305,With dependent children - all ages,1046
7092,2001,E02004372,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,458
7093,2001,E02004372,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1206
7094,2001,E02004373,2001 super output areas - middle layer,305,All households,3349
7095,2001,E02004373,2001 super output areas - middle layer,305,No adults in employment - with dependent children,185
7096,2001,E02004373,2001 super output areas - middle layer,305,No adults in employment - without dependent children,1174
7097,2001,E02004373,2001 super output areas - middle layer,305,With dependent children - all ages,1021
7098,2001,E02004373,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,371
7099,2001,E02004373,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1259
7100,2001,E02004374,2001 super output areas - middle layer,305,All households,3342
7101,2001,E02004374,2001 super output areas - middle layer,305,No adults in employment - with dependent children,205
7102,2001,E02004374,2001 super output areas - middle layer,305,No adults in employment - without dependent children,1043
7103,2001,E02004374,2001 super output areas - middle layer,305,With dependent children - all ages,1020
7104,2001,E02004374,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,400
7105,2001,E02004374,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1173
7106,2001,E02004375,2001 super output areas - middle layer,305,All households,3591
7107,2001,E02004375,2001 super output areas - middle layer,305,No adults in employment - with dependent children,189
7108,2001,E02004375,2001 super output areas - middle layer,305,No adults in employment - without dependent children,1223
7109,2001,E02004375,2001 super output areas - middle layer,305,With dependent children - all ages,915
7110,2001,E02004375,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,386
7111,2001,E02004375,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1244
7112,2001,E02004376,2001 super output areas - middle layer,305,All households,3193
7113,2001,E02004376,2001 super output areas - middle layer,305,No adults in employment - with dependent children,224
7114,2001,E02004376,2001 super output areas - middle layer,305,No adults in employment - without dependent children,1182
7115,2001,E02004376,2001 super output areas - middle layer,305,With dependent children - all ages,735
7116,2001,E02004376,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,321
7117,2001,E02004376,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1174
7118,2001,E02004377,2001 super output areas - middle layer,305,All households,4164
7119,2001,E02004377,2001 super output areas - middle layer,305,No adults in employment - with dependent children,194
7120,2001,E02004377,2001 super output areas - middle layer,305,No adults in employment - without dependent children,1327
7121,2001,E02004377,2001 super output areas - middle layer,305,With dependent children - all ages,1200
7122,2001,E02004377,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,431
7123,2001,E02004377,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1397
7124,2001,E02004378,2001 super output areas - middle layer,305,All households,4206
7125,2001,E02004378,2001 super output areas - middle layer,305,No adults in employment - with dependent children,271
7126,2001,E02004378,2001 super output areas - middle layer,305,No adults in employment - without dependent children,1909
7127,2001,E02004378,2001 super output areas - middle layer,305,With dependent children - all ages,685
7128,2001,E02004378,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,359
7129,2001,E02004378,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1627
7130,2001,E02004379,2001 super output areas - middle layer,305,All households,2787
7131,2001,E02004379,2001 super output areas - middle layer,305,No adults in employment - with dependent children,49
7132,2001,E02004379,2001 super output areas - middle layer,305,No adults in employment - without dependent children,790
7133,2001,E02004379,2001 super output areas - middle layer,305,With dependent children - all ages,864
7134,2001,E02004379,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,284
7135,2001,E02004379,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,740
7136,2001,E02004380,2001 super output areas - middle layer,305,All households,3209
7137,2001,E02004380,2001 super output areas - middle layer,305,No adults in employment - with dependent children,52
7138,2001,E02004380,2001 super output areas - middle layer,305,No adults in employment - without dependent children,957
7139,2001,E02004380,2001 super output areas - middle layer,305,With dependent children - all ages,989
7140,2001,E02004380,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,328
7141,2001,E02004380,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,887
7142,2001,E02004381,2001 super output areas - middle layer,305,All households,3978
7143,2001,E02004381,2001 super output areas - middle layer,305,No adults in employment - with dependent children,128
7144,2001,E02004381,2001 super output areas - middle layer,305,No adults in employment - without dependent children,1248
7145,2001,E02004381,2001 super output areas - middle layer,305,With dependent children - all ages,1069
7146,2001,E02004381,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,393
7147,2001,E02004381,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1214
7148,2001,E02004382,2001 super output areas - middle layer,305,All households,2716
7149,2001,E02004382,2001 super output areas - middle layer,305,No adults in employment - with dependent children,64
7150,2001,E02004382,2001 super output areas - middle layer,305,No adults in employment - without dependent children,907
7151,2001,E02004382,2001 super output areas - middle layer,305,With dependent children - all ages,740
7152,2001,E02004382,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,247
7153,2001,E02004382,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,878
7154,2001,E02004383,2001 super output areas - middle layer,305,All households,3024
7155,2001,E02004383,2001 super output areas - middle layer,305,No adults in employment - with dependent children,108
7156,2001,E02004383,2001 super output areas - middle layer,305,No adults in employment - without dependent children,1008
7157,2001,E02004383,2001 super output areas - middle layer,305,With dependent children - all ages,903
7158,2001,E02004383,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,366
7159,2001,E02004383,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,897
7160,2001,E02004384,2001 super output areas - middle layer,305,All households,3110
7161,2001,E02004384,2001 super output areas - middle layer,305,No adults in employment - with dependent children,65
7162,2001,E02004384,2001 super output areas - middle layer,305,No adults in employment - without dependent children,1149
7163,2001,E02004384,2001 super output areas - middle layer,305,With dependent children - all ages,847
7164,2001,E02004384,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,327
7165,2001,E02004384,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1072
7166,2001,E02004385,2001 super output areas - middle layer,305,All households,3286
7167,2001,E02004385,2001 super output areas - middle layer,305,No adults in employment - with dependent children,85
7168,2001,E02004385,2001 super output areas - middle layer,305,No adults in employment - without dependent children,1259
7169,2001,E02004385,2001 super output areas - middle layer,305,With dependent children - all ages,827
7170,2001,E02004385,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,316
7171,2001,E02004385,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1189
7172,2001,E02004386,2001 super output areas - middle layer,305,All households,2488
7173,2001,E02004386,2001 super output areas - middle layer,305,No adults in employment - with dependent children,75
7174,2001,E02004386,2001 super output areas - middle layer,305,No adults in employment - without dependent children,806
7175,2001,E02004386,2001 super output areas - middle layer,305,With dependent children - all ages,657
7176,2001,E02004386,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,253
7177,2001,E02004386,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,869
7178,2001,E02004387,2001 super output areas - middle layer,305,All households,2193
7179,2001,E02004387,2001 super output areas - middle layer,305,No adults in employment - with dependent children,149
7180,2001,E02004387,2001 super output areas - middle layer,305,No adults in employment - without dependent children,633
7181,2001,E02004387,2001 super output areas - middle layer,305,With dependent children - all ages,763
7182,2001,E02004387,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,321
7183,2001,E02004387,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,767
7184,2001,E02004388,2001 super output areas - middle layer,305,All households,2543
7185,2001,E02004388,2001 super output areas - middle layer,305,No adults in employment - with dependent children,127
7186,2001,E02004388,2001 super output areas - middle layer,305,No adults in employment - without dependent children,1004
7187,2001,E02004388,2001 super output areas - middle layer,305,With dependent children - all ages,626
7188,2001,E02004388,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,232
7189,2001,E02004388,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1046
7190,2001,E02004389,2001 super output areas - middle layer,305,All households,3963
7191,2001,E02004389,2001 super output areas - middle layer,305,No adults in employment - with dependent children,54
7192,2001,E02004389,2001 super output areas - middle layer,305,No adults in employment - without dependent children,1958
7193,2001,E02004389,2001 super output areas - middle layer,305,With dependent children - all ages,812
7194,2001,E02004389,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,249
7195,2001,E02004389,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1472
7196,2001,E02004390,2001 super output areas - middle layer,305,All households,3374
7197,2001,E02004390,2001 super output areas - middle layer,305,No adults in employment - with dependent children,87
7198,2001,E02004390,2001 super output areas - middle layer,305,No adults in employment - without dependent children,1582
7199,2001,E02004390,2001 super output areas - middle layer,305,With dependent children - all ages,783
7200,2001,E02004390,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,271
7201,2001,E02004390,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1303
7202,2001,E02004391,2001 super output areas - middle layer,305,All households,3057
7203,2001,E02004391,2001 super output areas - middle layer,305,No adults in employment - with dependent children,85
7204,2001,E02004391,2001 super output areas - middle layer,305,No adults in employment - without dependent children,1372
7205,2001,E02004391,2001 super output areas - middle layer,305,With dependent children - all ages,608
7206,2001,E02004391,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,238
7207,2001,E02004391,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1109
7208,2001,E02004392,2001 super output areas - middle layer,305,All households,3378
7209,2001,E02004392,2001 super output areas - middle layer,305,No adults in employment - with dependent children,109
7210,2001,E02004392,2001 super output areas - middle layer,305,No adults in employment - without dependent children,965
7211,2001,E02004392,2001 super output areas - middle layer,305,With dependent children - all ages,1076
7212,2001,E02004392,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,404
7213,2001,E02004392,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,931
7214,2001,E02004393,2001 super output areas - middle layer,305,All households,2663
7215,2001,E02004393,2001 super output areas - middle layer,305,No adults in employment - with dependent children,83
7216,2001,E02004393,2001 super output areas - middle layer,305,No adults in employment - without dependent children,977
7217,2001,E02004393,2001 super output areas - middle layer,305,With dependent children - all ages,660
7218,2001,E02004393,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,255
7219,2001,E02004393,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,835
7220,2001,E02004394,2001 super output areas - middle layer,305,All households,2914
7221,2001,E02004394,2001 super output areas - middle layer,305,No adults in employment - with dependent children,72
7222,2001,E02004394,2001 super output areas - middle layer,305,No adults in employment - without dependent children,925
7223,2001,E02004394,2001 super output areas - middle layer,305,With dependent children - all ages,775
7224,2001,E02004394,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,281
7225,2001,E02004394,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,908
7226,2001,E02004395,2001 super output areas - middle layer,305,All households,3409
7227,2001,E02004395,2001 super output areas - middle layer,305,No adults in employment - with dependent children,137
7228,2001,E02004395,2001 super output areas - middle layer,305,No adults in employment - without dependent children,1451
7229,2001,E02004395,2001 super output areas - middle layer,305,With dependent children - all ages,754
7230,2001,E02004395,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,252
7231,2001,E02004395,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1270
7232,2001,E02004396,2001 super output areas - middle layer,305,All households,3628
7233,2001,E02004396,2001 super output areas - middle layer,305,No adults in employment - with dependent children,89
7234,2001,E02004396,2001 super output areas - middle layer,305,No adults in employment - without dependent children,1519
7235,2001,E02004396,2001 super output areas - middle layer,305,With dependent children - all ages,798
7236,2001,E02004396,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,226
7237,2001,E02004396,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1315
7238,2001,E02004397,2001 super output areas - middle layer,305,All households,3118
7239,2001,E02004397,2001 super output areas - middle layer,305,No adults in employment - with dependent children,90
7240,2001,E02004397,2001 super output areas - middle layer,305,No adults in employment - without dependent children,1216
7241,2001,E02004397,2001 super output areas - middle layer,305,With dependent children - all ages,806
7242,2001,E02004397,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,290
7243,2001,E02004397,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1008
7244,2001,E02004398,2001 super output areas - middle layer,305,All households,3513
7245,2001,E02004398,2001 super output areas - middle layer,305,No adults in employment - with dependent children,266
7246,2001,E02004398,2001 super output areas - middle layer,305,No adults in employment - without dependent children,1304
7247,2001,E02004398,2001 super output areas - middle layer,305,With dependent children - all ages,1132
7248,2001,E02004398,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,459
7249,2001,E02004398,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1454
7250,2001,E02004399,2001 super output areas - middle layer,305,All households,3339
7251,2001,E02004399,2001 super output areas - middle layer,305,No adults in employment - with dependent children,93
7252,2001,E02004399,2001 super output areas - middle layer,305,No adults in employment - without dependent children,1720
7253,2001,E02004399,2001 super output areas - middle layer,305,With dependent children - all ages,625
7254,2001,E02004399,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,227
7255,2001,E02004399,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1341
7256,2001,E02004400,2001 super output areas - middle layer,305,All households,4333
7257,2001,E02004400,2001 super output areas - middle layer,305,No adults in employment - with dependent children,60
7258,2001,E02004400,2001 super output areas - middle layer,305,No adults in employment - without dependent children,2434
7259,2001,E02004400,2001 super output areas - middle layer,305,With dependent children - all ages,737
7260,2001,E02004400,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,227
7261,2001,E02004400,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1696
7262,2001,E02004401,2001 super output areas - middle layer,305,All households,3591
7263,2001,E02004401,2001 super output areas - middle layer,305,No adults in employment - with dependent children,54
7264,2001,E02004401,2001 super output areas - middle layer,305,No adults in employment - without dependent children,2144
7265,2001,E02004401,2001 super output areas - middle layer,305,With dependent children - all ages,588
7266,2001,E02004401,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,191
7267,2001,E02004401,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1460
7268,2001,E02004402,2001 super output areas - middle layer,305,All households,4228
7269,2001,E02004402,2001 super output areas - middle layer,305,No adults in employment - with dependent children,155
7270,2001,E02004402,2001 super output areas - middle layer,305,No adults in employment - without dependent children,2181
7271,2001,E02004402,2001 super output areas - middle layer,305,With dependent children - all ages,628
7272,2001,E02004402,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,281
7273,2001,E02004402,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1653
7274,2001,E02004403,2001 super output areas - middle layer,305,All households,2438
7275,2001,E02004403,2001 super output areas - middle layer,305,No adults in employment - with dependent children,65
7276,2001,E02004403,2001 super output areas - middle layer,305,No adults in employment - without dependent children,720
7277,2001,E02004403,2001 super output areas - middle layer,305,With dependent children - all ages,759
7278,2001,E02004403,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,249
7279,2001,E02004403,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,661
7280,2001,E02004404,2001 super output areas - middle layer,305,All households,2384
7281,2001,E02004404,2001 super output areas - middle layer,305,No adults in employment - with dependent children,48
7282,2001,E02004404,2001 super output areas - middle layer,305,No adults in employment - without dependent children,706
7283,2001,E02004404,2001 super output areas - middle layer,305,With dependent children - all ages,721
7284,2001,E02004404,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,248
7285,2001,E02004404,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,674
7286,2001,E02004405,2001 super output areas - middle layer,305,All households,2010
7287,2001,E02004405,2001 super output areas - middle layer,305,No adults in employment - with dependent children,27
7288,2001,E02004405,2001 super output areas - middle layer,305,No adults in employment - without dependent children,596
7289,2001,E02004405,2001 super output areas - middle layer,305,With dependent children - all ages,651
7290,2001,E02004405,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,244
7291,2001,E02004405,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,573
7292,2001,E02004406,2001 super output areas - middle layer,305,All households,2863
7293,2001,E02004406,2001 super output areas - middle layer,305,No adults in employment - with dependent children,30
7294,2001,E02004406,2001 super output areas - middle layer,305,No adults in employment - without dependent children,982
7295,2001,E02004406,2001 super output areas - middle layer,305,With dependent children - all ages,722
7296,2001,E02004406,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,206
7297,2001,E02004406,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,820
7298,2001,E02004407,2001 super output areas - middle layer,305,All households,3072
7299,2001,E02004407,2001 super output areas - middle layer,305,No adults in employment - with dependent children,46
7300,2001,E02004407,2001 super output areas - middle layer,305,No adults in employment - without dependent children,1008
7301,2001,E02004407,2001 super output areas - middle layer,305,With dependent children - all ages,868
7302,2001,E02004407,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,316
7303,2001,E02004407,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,782
7304,2001,E02004408,2001 super output areas - middle layer,305,All households,3019
7305,2001,E02004408,2001 super output areas - middle layer,305,No adults in employment - with dependent children,86
7306,2001,E02004408,2001 super output areas - middle layer,305,No adults in employment - without dependent children,664
7307,2001,E02004408,2001 super output areas - middle layer,305,With dependent children - all ages,1079
7308,2001,E02004408,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,425
7309,2001,E02004408,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,815
7310,2001,E02004409,2001 super output areas - middle layer,305,All households,2023
7311,2001,E02004409,2001 super output areas - middle layer,305,No adults in employment - with dependent children,31
7312,2001,E02004409,2001 super output areas - middle layer,305,No adults in employment - without dependent children,596
7313,2001,E02004409,2001 super output areas - middle layer,305,With dependent children - all ages,524
7314,2001,E02004409,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,171
7315,2001,E02004409,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,537
7316,2001,E02004410,2001 super output areas - middle layer,305,All households,2908
7317,2001,E02004410,2001 super output areas - middle layer,305,No adults in employment - with dependent children,39
7318,2001,E02004410,2001 super output areas - middle layer,305,No adults in employment - without dependent children,887
7319,2001,E02004410,2001 super output areas - middle layer,305,With dependent children - all ages,838
7320,2001,E02004410,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,279
7321,2001,E02004410,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,834
7322,2001,E02004411,2001 super output areas - middle layer,305,All households,3341
7323,2001,E02004411,2001 super output areas - middle layer,305,No adults in employment - with dependent children,102
7324,2001,E02004411,2001 super output areas - middle layer,305,No adults in employment - without dependent children,943
7325,2001,E02004411,2001 super output areas - middle layer,305,With dependent children - all ages,1116
7326,2001,E02004411,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,380
7327,2001,E02004411,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,968
7328,2001,E02004412,2001 super output areas - middle layer,305,All households,3086
7329,2001,E02004412,2001 super output areas - middle layer,305,No adults in employment - with dependent children,85
7330,2001,E02004412,2001 super output areas - middle layer,305,No adults in employment - without dependent children,936
7331,2001,E02004412,2001 super output areas - middle layer,305,With dependent children - all ages,968
7332,2001,E02004412,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,359
7333,2001,E02004412,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,861
7334,2001,E02004413,2001 super output areas - middle layer,305,All households,2640
7335,2001,E02004413,2001 super output areas - middle layer,305,No adults in employment - with dependent children,59
7336,2001,E02004413,2001 super output areas - middle layer,305,No adults in employment - without dependent children,815
7337,2001,E02004413,2001 super output areas - middle layer,305,With dependent children - all ages,736
7338,2001,E02004413,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,247
7339,2001,E02004413,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,803
7340,2001,E02004414,2001 super output areas - middle layer,305,All households,2194
7341,2001,E02004414,2001 super output areas - middle layer,305,No adults in employment - with dependent children,50
7342,2001,E02004414,2001 super output areas - middle layer,305,No adults in employment - without dependent children,465
7343,2001,E02004414,2001 super output areas - middle layer,305,With dependent children - all ages,756
7344,2001,E02004414,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,295
7345,2001,E02004414,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,523
7346,2001,E02004415,2001 super output areas - middle layer,305,All households,2057
7347,2001,E02004415,2001 super output areas - middle layer,305,No adults in employment - with dependent children,47
7348,2001,E02004415,2001 super output areas - middle layer,305,No adults in employment - without dependent children,559
7349,2001,E02004415,2001 super output areas - middle layer,305,With dependent children - all ages,664
7350,2001,E02004415,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,216
7351,2001,E02004415,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,545
7352,2001,E02004416,2001 super output areas - middle layer,305,All households,2472
7353,2001,E02004416,2001 super output areas - middle layer,305,No adults in employment - with dependent children,43
7354,2001,E02004416,2001 super output areas - middle layer,305,No adults in employment - without dependent children,824
7355,2001,E02004416,2001 super output areas - middle layer,305,With dependent children - all ages,647
7356,2001,E02004416,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,213
7357,2001,E02004416,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,784
7358,2001,E02004417,2001 super output areas - middle layer,305,All households,2421
7359,2001,E02004417,2001 super output areas - middle layer,305,No adults in employment - with dependent children,39
7360,2001,E02004417,2001 super output areas - middle layer,305,No adults in employment - without dependent children,999
7361,2001,E02004417,2001 super output areas - middle layer,305,With dependent children - all ages,606
7362,2001,E02004417,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,214
7363,2001,E02004417,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,890
7364,2001,E02004418,2001 super output areas - middle layer,305,All households,2194
7365,2001,E02004418,2001 super output areas - middle layer,305,No adults in employment - with dependent children,107
7366,2001,E02004418,2001 super output areas - middle layer,305,No adults in employment - without dependent children,719
7367,2001,E02004418,2001 super output areas - middle layer,305,With dependent children - all ages,718
7368,2001,E02004418,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,328
7369,2001,E02004418,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,741
7370,2001,E02004419,2001 super output areas - middle layer,305,All households,2355
7371,2001,E02004419,2001 super output areas - middle layer,305,No adults in employment - with dependent children,164
7372,2001,E02004419,2001 super output areas - middle layer,305,No adults in employment - without dependent children,866
7373,2001,E02004419,2001 super output areas - middle layer,305,With dependent children - all ages,748
7374,2001,E02004419,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,290
7375,2001,E02004419,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,909
7376,2001,E02004420,2001 super output areas - middle layer,305,All households,4118
7377,2001,E02004420,2001 super output areas - middle layer,305,No adults in employment - with dependent children,81
7378,2001,E02004420,2001 super output areas - middle layer,305,No adults in employment - without dependent children,1625
7379,2001,E02004420,2001 super output areas - middle layer,305,With dependent children - all ages,923
7380,2001,E02004420,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,305
7381,2001,E02004420,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1325
