,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_WLANG_9_NAME,OBS_VALUE
11216,2021,W01001806,2021 super output areas - lower layer,151,Can write but cannot speak or read Welsh,2
11217,2021,W01001806,2021 super output areas - lower layer,151,Can read and write but cannot speak Welsh,4
11218,2021,W01001806,2021 super output areas - lower layer,151,Can speak and other combinations of skills in Welsh,2
11219,2021,W01001806,2021 super output areas - lower layer,151,No skills in Welsh,1385
11220,2021,W01001866,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1521
11221,2021,W01001866,2021 super output areas - lower layer,151,Can understand spoken Welsh only,36
11222,2021,W01001866,2021 super output areas - lower layer,151,"Can speak, read and write Welsh",92
11223,2021,W01001866,2021 super output areas - lower layer,151,Can speak but cannot read or write Welsh,16
11224,2021,W01001866,2021 super output areas - lower layer,151,Can speak and read but cannot write Welsh,4
11225,2021,W01001866,2021 super output areas - lower layer,151,Can read but cannot speak or write Welsh,14
11226,2021,W01001866,2021 super output areas - lower layer,151,Can write but cannot speak or read Welsh,0
11227,2021,W01001866,2021 super output areas - lower layer,151,Can read and write but cannot speak Welsh,6
11228,2021,W01001866,2021 super output areas - lower layer,151,Can speak and other combinations of skills in Welsh,3
11229,2021,W01001866,2021 super output areas - lower layer,151,No skills in Welsh,1350
11230,2021,W01001867,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1366
11231,2021,W01001867,2021 super output areas - lower layer,151,Can understand spoken Welsh only,41
11232,2021,W01001867,2021 super output areas - lower layer,151,"Can speak, read and write Welsh",97
11233,2021,W01001867,2021 super output areas - lower layer,151,Can speak but cannot read or write Welsh,14
11234,2021,W01001867,2021 super output areas - lower layer,151,Can speak and read but cannot write Welsh,9
11235,2021,W01001867,2021 super output areas - lower layer,151,Can read but cannot speak or write Welsh,6
11236,2021,W01001867,2021 super output areas - lower layer,151,Can write but cannot speak or read Welsh,3
11237,2021,W01001867,2021 super output areas - lower layer,151,Can read and write but cannot speak Welsh,4
11238,2021,W01001867,2021 super output areas - lower layer,151,Can speak and other combinations of skills in Welsh,2
11239,2021,W01001867,2021 super output areas - lower layer,151,No skills in Welsh,1190
11240,2021,W01001883,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1609
11241,2021,W01001883,2021 super output areas - lower layer,151,Can understand spoken Welsh only,33
11242,2021,W01001883,2021 super output areas - lower layer,151,"Can speak, read and write Welsh",99
11243,2021,W01001883,2021 super output areas - lower layer,151,Can speak but cannot read or write Welsh,31
11244,2021,W01001883,2021 super output areas - lower layer,151,Can speak and read but cannot write Welsh,12
11245,2021,W01001883,2021 super output areas - lower layer,151,Can read but cannot speak or write Welsh,4
11246,2021,W01001883,2021 super output areas - lower layer,151,Can write but cannot speak or read Welsh,2
11247,2021,W01001883,2021 super output areas - lower layer,151,Can read and write but cannot speak Welsh,4
11248,2021,W01001883,2021 super output areas - lower layer,151,Can speak and other combinations of skills in Welsh,1
11249,2021,W01001883,2021 super output areas - lower layer,151,No skills in Welsh,1423
11250,2021,W01001886,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1274
11251,2021,W01001886,2021 super output areas - lower layer,151,Can understand spoken Welsh only,40
11252,2021,W01001886,2021 super output areas - lower layer,151,"Can speak, read and write Welsh",88
11253,2021,W01001886,2021 super output areas - lower layer,151,Can speak but cannot read or write Welsh,20
11254,2021,W01001886,2021 super output areas - lower layer,151,Can speak and read but cannot write Welsh,3
11255,2021,W01001886,2021 super output areas - lower layer,151,Can read but cannot speak or write Welsh,2
11256,2021,W01001886,2021 super output areas - lower layer,151,Can write but cannot speak or read Welsh,0
11257,2021,W01001886,2021 super output areas - lower layer,151,Can read and write but cannot speak Welsh,5
11258,2021,W01001886,2021 super output areas - lower layer,151,Can speak and other combinations of skills in Welsh,0
11259,2021,W01001886,2021 super output areas - lower layer,151,No skills in Welsh,1116
11260,2021,W01001809,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1186
11261,2021,W01001809,2021 super output areas - lower layer,151,Can understand spoken Welsh only,26
11262,2021,W01001809,2021 super output areas - lower layer,151,"Can speak, read and write Welsh",100
11263,2021,W01001809,2021 super output areas - lower layer,151,Can speak but cannot read or write Welsh,15
11264,2021,W01001809,2021 super output areas - lower layer,151,Can speak and read but cannot write Welsh,3
11265,2021,W01001809,2021 super output areas - lower layer,151,Can read but cannot speak or write Welsh,18
11266,2021,W01001809,2021 super output areas - lower layer,151,Can write but cannot speak or read Welsh,0
11267,2021,W01001809,2021 super output areas - lower layer,151,Can read and write but cannot speak Welsh,11
11268,2021,W01001809,2021 super output areas - lower layer,151,Can speak and other combinations of skills in Welsh,1
11269,2021,W01001809,2021 super output areas - lower layer,151,No skills in Welsh,1012
11270,2021,W01001810,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1684
11271,2021,W01001810,2021 super output areas - lower layer,151,Can understand spoken Welsh only,46
11272,2021,W01001810,2021 super output areas - lower layer,151,"Can speak, read and write Welsh",97
11273,2021,W01001810,2021 super output areas - lower layer,151,Can speak but cannot read or write Welsh,19
11274,2021,W01001810,2021 super output areas - lower layer,151,Can speak and read but cannot write Welsh,10
11275,2021,W01001810,2021 super output areas - lower layer,151,Can read but cannot speak or write Welsh,12
11276,2021,W01001810,2021 super output areas - lower layer,151,Can write but cannot speak or read Welsh,1
11277,2021,W01001810,2021 super output areas - lower layer,151,Can read and write but cannot speak Welsh,15
11278,2021,W01001810,2021 super output areas - lower layer,151,Can speak and other combinations of skills in Welsh,0
11279,2021,W01001810,2021 super output areas - lower layer,151,No skills in Welsh,1484
11280,2021,W01001812,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1235
11281,2021,W01001812,2021 super output areas - lower layer,151,Can understand spoken Welsh only,33
11282,2021,W01001812,2021 super output areas - lower layer,151,"Can speak, read and write Welsh",54
11283,2021,W01001812,2021 super output areas - lower layer,151,Can speak but cannot read or write Welsh,19
11284,2021,W01001812,2021 super output areas - lower layer,151,Can speak and read but cannot write Welsh,8
11285,2021,W01001812,2021 super output areas - lower layer,151,Can read but cannot speak or write Welsh,16
11286,2021,W01001812,2021 super output areas - lower layer,151,Can write but cannot speak or read Welsh,4
11287,2021,W01001812,2021 super output areas - lower layer,151,Can read and write but cannot speak Welsh,5
11288,2021,W01001812,2021 super output areas - lower layer,151,Can speak and other combinations of skills in Welsh,2
11289,2021,W01001812,2021 super output areas - lower layer,151,No skills in Welsh,1094
11290,2021,W01001813,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1773
11291,2021,W01001813,2021 super output areas - lower layer,151,Can understand spoken Welsh only,57
11292,2021,W01001813,2021 super output areas - lower layer,151,"Can speak, read and write Welsh",120
11293,2021,W01001813,2021 super output areas - lower layer,151,Can speak but cannot read or write Welsh,12
11294,2021,W01001813,2021 super output areas - lower layer,151,Can speak and read but cannot write Welsh,14
11295,2021,W01001813,2021 super output areas - lower layer,151,Can read but cannot speak or write Welsh,26
11296,2021,W01001813,2021 super output areas - lower layer,151,Can write but cannot speak or read Welsh,4
11297,2021,W01001813,2021 super output areas - lower layer,151,Can read and write but cannot speak Welsh,10
11298,2021,W01001813,2021 super output areas - lower layer,151,Can speak and other combinations of skills in Welsh,1
11299,2021,W01001813,2021 super output areas - lower layer,151,No skills in Welsh,1529
11300,2021,W01001814,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1406
11301,2021,W01001814,2021 super output areas - lower layer,151,Can understand spoken Welsh only,31
11302,2021,W01001814,2021 super output areas - lower layer,151,"Can speak, read and write Welsh",93
11303,2021,W01001814,2021 super output areas - lower layer,151,Can speak but cannot read or write Welsh,10
11304,2021,W01001814,2021 super output areas - lower layer,151,Can speak and read but cannot write Welsh,8
11305,2021,W01001814,2021 super output areas - lower layer,151,Can read but cannot speak or write Welsh,8
11306,2021,W01001814,2021 super output areas - lower layer,151,Can write but cannot speak or read Welsh,0
11307,2021,W01001814,2021 super output areas - lower layer,151,Can read and write but cannot speak Welsh,5
11308,2021,W01001814,2021 super output areas - lower layer,151,Can speak and other combinations of skills in Welsh,1
11309,2021,W01001814,2021 super output areas - lower layer,151,No skills in Welsh,1250
11310,2021,W01001769,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1537
11311,2021,W01001769,2021 super output areas - lower layer,151,Can understand spoken Welsh only,67
11312,2021,W01001769,2021 super output areas - lower layer,151,"Can speak, read and write Welsh",236
11313,2021,W01001769,2021 super output areas - lower layer,151,Can speak but cannot read or write Welsh,17
11314,2021,W01001769,2021 super output areas - lower layer,151,Can speak and read but cannot write Welsh,17
11315,2021,W01001769,2021 super output areas - lower layer,151,Can read but cannot speak or write Welsh,19
11316,2021,W01001769,2021 super output areas - lower layer,151,Can write but cannot speak or read Welsh,0
11317,2021,W01001769,2021 super output areas - lower layer,151,Can read and write but cannot speak Welsh,8
11318,2021,W01001769,2021 super output areas - lower layer,151,Can speak and other combinations of skills in Welsh,2
11319,2021,W01001769,2021 super output areas - lower layer,151,No skills in Welsh,1171
11320,2021,W01001770,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1014
11321,2021,W01001770,2021 super output areas - lower layer,151,Can understand spoken Welsh only,33
11322,2021,W01001770,2021 super output areas - lower layer,151,"Can speak, read and write Welsh",139
11323,2021,W01001770,2021 super output areas - lower layer,151,Can speak but cannot read or write Welsh,13
11324,2021,W01001770,2021 super output areas - lower layer,151,Can speak and read but cannot write Welsh,9
11325,2021,W01001770,2021 super output areas - lower layer,151,Can read but cannot speak or write Welsh,15
11326,2021,W01001770,2021 super output areas - lower layer,151,Can write but cannot speak or read Welsh,0
11327,2021,W01001770,2021 super output areas - lower layer,151,Can read and write but cannot speak Welsh,8
11328,2021,W01001770,2021 super output areas - lower layer,151,Can speak and other combinations of skills in Welsh,1
11329,2021,W01001770,2021 super output areas - lower layer,151,No skills in Welsh,796
11330,2021,W01001771,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1614
11331,2021,W01001771,2021 super output areas - lower layer,151,Can understand spoken Welsh only,65
11332,2021,W01001771,2021 super output areas - lower layer,151,"Can speak, read and write Welsh",208
11333,2021,W01001771,2021 super output areas - lower layer,151,Can speak but cannot read or write Welsh,30
11334,2021,W01001771,2021 super output areas - lower layer,151,Can speak and read but cannot write Welsh,14
11335,2021,W01001771,2021 super output areas - lower layer,151,Can read but cannot speak or write Welsh,30
11336,2021,W01001771,2021 super output areas - lower layer,151,Can write but cannot speak or read Welsh,3
11337,2021,W01001771,2021 super output areas - lower layer,151,Can read and write but cannot speak Welsh,16
11338,2021,W01001771,2021 super output areas - lower layer,151,Can speak and other combinations of skills in Welsh,0
11339,2021,W01001771,2021 super output areas - lower layer,151,No skills in Welsh,1248
11340,2021,W01001774,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1358
11341,2021,W01001774,2021 super output areas - lower layer,151,Can understand spoken Welsh only,42
11342,2021,W01001774,2021 super output areas - lower layer,151,"Can speak, read and write Welsh",196
11343,2021,W01001774,2021 super output areas - lower layer,151,Can speak but cannot read or write Welsh,28
11344,2021,W01001774,2021 super output areas - lower layer,151,Can speak and read but cannot write Welsh,10
11345,2021,W01001774,2021 super output areas - lower layer,151,Can read but cannot speak or write Welsh,19
11346,2021,W01001774,2021 super output areas - lower layer,151,Can write but cannot speak or read Welsh,4
11347,2021,W01001774,2021 super output areas - lower layer,151,Can read and write but cannot speak Welsh,11
11348,2021,W01001774,2021 super output areas - lower layer,151,Can speak and other combinations of skills in Welsh,4
11349,2021,W01001774,2021 super output areas - lower layer,151,No skills in Welsh,1044
11350,2021,W01001732,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1698
11351,2021,W01001732,2021 super output areas - lower layer,151,Can understand spoken Welsh only,52
11352,2021,W01001732,2021 super output areas - lower layer,151,"Can speak, read and write Welsh",149
11353,2021,W01001732,2021 super output areas - lower layer,151,Can speak but cannot read or write Welsh,23
11354,2021,W01001732,2021 super output areas - lower layer,151,Can speak and read but cannot write Welsh,8
11355,2021,W01001732,2021 super output areas - lower layer,151,Can read but cannot speak or write Welsh,36
11356,2021,W01001732,2021 super output areas - lower layer,151,Can write but cannot speak or read Welsh,5
11357,2021,W01001732,2021 super output areas - lower layer,151,Can read and write but cannot speak Welsh,28
11358,2021,W01001732,2021 super output areas - lower layer,151,Can speak and other combinations of skills in Welsh,8
11359,2021,W01001732,2021 super output areas - lower layer,151,No skills in Welsh,1389
11360,2021,W01001733,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1464
11361,2021,W01001733,2021 super output areas - lower layer,151,Can understand spoken Welsh only,39
11362,2021,W01001733,2021 super output areas - lower layer,151,"Can speak, read and write Welsh",134
11363,2021,W01001733,2021 super output areas - lower layer,151,Can speak but cannot read or write Welsh,20
11364,2021,W01001733,2021 super output areas - lower layer,151,Can speak and read but cannot write Welsh,17
11365,2021,W01001733,2021 super output areas - lower layer,151,Can read but cannot speak or write Welsh,25
11366,2021,W01001733,2021 super output areas - lower layer,151,Can write but cannot speak or read Welsh,3
11367,2021,W01001733,2021 super output areas - lower layer,151,Can read and write but cannot speak Welsh,10
11368,2021,W01001733,2021 super output areas - lower layer,151,Can speak and other combinations of skills in Welsh,0
11369,2021,W01001733,2021 super output areas - lower layer,151,No skills in Welsh,1216
11370,2021,W01001734,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1566
11371,2021,W01001734,2021 super output areas - lower layer,151,Can understand spoken Welsh only,62
11372,2021,W01001734,2021 super output areas - lower layer,151,"Can speak, read and write Welsh",175
11373,2021,W01001734,2021 super output areas - lower layer,151,Can speak but cannot read or write Welsh,22
11374,2021,W01001734,2021 super output areas - lower layer,151,Can speak and read but cannot write Welsh,15
11375,2021,W01001734,2021 super output areas - lower layer,151,Can read but cannot speak or write Welsh,25
11376,2021,W01001734,2021 super output areas - lower layer,151,Can write but cannot speak or read Welsh,3
11377,2021,W01001734,2021 super output areas - lower layer,151,Can read and write but cannot speak Welsh,16
11378,2021,W01001734,2021 super output areas - lower layer,151,Can speak and other combinations of skills in Welsh,2
11379,2021,W01001734,2021 super output areas - lower layer,151,No skills in Welsh,1246
11380,2021,W01001735,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,2000
11381,2021,W01001735,2021 super output areas - lower layer,151,Can understand spoken Welsh only,55
11382,2021,W01001735,2021 super output areas - lower layer,151,"Can speak, read and write Welsh",218
11383,2021,W01001735,2021 super output areas - lower layer,151,Can speak but cannot read or write Welsh,17
11384,2021,W01001735,2021 super output areas - lower layer,151,Can speak and read but cannot write Welsh,7
11385,2021,W01001735,2021 super output areas - lower layer,151,Can read but cannot speak or write Welsh,28
11386,2021,W01001735,2021 super output areas - lower layer,151,Can write but cannot speak or read Welsh,9
11387,2021,W01001735,2021 super output areas - lower layer,151,Can read and write but cannot speak Welsh,15
11388,2021,W01001735,2021 super output areas - lower layer,151,Can speak and other combinations of skills in Welsh,1
11389,2021,W01001735,2021 super output areas - lower layer,151,No skills in Welsh,1650
11390,2021,W01001887,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1579
11391,2021,W01001887,2021 super output areas - lower layer,151,Can understand spoken Welsh only,81
11392,2021,W01001887,2021 super output areas - lower layer,151,"Can speak, read and write Welsh",420
11393,2021,W01001887,2021 super output areas - lower layer,151,Can speak but cannot read or write Welsh,44
11394,2021,W01001887,2021 super output areas - lower layer,151,Can speak and read but cannot write Welsh,15
11395,2021,W01001887,2021 super output areas - lower layer,151,Can read but cannot speak or write Welsh,25
11396,2021,W01001887,2021 super output areas - lower layer,151,Can write but cannot speak or read Welsh,2
11397,2021,W01001887,2021 super output areas - lower layer,151,Can read and write but cannot speak Welsh,11
11398,2021,W01001887,2021 super output areas - lower layer,151,Can speak and other combinations of skills in Welsh,1
11399,2021,W01001887,2021 super output areas - lower layer,151,No skills in Welsh,980
11400,2021,W01001889,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1434
11401,2021,W01001889,2021 super output areas - lower layer,151,Can understand spoken Welsh only,42
11402,2021,W01001889,2021 super output areas - lower layer,151,"Can speak, read and write Welsh",168
11403,2021,W01001889,2021 super output areas - lower layer,151,Can speak but cannot read or write Welsh,22
11404,2021,W01001889,2021 super output areas - lower layer,151,Can speak and read but cannot write Welsh,16
11405,2021,W01001889,2021 super output areas - lower layer,151,Can read but cannot speak or write Welsh,30
11406,2021,W01001889,2021 super output areas - lower layer,151,Can write but cannot speak or read Welsh,0
11407,2021,W01001889,2021 super output areas - lower layer,151,Can read and write but cannot speak Welsh,10
11408,2021,W01001889,2021 super output areas - lower layer,151,Can speak and other combinations of skills in Welsh,3
11409,2021,W01001889,2021 super output areas - lower layer,151,No skills in Welsh,1143
11410,2021,W01001891,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1587
11411,2021,W01001891,2021 super output areas - lower layer,151,Can understand spoken Welsh only,55
11412,2021,W01001891,2021 super output areas - lower layer,151,"Can speak, read and write Welsh",239
11413,2021,W01001891,2021 super output areas - lower layer,151,Can speak but cannot read or write Welsh,24
11414,2021,W01001891,2021 super output areas - lower layer,151,Can speak and read but cannot write Welsh,10
11415,2021,W01001891,2021 super output areas - lower layer,151,Can read but cannot speak or write Welsh,27
11416,2021,W01001891,2021 super output areas - lower layer,151,Can write but cannot speak or read Welsh,4
11417,2021,W01001891,2021 super output areas - lower layer,151,Can read and write but cannot speak Welsh,10
11418,2021,W01001891,2021 super output areas - lower layer,151,Can speak and other combinations of skills in Welsh,2
11419,2021,W01001891,2021 super output areas - lower layer,151,No skills in Welsh,1216
11420,2021,W01001892,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1385
11421,2021,W01001892,2021 super output areas - lower layer,151,Can understand spoken Welsh only,49
11422,2021,W01001892,2021 super output areas - lower layer,151,"Can speak, read and write Welsh",177
11423,2021,W01001892,2021 super output areas - lower layer,151,Can speak but cannot read or write Welsh,18
11424,2021,W01001892,2021 super output areas - lower layer,151,Can speak and read but cannot write Welsh,9
11425,2021,W01001892,2021 super output areas - lower layer,151,Can read but cannot speak or write Welsh,19
11426,2021,W01001892,2021 super output areas - lower layer,151,Can write but cannot speak or read Welsh,1
11427,2021,W01001892,2021 super output areas - lower layer,151,Can read and write but cannot speak Welsh,1
11428,2021,W01001892,2021 super output areas - lower layer,151,Can speak and other combinations of skills in Welsh,0
11429,2021,W01001892,2021 super output areas - lower layer,151,No skills in Welsh,1111
11430,2021,W01001896,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1416
11431,2021,W01001896,2021 super output areas - lower layer,151,Can understand spoken Welsh only,58
11432,2021,W01001896,2021 super output areas - lower layer,151,"Can speak, read and write Welsh",312
11433,2021,W01001896,2021 super output areas - lower layer,151,Can speak but cannot read or write Welsh,22
11434,2021,W01001896,2021 super output areas - lower layer,151,Can speak and read but cannot write Welsh,16
11435,2021,W01001896,2021 super output areas - lower layer,151,Can read but cannot speak or write Welsh,16
11436,2021,W01001896,2021 super output areas - lower layer,151,Can write but cannot speak or read Welsh,2
11437,2021,W01001896,2021 super output areas - lower layer,151,Can read and write but cannot speak Welsh,9
11438,2021,W01001896,2021 super output areas - lower layer,151,Can speak and other combinations of skills in Welsh,4
11439,2021,W01001896,2021 super output areas - lower layer,151,No skills in Welsh,977
11440,2021,W01001772,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1362
11441,2021,W01001772,2021 super output areas - lower layer,151,Can understand spoken Welsh only,38
11442,2021,W01001772,2021 super output areas - lower layer,151,"Can speak, read and write Welsh",151
11443,2021,W01001772,2021 super output areas - lower layer,151,Can speak but cannot read or write Welsh,19
11444,2021,W01001772,2021 super output areas - lower layer,151,Can speak and read but cannot write Welsh,11
11445,2021,W01001772,2021 super output areas - lower layer,151,Can read but cannot speak or write Welsh,20
11446,2021,W01001772,2021 super output areas - lower layer,151,Can write but cannot speak or read Welsh,2
11447,2021,W01001772,2021 super output areas - lower layer,151,Can read and write but cannot speak Welsh,10
11448,2021,W01001772,2021 super output areas - lower layer,151,Can speak and other combinations of skills in Welsh,1
11449,2021,W01001772,2021 super output areas - lower layer,151,No skills in Welsh,1110
11450,2021,W01001775,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1553
11451,2021,W01001775,2021 super output areas - lower layer,151,Can understand spoken Welsh only,43
11452,2021,W01001775,2021 super output areas - lower layer,151,"Can speak, read and write Welsh",152
11453,2021,W01001775,2021 super output areas - lower layer,151,Can speak but cannot read or write Welsh,22
11454,2021,W01001775,2021 super output areas - lower layer,151,Can speak and read but cannot write Welsh,13
11455,2021,W01001775,2021 super output areas - lower layer,151,Can read but cannot speak or write Welsh,17
11456,2021,W01001775,2021 super output areas - lower layer,151,Can write but cannot speak or read Welsh,1
11457,2021,W01001775,2021 super output areas - lower layer,151,Can read and write but cannot speak Welsh,8
11458,2021,W01001775,2021 super output areas - lower layer,151,Can speak and other combinations of skills in Welsh,1
11459,2021,W01001775,2021 super output areas - lower layer,151,No skills in Welsh,1296
11460,2021,W01001776,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1258
11461,2021,W01001776,2021 super output areas - lower layer,151,Can understand spoken Welsh only,42
11462,2021,W01001776,2021 super output areas - lower layer,151,"Can speak, read and write Welsh",115
11463,2021,W01001776,2021 super output areas - lower layer,151,Can speak but cannot read or write Welsh,14
11464,2021,W01001776,2021 super output areas - lower layer,151,Can speak and read but cannot write Welsh,14
11465,2021,W01001776,2021 super output areas - lower layer,151,Can read but cannot speak or write Welsh,14
11466,2021,W01001776,2021 super output areas - lower layer,151,Can write but cannot speak or read Welsh,2
11467,2021,W01001776,2021 super output areas - lower layer,151,Can read and write but cannot speak Welsh,9
11468,2021,W01001776,2021 super output areas - lower layer,151,Can speak and other combinations of skills in Welsh,1
11469,2021,W01001776,2021 super output areas - lower layer,151,No skills in Welsh,1047
11470,2021,W01001890,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1521
11471,2021,W01001890,2021 super output areas - lower layer,151,Can understand spoken Welsh only,47
11472,2021,W01001890,2021 super output areas - lower layer,151,"Can speak, read and write Welsh",145
11473,2021,W01001890,2021 super output areas - lower layer,151,Can speak but cannot read or write Welsh,8
11474,2021,W01001890,2021 super output areas - lower layer,151,Can speak and read but cannot write Welsh,9
11475,2021,W01001890,2021 super output areas - lower layer,151,Can read but cannot speak or write Welsh,20
11476,2021,W01001890,2021 super output areas - lower layer,151,Can write but cannot speak or read Welsh,0
11477,2021,W01001890,2021 super output areas - lower layer,151,Can read and write but cannot speak Welsh,8
11478,2021,W01001890,2021 super output areas - lower layer,151,Can speak and other combinations of skills in Welsh,2
11479,2021,W01001890,2021 super output areas - lower layer,151,No skills in Welsh,1282
11480,2021,W01001863,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1452
11481,2021,W01001863,2021 super output areas - lower layer,151,Can understand spoken Welsh only,42
11482,2021,W01001863,2021 super output areas - lower layer,151,"Can speak, read and write Welsh",116
11483,2021,W01001863,2021 super output areas - lower layer,151,Can speak but cannot read or write Welsh,14
11484,2021,W01001863,2021 super output areas - lower layer,151,Can speak and read but cannot write Welsh,3
11485,2021,W01001863,2021 super output areas - lower layer,151,Can read but cannot speak or write Welsh,9
11486,2021,W01001863,2021 super output areas - lower layer,151,Can write but cannot speak or read Welsh,0
11487,2021,W01001863,2021 super output areas - lower layer,151,Can read and write but cannot speak Welsh,5
11488,2021,W01001863,2021 super output areas - lower layer,151,Can speak and other combinations of skills in Welsh,0
11489,2021,W01001863,2021 super output areas - lower layer,151,No skills in Welsh,1263
11490,2021,W01001864,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1432
11491,2021,W01001864,2021 super output areas - lower layer,151,Can understand spoken Welsh only,29
11492,2021,W01001864,2021 super output areas - lower layer,151,"Can speak, read and write Welsh",88
11493,2021,W01001864,2021 super output areas - lower layer,151,Can speak but cannot read or write Welsh,11
11494,2021,W01001864,2021 super output areas - lower layer,151,Can speak and read but cannot write Welsh,2
11495,2021,W01001864,2021 super output areas - lower layer,151,Can read but cannot speak or write Welsh,20
11496,2021,W01001864,2021 super output areas - lower layer,151,Can write but cannot speak or read Welsh,0
11497,2021,W01001864,2021 super output areas - lower layer,151,Can read and write but cannot speak Welsh,8
11498,2021,W01001864,2021 super output areas - lower layer,151,Can speak and other combinations of skills in Welsh,0
11499,2021,W01001864,2021 super output areas - lower layer,151,No skills in Welsh,1274
11500,2021,W01001865,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1255
11501,2021,W01001865,2021 super output areas - lower layer,151,Can understand spoken Welsh only,39
11502,2021,W01001865,2021 super output areas - lower layer,151,"Can speak, read and write Welsh",106
11503,2021,W01001865,2021 super output areas - lower layer,151,Can speak but cannot read or write Welsh,20
11504,2021,W01001865,2021 super output areas - lower layer,151,Can speak and read but cannot write Welsh,9
11505,2021,W01001865,2021 super output areas - lower layer,151,Can read but cannot speak or write Welsh,21
11506,2021,W01001865,2021 super output areas - lower layer,151,Can write but cannot speak or read Welsh,1
11507,2021,W01001865,2021 super output areas - lower layer,151,Can read and write but cannot speak Welsh,4
11508,2021,W01001865,2021 super output areas - lower layer,151,Can speak and other combinations of skills in Welsh,0
11509,2021,W01001865,2021 super output areas - lower layer,151,No skills in Welsh,1055
11510,2021,W01001868,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1471
11511,2021,W01001868,2021 super output areas - lower layer,151,Can understand spoken Welsh only,27
11512,2021,W01001868,2021 super output areas - lower layer,151,"Can speak, read and write Welsh",77
11513,2021,W01001868,2021 super output areas - lower layer,151,Can speak but cannot read or write Welsh,14
11514,2021,W01001868,2021 super output areas - lower layer,151,Can speak and read but cannot write Welsh,13
11515,2021,W01001868,2021 super output areas - lower layer,151,Can read but cannot speak or write Welsh,16
11516,2021,W01001868,2021 super output areas - lower layer,151,Can write but cannot speak or read Welsh,4
11517,2021,W01001868,2021 super output areas - lower layer,151,Can read and write but cannot speak Welsh,19
11518,2021,W01001868,2021 super output areas - lower layer,151,Can speak and other combinations of skills in Welsh,26
11519,2021,W01001868,2021 super output areas - lower layer,151,No skills in Welsh,1275
11520,2021,W01001785,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1167
11521,2021,W01001785,2021 super output areas - lower layer,151,Can understand spoken Welsh only,41
11522,2021,W01001785,2021 super output areas - lower layer,151,"Can speak, read and write Welsh",96
11523,2021,W01001785,2021 super output areas - lower layer,151,Can speak but cannot read or write Welsh,20
11524,2021,W01001785,2021 super output areas - lower layer,151,Can speak and read but cannot write Welsh,5
11525,2021,W01001785,2021 super output areas - lower layer,151,Can read but cannot speak or write Welsh,11
11526,2021,W01001785,2021 super output areas - lower layer,151,Can write but cannot speak or read Welsh,1
11527,2021,W01001785,2021 super output areas - lower layer,151,Can read and write but cannot speak Welsh,7
11528,2021,W01001785,2021 super output areas - lower layer,151,Can speak and other combinations of skills in Welsh,6
11529,2021,W01001785,2021 super output areas - lower layer,151,No skills in Welsh,980
11530,2021,W01001786,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1440
11531,2021,W01001786,2021 super output areas - lower layer,151,Can understand spoken Welsh only,62
11532,2021,W01001786,2021 super output areas - lower layer,151,"Can speak, read and write Welsh",208
11533,2021,W01001786,2021 super output areas - lower layer,151,Can speak but cannot read or write Welsh,21
11534,2021,W01001786,2021 super output areas - lower layer,151,Can speak and read but cannot write Welsh,7
11535,2021,W01001786,2021 super output areas - lower layer,151,Can read but cannot speak or write Welsh,20
11536,2021,W01001786,2021 super output areas - lower layer,151,Can write but cannot speak or read Welsh,0
