,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_2ADDR_4_NAME,OBS_VALUE
2189,2021,E02006059,2021 super output areas - middle layer,152,No second address,6547
2190,2021,E02006059,2021 super output areas - middle layer,152,Second address is in the UK,289
2191,2021,E02006059,2021 super output areas - middle layer,152,Second address is outside the UK,96
2192,2021,E02006060,2021 super output areas - middle layer,152,Total: All usual residents,8214
2193,2021,E02006060,2021 super output areas - middle layer,152,No second address,7836
2194,2021,E02006060,2021 super output areas - middle layer,152,Second address is in the UK,322
2195,2021,E02006060,2021 super output areas - middle layer,152,Second address is outside the UK,56
2196,2021,E02006061,2021 super output areas - middle layer,152,Total: All usual residents,9368
2197,2021,E02006061,2021 super output areas - middle layer,152,No second address,8938
2198,2021,E02006061,2021 super output areas - middle layer,152,Second address is in the UK,330
2199,2021,E02006061,2021 super output areas - middle layer,152,Second address is outside the UK,100
2200,2021,E02006062,2021 super output areas - middle layer,152,Total: All usual residents,11060
2201,2021,E02006062,2021 super output areas - middle layer,152,No second address,10604
2202,2021,E02006062,2021 super output areas - middle layer,152,Second address is in the UK,368
2203,2021,E02006062,2021 super output areas - middle layer,152,Second address is outside the UK,88
2204,2021,E02006063,2021 super output areas - middle layer,152,Total: All usual residents,6910
2205,2021,E02006063,2021 super output areas - middle layer,152,No second address,6574
2206,2021,E02006063,2021 super output areas - middle layer,152,Second address is in the UK,250
2207,2021,E02006063,2021 super output areas - middle layer,152,Second address is outside the UK,86
2208,2021,E02006064,2021 super output areas - middle layer,152,Total: All usual residents,7780
2209,2021,E02006064,2021 super output areas - middle layer,152,No second address,7484
2210,2021,E02006064,2021 super output areas - middle layer,152,Second address is in the UK,239
2211,2021,E02006064,2021 super output areas - middle layer,152,Second address is outside the UK,57
2212,2021,E02006065,2021 super output areas - middle layer,152,Total: All usual residents,8877
2213,2021,E02006065,2021 super output areas - middle layer,152,No second address,8599
2214,2021,E02006065,2021 super output areas - middle layer,152,Second address is in the UK,240
2215,2021,E02006065,2021 super output areas - middle layer,152,Second address is outside the UK,38
2216,2021,E02006066,2021 super output areas - middle layer,152,Total: All usual residents,8514
2217,2021,E02006066,2021 super output areas - middle layer,152,No second address,8236
2218,2021,E02006066,2021 super output areas - middle layer,152,Second address is in the UK,212
2219,2021,E02006066,2021 super output areas - middle layer,152,Second address is outside the UK,66
2220,2021,E02006067,2021 super output areas - middle layer,152,Total: All usual residents,7133
2221,2021,E02006067,2021 super output areas - middle layer,152,No second address,6666
2222,2021,E02006067,2021 super output areas - middle layer,152,Second address is in the UK,415
2223,2021,E02006067,2021 super output areas - middle layer,152,Second address is outside the UK,52
2224,2021,E02006068,2021 super output areas - middle layer,152,Total: All usual residents,7869
2225,2021,E02006068,2021 super output areas - middle layer,152,No second address,7593
2226,2021,E02006068,2021 super output areas - middle layer,152,Second address is in the UK,247
2227,2021,E02006068,2021 super output areas - middle layer,152,Second address is outside the UK,29
2228,2021,E02006069,2021 super output areas - middle layer,152,Total: All usual residents,10576
2229,2021,E02006069,2021 super output areas - middle layer,152,No second address,10080
2230,2021,E02006069,2021 super output areas - middle layer,152,Second address is in the UK,375
2231,2021,E02006069,2021 super output areas - middle layer,152,Second address is outside the UK,121
2232,2021,E02006070,2021 super output areas - middle layer,152,Total: All usual residents,8826
2233,2021,E02006070,2021 super output areas - middle layer,152,No second address,8559
2234,2021,E02006070,2021 super output areas - middle layer,152,Second address is in the UK,233
2235,2021,E02006070,2021 super output areas - middle layer,152,Second address is outside the UK,34
2236,2021,E02006071,2021 super output areas - middle layer,152,Total: All usual residents,9577
2237,2021,E02006071,2021 super output areas - middle layer,152,No second address,9182
2238,2021,E02006071,2021 super output areas - middle layer,152,Second address is in the UK,337
2239,2021,E02006071,2021 super output areas - middle layer,152,Second address is outside the UK,58
2240,2021,E02006072,2021 super output areas - middle layer,152,Total: All usual residents,9364
2241,2021,E02006072,2021 super output areas - middle layer,152,No second address,9031
2242,2021,E02006072,2021 super output areas - middle layer,152,Second address is in the UK,268
2243,2021,E02006072,2021 super output areas - middle layer,152,Second address is outside the UK,65
2244,2021,E02006073,2021 super output areas - middle layer,152,Total: All usual residents,7827
2245,2021,E02006073,2021 super output areas - middle layer,152,No second address,7506
2246,2021,E02006073,2021 super output areas - middle layer,152,Second address is in the UK,258
2247,2021,E02006073,2021 super output areas - middle layer,152,Second address is outside the UK,63
2248,2021,E02006074,2021 super output areas - middle layer,152,Total: All usual residents,11665
2249,2021,E02006074,2021 super output areas - middle layer,152,No second address,11245
2250,2021,E02006074,2021 super output areas - middle layer,152,Second address is in the UK,348
2251,2021,E02006074,2021 super output areas - middle layer,152,Second address is outside the UK,72
2252,2021,E02006075,2021 super output areas - middle layer,152,Total: All usual residents,5344
2253,2021,E02006075,2021 super output areas - middle layer,152,No second address,4778
2254,2021,E02006075,2021 super output areas - middle layer,152,Second address is in the UK,485
2255,2021,E02006075,2021 super output areas - middle layer,152,Second address is outside the UK,81
2256,2021,E02006076,2021 super output areas - middle layer,152,Total: All usual residents,9088
2257,2021,E02006076,2021 super output areas - middle layer,152,No second address,8658
2258,2021,E02006076,2021 super output areas - middle layer,152,Second address is in the UK,322
2259,2021,E02006076,2021 super output areas - middle layer,152,Second address is outside the UK,108
2260,2021,E02006077,2021 super output areas - middle layer,152,Total: All usual residents,6236
2261,2021,E02006077,2021 super output areas - middle layer,152,No second address,5955
2262,2021,E02006077,2021 super output areas - middle layer,152,Second address is in the UK,232
2263,2021,E02006077,2021 super output areas - middle layer,152,Second address is outside the UK,49
2264,2021,E02006078,2021 super output areas - middle layer,152,Total: All usual residents,6278
2265,2021,E02006078,2021 super output areas - middle layer,152,No second address,5985
2266,2021,E02006078,2021 super output areas - middle layer,152,Second address is in the UK,231
2267,2021,E02006078,2021 super output areas - middle layer,152,Second address is outside the UK,62
2268,2021,E02006079,2021 super output areas - middle layer,152,Total: All usual residents,8366
2269,2021,E02006079,2021 super output areas - middle layer,152,No second address,7986
2270,2021,E02006079,2021 super output areas - middle layer,152,Second address is in the UK,325
2271,2021,E02006079,2021 super output areas - middle layer,152,Second address is outside the UK,55
2272,2021,E02006080,2021 super output areas - middle layer,152,Total: All usual residents,6922
2273,2021,E02006080,2021 super output areas - middle layer,152,No second address,6093
2274,2021,E02006080,2021 super output areas - middle layer,152,Second address is in the UK,760
2275,2021,E02006080,2021 super output areas - middle layer,152,Second address is outside the UK,69
2276,2021,E02006081,2021 super output areas - middle layer,152,Total: All usual residents,5766
2277,2021,E02006081,2021 super output areas - middle layer,152,No second address,5512
2278,2021,E02006081,2021 super output areas - middle layer,152,Second address is in the UK,207
2279,2021,E02006081,2021 super output areas - middle layer,152,Second address is outside the UK,47
2280,2021,E02006082,2021 super output areas - middle layer,152,Total: All usual residents,7085
2281,2021,E02006082,2021 super output areas - middle layer,152,No second address,6784
2282,2021,E02006082,2021 super output areas - middle layer,152,Second address is in the UK,240
2283,2021,E02006082,2021 super output areas - middle layer,152,Second address is outside the UK,61
2284,2021,E02006083,2021 super output areas - middle layer,152,Total: All usual residents,5603
2285,2021,E02006083,2021 super output areas - middle layer,152,No second address,5368
2286,2021,E02006083,2021 super output areas - middle layer,152,Second address is in the UK,193
2287,2021,E02006083,2021 super output areas - middle layer,152,Second address is outside the UK,42
2288,2021,E02006084,2021 super output areas - middle layer,152,Total: All usual residents,7466
2289,2021,E02006084,2021 super output areas - middle layer,152,No second address,7138
2290,2021,E02006084,2021 super output areas - middle layer,152,Second address is in the UK,268
2291,2021,E02006084,2021 super output areas - middle layer,152,Second address is outside the UK,60
2292,2021,E02006085,2021 super output areas - middle layer,152,Total: All usual residents,7744
2293,2021,E02006085,2021 super output areas - middle layer,152,No second address,7451
2294,2021,E02006085,2021 super output areas - middle layer,152,Second address is in the UK,254
2295,2021,E02006085,2021 super output areas - middle layer,152,Second address is outside the UK,39
2296,2021,E02006086,2021 super output areas - middle layer,152,Total: All usual residents,7726
2297,2021,E02006086,2021 super output areas - middle layer,152,No second address,7422
2298,2021,E02006086,2021 super output areas - middle layer,152,Second address is in the UK,262
2299,2021,E02006086,2021 super output areas - middle layer,152,Second address is outside the UK,42
2300,2021,E02006087,2021 super output areas - middle layer,152,Total: All usual residents,6010
2301,2021,E02006087,2021 super output areas - middle layer,152,No second address,5723
2302,2021,E02006087,2021 super output areas - middle layer,152,Second address is in the UK,264
2303,2021,E02006087,2021 super output areas - middle layer,152,Second address is outside the UK,23
2304,2021,E02006088,2021 super output areas - middle layer,152,Total: All usual residents,7865
2305,2021,E02006088,2021 super output areas - middle layer,152,No second address,7563
2306,2021,E02006088,2021 super output areas - middle layer,152,Second address is in the UK,255
2307,2021,E02006088,2021 super output areas - middle layer,152,Second address is outside the UK,47
2308,2021,E02006089,2021 super output areas - middle layer,152,Total: All usual residents,7216
2309,2021,E02006089,2021 super output areas - middle layer,152,No second address,6853
2310,2021,E02006089,2021 super output areas - middle layer,152,Second address is in the UK,292
2311,2021,E02006089,2021 super output areas - middle layer,152,Second address is outside the UK,71
2312,2021,E02006090,2021 super output areas - middle layer,152,Total: All usual residents,7201
2313,2021,E02006090,2021 super output areas - middle layer,152,No second address,6920
2314,2021,E02006090,2021 super output areas - middle layer,152,Second address is in the UK,261
2315,2021,E02006090,2021 super output areas - middle layer,152,Second address is outside the UK,20
2316,2021,E02006091,2021 super output areas - middle layer,152,Total: All usual residents,9965
2317,2021,E02006091,2021 super output areas - middle layer,152,No second address,9526
2318,2021,E02006091,2021 super output areas - middle layer,152,Second address is in the UK,374
2319,2021,E02006091,2021 super output areas - middle layer,152,Second address is outside the UK,65
2320,2021,E02006092,2021 super output areas - middle layer,152,Total: All usual residents,6480
2321,2021,E02006092,2021 super output areas - middle layer,152,No second address,6219
2322,2021,E02006092,2021 super output areas - middle layer,152,Second address is in the UK,228
2323,2021,E02006092,2021 super output areas - middle layer,152,Second address is outside the UK,33
2324,2021,E02006093,2021 super output areas - middle layer,152,Total: All usual residents,8763
2325,2021,E02006093,2021 super output areas - middle layer,152,No second address,8440
2326,2021,E02006093,2021 super output areas - middle layer,152,Second address is in the UK,282
2327,2021,E02006093,2021 super output areas - middle layer,152,Second address is outside the UK,41
2328,2021,E02006094,2021 super output areas - middle layer,152,Total: All usual residents,5416
2329,2021,E02006094,2021 super output areas - middle layer,152,No second address,5185
2330,2021,E02006094,2021 super output areas - middle layer,152,Second address is in the UK,193
2331,2021,E02006094,2021 super output areas - middle layer,152,Second address is outside the UK,38
2332,2021,E02006095,2021 super output areas - middle layer,152,Total: All usual residents,8369
2333,2021,E02006095,2021 super output areas - middle layer,152,No second address,8000
2334,2021,E02006095,2021 super output areas - middle layer,152,Second address is in the UK,314
2335,2021,E02006095,2021 super output areas - middle layer,152,Second address is outside the UK,55
2336,2021,E02006096,2021 super output areas - middle layer,152,Total: All usual residents,7352
2337,2021,E02006096,2021 super output areas - middle layer,152,No second address,7111
2338,2021,E02006096,2021 super output areas - middle layer,152,Second address is in the UK,207
2339,2021,E02006096,2021 super output areas - middle layer,152,Second address is outside the UK,34
2340,2021,E02006097,2021 super output areas - middle layer,152,Total: All usual residents,6940
2341,2021,E02006097,2021 super output areas - middle layer,152,No second address,6678
2342,2021,E02006097,2021 super output areas - middle layer,152,Second address is in the UK,207
2343,2021,E02006097,2021 super output areas - middle layer,152,Second address is outside the UK,55
2344,2021,E02006098,2021 super output areas - middle layer,152,Total: All usual residents,7471
2345,2021,E02006098,2021 super output areas - middle layer,152,No second address,7172
2346,2021,E02006098,2021 super output areas - middle layer,152,Second address is in the UK,243
2347,2021,E02006098,2021 super output areas - middle layer,152,Second address is outside the UK,56
2348,2021,E02006099,2021 super output areas - middle layer,152,Total: All usual residents,7165
2349,2021,E02006099,2021 super output areas - middle layer,152,No second address,6824
2350,2021,E02006099,2021 super output areas - middle layer,152,Second address is in the UK,292
2351,2021,E02006099,2021 super output areas - middle layer,152,Second address is outside the UK,49
2352,2021,E02006100,2021 super output areas - middle layer,152,Total: All usual residents,8220
2353,2021,E02006100,2021 super output areas - middle layer,152,No second address,7540
2354,2021,E02006100,2021 super output areas - middle layer,152,Second address is in the UK,503
2355,2021,E02006100,2021 super output areas - middle layer,152,Second address is outside the UK,177
2356,2021,E02006101,2021 super output areas - middle layer,152,Total: All usual residents,5756
2357,2021,E02006101,2021 super output areas - middle layer,152,No second address,5454
2358,2021,E02006101,2021 super output areas - middle layer,152,Second address is in the UK,252
2359,2021,E02006101,2021 super output areas - middle layer,152,Second address is outside the UK,50
2360,2021,E02006102,2021 super output areas - middle layer,152,Total: All usual residents,6901
2361,2021,E02006102,2021 super output areas - middle layer,152,No second address,6704
2362,2021,E02006102,2021 super output areas - middle layer,152,Second address is in the UK,181
2363,2021,E02006102,2021 super output areas - middle layer,152,Second address is outside the UK,16
2364,2021,E02006103,2021 super output areas - middle layer,152,Total: All usual residents,7988
2365,2021,E02006103,2021 super output areas - middle layer,152,No second address,7687
2366,2021,E02006103,2021 super output areas - middle layer,152,Second address is in the UK,246
2367,2021,E02006103,2021 super output areas - middle layer,152,Second address is outside the UK,55
2368,2021,E02006104,2021 super output areas - middle layer,152,Total: All usual residents,10740
2369,2021,E02006104,2021 super output areas - middle layer,152,No second address,10274
2370,2021,E02006104,2021 super output areas - middle layer,152,Second address is in the UK,412
2371,2021,E02006104,2021 super output areas - middle layer,152,Second address is outside the UK,54
2372,2021,E02006105,2021 super output areas - middle layer,152,Total: All usual residents,11305
2373,2021,E02006105,2021 super output areas - middle layer,152,No second address,10675
2374,2021,E02006105,2021 super output areas - middle layer,152,Second address is in the UK,496
2375,2021,E02006105,2021 super output areas - middle layer,152,Second address is outside the UK,134
2376,2021,E02006106,2021 super output areas - middle layer,152,Total: All usual residents,9926
2377,2021,E02006106,2021 super output areas - middle layer,152,No second address,9409
2378,2021,E02006106,2021 super output areas - middle layer,152,Second address is in the UK,441
2379,2021,E02006106,2021 super output areas - middle layer,152,Second address is outside the UK,76
2380,2021,E02006107,2021 super output areas - middle layer,152,Total: All usual residents,8394
2381,2021,E02006107,2021 super output areas - middle layer,152,No second address,8113
2382,2021,E02006107,2021 super output areas - middle layer,152,Second address is in the UK,250
2383,2021,E02006107,2021 super output areas - middle layer,152,Second address is outside the UK,31
2384,2021,E02006108,2021 super output areas - middle layer,152,Total: All usual residents,8667
2385,2021,E02006108,2021 super output areas - middle layer,152,No second address,8131
2386,2021,E02006108,2021 super output areas - middle layer,152,Second address is in the UK,388
2387,2021,E02006108,2021 super output areas - middle layer,152,Second address is outside the UK,148
2388,2021,E02006109,2021 super output areas - middle layer,152,Total: All usual residents,7973
2389,2021,E02006109,2021 super output areas - middle layer,152,No second address,7625
2390,2021,E02006109,2021 super output areas - middle layer,152,Second address is in the UK,296
2391,2021,E02006109,2021 super output areas - middle layer,152,Second address is outside the UK,52
2392,2021,E02006110,2021 super output areas - middle layer,152,Total: All usual residents,10523
2393,2021,E02006110,2021 super output areas - middle layer,152,No second address,10111
2394,2021,E02006110,2021 super output areas - middle layer,152,Second address is in the UK,345
2395,2021,E02006110,2021 super output areas - middle layer,152,Second address is outside the UK,67
2396,2021,E02006111,2021 super output areas - middle layer,152,Total: All usual residents,10655
2397,2021,E02006111,2021 super output areas - middle layer,152,No second address,10153
2398,2021,E02006111,2021 super output areas - middle layer,152,Second address is in the UK,409
2399,2021,E02006111,2021 super output areas - middle layer,152,Second address is outside the UK,93
2400,2021,E02006112,2021 super output areas - middle layer,152,Total: All usual residents,8289
2401,2021,E02006112,2021 super output areas - middle layer,152,No second address,7722
2402,2021,E02006112,2021 super output areas - middle layer,152,Second address is in the UK,380
2403,2021,E02006112,2021 super output areas - middle layer,152,Second address is outside the UK,187
2404,2021,E02006113,2021 super output areas - middle layer,152,Total: All usual residents,7437
2405,2021,E02006113,2021 super output areas - middle layer,152,No second address,7074
2406,2021,E02006113,2021 super output areas - middle layer,152,Second address is in the UK,306
2407,2021,E02006113,2021 super output areas - middle layer,152,Second address is outside the UK,57
2408,2021,E02006114,2021 super output areas - middle layer,152,Total: All usual residents,6384
2409,2021,E02006114,2021 super output areas - middle layer,152,No second address,6133
2410,2021,E02006114,2021 super output areas - middle layer,152,Second address is in the UK,205
2411,2021,E02006114,2021 super output areas - middle layer,152,Second address is outside the UK,46
2412,2021,E02006115,2021 super output areas - middle layer,152,Total: All usual residents,7552
2413,2021,E02006115,2021 super output areas - middle layer,152,No second address,7241
2414,2021,E02006115,2021 super output areas - middle layer,152,Second address is in the UK,244
2415,2021,E02006115,2021 super output areas - middle layer,152,Second address is outside the UK,67
2416,2021,E02006116,2021 super output areas - middle layer,152,Total: All usual residents,7971
2417,2021,E02006116,2021 super output areas - middle layer,152,No second address,7645
2418,2021,E02006116,2021 super output areas - middle layer,152,Second address is in the UK,246
2419,2021,E02006116,2021 super output areas - middle layer,152,Second address is outside the UK,80
2420,2021,E02006117,2021 super output areas - middle layer,152,Total: All usual residents,5595
2421,2021,E02006117,2021 super output areas - middle layer,152,No second address,5316
2422,2021,E02006117,2021 super output areas - middle layer,152,Second address is in the UK,223
2423,2021,E02006117,2021 super output areas - middle layer,152,Second address is outside the UK,56
2424,2021,W02000001,2021 super output areas - middle layer,152,Total: All usual residents,8404
2425,2021,W02000001,2021 super output areas - middle layer,152,No second address,8063
2426,2021,W02000001,2021 super output areas - middle layer,152,Second address is in the UK,312
2427,2021,W02000001,2021 super output areas - middle layer,152,Second address is outside the UK,29
2428,2021,W02000002,2021 super output areas - middle layer,152,Total: All usual residents,6364
2429,2021,W02000002,2021 super output areas - middle layer,152,No second address,6113
2430,2021,W02000002,2021 super output areas - middle layer,152,Second address is in the UK,198
2431,2021,W02000002,2021 super output areas - middle layer,152,Second address is outside the UK,53
2432,2021,W02000003,2021 super output areas - middle layer,152,Total: All usual residents,10632
2433,2021,W02000003,2021 super output areas - middle layer,152,No second address,10265
2434,2021,W02000003,2021 super output areas - middle layer,152,Second address is in the UK,338
2435,2021,W02000003,2021 super output areas - middle layer,152,Second address is outside the UK,29
2436,2021,W02000004,2021 super output areas - middle layer,152,Total: All usual residents,7399
2437,2021,W02000004,2021 super output areas - middle layer,152,No second address,7051
2438,2021,W02000004,2021 super output areas - middle layer,152,Second address is in the UK,303
2439,2021,W02000004,2021 super output areas - middle layer,152,Second address is outside the UK,45
2440,2021,W02000005,2021 super output areas - middle layer,152,Total: All usual residents,8161
2441,2021,W02000005,2021 super output areas - middle layer,152,No second address,7771
2442,2021,W02000005,2021 super output areas - middle layer,152,Second address is in the UK,343
2443,2021,W02000005,2021 super output areas - middle layer,152,Second address is outside the UK,47
2444,2021,W02000006,2021 super output areas - middle layer,152,Total: All usual residents,7040
2445,2021,W02000006,2021 super output areas - middle layer,152,No second address,6867
2446,2021,W02000006,2021 super output areas - middle layer,152,Second address is in the UK,163
2447,2021,W02000006,2021 super output areas - middle layer,152,Second address is outside the UK,10
2448,2021,W02000007,2021 super output areas - middle layer,152,Total: All usual residents,6892
2449,2021,W02000007,2021 super output areas - middle layer,152,No second address,6560
2450,2021,W02000007,2021 super output areas - middle layer,152,Second address is in the UK,308
2451,2021,W02000007,2021 super output areas - middle layer,152,Second address is outside the UK,24
2452,2021,W02000008,2021 super output areas - middle layer,152,Total: All usual residents,5949
2453,2021,W02000008,2021 super output areas - middle layer,152,No second address,5706
2454,2021,W02000008,2021 super output areas - middle layer,152,Second address is in the UK,212
2455,2021,W02000008,2021 super output areas - middle layer,152,Second address is outside the UK,31
2456,2021,W02000009,2021 super output areas - middle layer,152,Total: All usual residents,8032
2457,2021,W02000009,2021 super output areas - middle layer,152,No second address,7769
2458,2021,W02000009,2021 super output areas - middle layer,152,Second address is in the UK,234
2459,2021,W02000009,2021 super output areas - middle layer,152,Second address is outside the UK,29
2460,2021,W02000010,2021 super output areas - middle layer,152,Total: All usual residents,8615
2461,2021,W02000010,2021 super output areas - middle layer,152,No second address,4770
2462,2021,W02000010,2021 super output areas - middle layer,152,Second address is in the UK,3385
2463,2021,W02000010,2021 super output areas - middle layer,152,Second address is outside the UK,460
2464,2021,W02000011,2021 super output areas - middle layer,152,Total: All usual residents,8377
2465,2021,W02000011,2021 super output areas - middle layer,152,No second address,7734
2466,2021,W02000011,2021 super output areas - middle layer,152,Second address is in the UK,573
2467,2021,W02000011,2021 super output areas - middle layer,152,Second address is outside the UK,70
2468,2021,W02000012,2021 super output areas - middle layer,152,Total: All usual residents,8209
2469,2021,W02000012,2021 super output areas - middle layer,152,No second address,7862
2470,2021,W02000012,2021 super output areas - middle layer,152,Second address is in the UK,298
2471,2021,W02000012,2021 super output areas - middle layer,152,Second address is outside the UK,49
2472,2021,W02000013,2021 super output areas - middle layer,152,Total: All usual residents,6423
2473,2021,W02000013,2021 super output areas - middle layer,152,No second address,6157
2474,2021,W02000013,2021 super output areas - middle layer,152,Second address is in the UK,242
2475,2021,W02000013,2021 super output areas - middle layer,152,Second address is outside the UK,24
2476,2021,W02000014,2021 super output areas - middle layer,152,Total: All usual residents,6742
2477,2021,W02000014,2021 super output areas - middle layer,152,No second address,6492
2478,2021,W02000014,2021 super output areas - middle layer,152,Second address is in the UK,211
2479,2021,W02000014,2021 super output areas - middle layer,152,Second address is outside the UK,39
2480,2021,W02000015,2021 super output areas - middle layer,152,Total: All usual residents,8515
2481,2021,W02000015,2021 super output areas - middle layer,152,No second address,8233
2482,2021,W02000015,2021 super output areas - middle layer,152,Second address is in the UK,262
2483,2021,W02000015,2021 super output areas - middle layer,152,Second address is outside the UK,20
2484,2021,W02000016,2021 super output areas - middle layer,152,Total: All usual residents,6358
2485,2021,W02000016,2021 super output areas - middle layer,152,No second address,6136
2486,2021,W02000016,2021 super output areas - middle layer,152,Second address is in the UK,209
2487,2021,W02000016,2021 super output areas - middle layer,152,Second address is outside the UK,13
2488,2021,W02000017,2021 super output areas - middle layer,152,Total: All usual residents,7576
2489,2021,W02000017,2021 super output areas - middle layer,152,No second address,7302
2490,2021,W02000017,2021 super output areas - middle layer,152,Second address is in the UK,252
2491,2021,W02000017,2021 super output areas - middle layer,152,Second address is outside the UK,22
2492,2021,W02000018,2021 super output areas - middle layer,152,Total: All usual residents,6079
2493,2021,W02000018,2021 super output areas - middle layer,152,No second address,5828
2494,2021,W02000018,2021 super output areas - middle layer,152,Second address is in the UK,221
2495,2021,W02000018,2021 super output areas - middle layer,152,Second address is outside the UK,30
2496,2021,W02000019,2021 super output areas - middle layer,152,Total: All usual residents,6660
2497,2021,W02000019,2021 super output areas - middle layer,152,No second address,6313
2498,2021,W02000019,2021 super output areas - middle layer,152,Second address is in the UK,301
2499,2021,W02000019,2021 super output areas - middle layer,152,Second address is outside the UK,46
2500,2021,W02000020,2021 super output areas - middle layer,152,Total: All usual residents,6483
2501,2021,W02000020,2021 super output areas - middle layer,152,No second address,6248
2502,2021,W02000020,2021 super output areas - middle layer,152,Second address is in the UK,217
2503,2021,W02000020,2021 super output areas - middle layer,152,Second address is outside the UK,18
2504,2021,W02000021,2021 super output areas - middle layer,152,Total: All usual residents,7753
2505,2021,W02000021,2021 super output areas - middle layer,152,No second address,7437
2506,2021,W02000021,2021 super output areas - middle layer,152,Second address is in the UK,275
2507,2021,W02000021,2021 super output areas - middle layer,152,Second address is outside the UK,41
2508,2021,W02000022,2021 super output areas - middle layer,152,Total: All usual residents,5551
2509,2021,W02000022,2021 super output areas - middle layer,152,No second address,5303
2510,2021,W02000022,2021 super output areas - middle layer,152,Second address is in the UK,222
2511,2021,W02000022,2021 super output areas - middle layer,152,Second address is outside the UK,26
2512,2021,W02000023,2021 super output areas - middle layer,152,Total: All usual residents,5284
2513,2021,W02000023,2021 super output areas - middle layer,152,No second address,4920
2514,2021,W02000023,2021 super output areas - middle layer,152,Second address is in the UK,308
2515,2021,W02000023,2021 super output areas - middle layer,152,Second address is outside the UK,56
2516,2021,W02000024,2021 super output areas - middle layer,152,Total: All usual residents,5677
2517,2021,W02000024,2021 super output areas - middle layer,152,No second address,5440
2518,2021,W02000024,2021 super output areas - middle layer,152,Second address is in the UK,193
2519,2021,W02000024,2021 super output areas - middle layer,152,Second address is outside the UK,44
2520,2021,W02000025,2021 super output areas - middle layer,152,Total: All usual residents,6128
2521,2021,W02000025,2021 super output areas - middle layer,152,No second address,5826
2522,2021,W02000025,2021 super output areas - middle layer,152,Second address is in the UK,267
2523,2021,W02000025,2021 super output areas - middle layer,152,Second address is outside the UK,35
2524,2021,W02000026,2021 super output areas - middle layer,152,Total: All usual residents,6956
2525,2021,W02000026,2021 super output areas - middle layer,152,No second address,6555
2526,2021,W02000026,2021 super output areas - middle layer,152,Second address is in the UK,354
2527,2021,W02000026,2021 super output areas - middle layer,152,Second address is outside the UK,47
2528,2021,W02000027,2021 super output areas - middle layer,152,Total: All usual residents,8420
2529,2021,W02000027,2021 super output areas - middle layer,152,No second address,8064
2530,2021,W02000027,2021 super output areas - middle layer,152,Second address is in the UK,277
2531,2021,W02000027,2021 super output areas - middle layer,152,Second address is outside the UK,79
2532,2021,W02000028,2021 super output areas - middle layer,152,Total: All usual residents,6709
2533,2021,W02000028,2021 super output areas - middle layer,152,No second address,6451
2534,2021,W02000028,2021 super output areas - middle layer,152,Second address is in the UK,222
2535,2021,W02000028,2021 super output areas - middle layer,152,Second address is outside the UK,36
2536,2021,W02000029,2021 super output areas - middle layer,152,Total: All usual residents,6000
2537,2021,W02000029,2021 super output areas - middle layer,152,No second address,5749
2538,2021,W02000029,2021 super output areas - middle layer,152,Second address is in the UK,218
2539,2021,W02000029,2021 super output areas - middle layer,152,Second address is outside the UK,33
2540,2021,W02000030,2021 super output areas - middle layer,152,Total: All usual residents,5883
2541,2021,W02000030,2021 super output areas - middle layer,152,No second address,5658
2542,2021,W02000030,2021 super output areas - middle layer,152,Second address is in the UK,192
2543,2021,W02000030,2021 super output areas - middle layer,152,Second address is outside the UK,33
2544,2021,W02000031,2021 super output areas - middle layer,152,Total: All usual residents,8172
2545,2021,W02000031,2021 super output areas - middle layer,152,No second address,7971
2546,2021,W02000031,2021 super output areas - middle layer,152,Second address is in the UK,185
2547,2021,W02000031,2021 super output areas - middle layer,152,Second address is outside the UK,16
2548,2021,W02000032,2021 super output areas - middle layer,152,Total: All usual residents,8387
2549,2021,W02000032,2021 super output areas - middle layer,152,No second address,7985
2550,2021,W02000032,2021 super output areas - middle layer,152,Second address is in the UK,360
2551,2021,W02000032,2021 super output areas - middle layer,152,Second address is outside the UK,42
2552,2021,W02000033,2021 super output areas - middle layer,152,Total: All usual residents,6957
2553,2021,W02000033,2021 super output areas - middle layer,152,No second address,6666
2554,2021,W02000033,2021 super output areas - middle layer,152,Second address is in the UK,249
2555,2021,W02000033,2021 super output areas - middle layer,152,Second address is outside the UK,42
2556,2021,W02000034,2021 super output areas - middle layer,152,Total: All usual residents,7667
2557,2021,W02000034,2021 super output areas - middle layer,152,No second address,7350
2558,2021,W02000034,2021 super output areas - middle layer,152,Second address is in the UK,256
2559,2021,W02000034,2021 super output areas - middle layer,152,Second address is outside the UK,61
2560,2021,W02000035,2021 super output areas - middle layer,152,Total: All usual residents,8896
2561,2021,W02000035,2021 super output areas - middle layer,152,No second address,8547
2562,2021,W02000035,2021 super output areas - middle layer,152,Second address is in the UK,313
2563,2021,W02000035,2021 super output areas - middle layer,152,Second address is outside the UK,36
2564,2021,W02000036,2021 super output areas - middle layer,152,Total: All usual residents,11286
2565,2021,W02000036,2021 super output areas - middle layer,152,No second address,10908
2566,2021,W02000036,2021 super output areas - middle layer,152,Second address is in the UK,351
2567,2021,W02000036,2021 super output areas - middle layer,152,Second address is outside the UK,27
2568,2021,W02000037,2021 super output areas - middle layer,152,Total: All usual residents,7196
2569,2021,W02000037,2021 super output areas - middle layer,152,No second address,6953
