,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_HHVETERAN_5_NAME,OBS_VALUE
4048,2021,E02005922,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,10
4049,2021,E02005922,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
4050,2021,E02005923,2021 super output areas - middle layer,152,Total: All households,2337
4051,2021,E02005923,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,2200
4052,2021,E02005923,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,134
4053,2021,E02005923,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,3
4054,2021,E02005923,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
4055,2021,E02005924,2021 super output areas - middle layer,152,Total: All households,5631
4056,2021,E02005924,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,5330
4057,2021,E02005924,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,290
4058,2021,E02005924,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,11
4059,2021,E02005924,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
4060,2021,E02005925,2021 super output areas - middle layer,152,Total: All households,3266
4061,2021,E02005925,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,3043
4062,2021,E02005925,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,217
4063,2021,E02005925,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,6
4064,2021,E02005925,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
4065,2021,E02005926,2021 super output areas - middle layer,152,Total: All households,3873
4066,2021,E02005926,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,3599
4067,2021,E02005926,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,263
4068,2021,E02005926,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,11
4069,2021,E02005926,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
4070,2021,E02005927,2021 super output areas - middle layer,152,Total: All households,2435
4071,2021,E02005927,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,2248
4072,2021,E02005927,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,183
4073,2021,E02005927,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,4
4074,2021,E02005927,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
4075,2021,E02005928,2021 super output areas - middle layer,152,Total: All households,4379
4076,2021,E02005928,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,4047
4077,2021,E02005928,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,317
4078,2021,E02005928,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,14
4079,2021,E02005928,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,1
4080,2021,E02005929,2021 super output areas - middle layer,152,Total: All households,3122
4081,2021,E02005929,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,2844
4082,2021,E02005929,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,263
4083,2021,E02005929,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,15
4084,2021,E02005929,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
4085,2021,E02005930,2021 super output areas - middle layer,152,Total: All households,3852
4086,2021,E02005930,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,3515
4087,2021,E02005930,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,319
4088,2021,E02005930,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,18
4089,2021,E02005930,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
4090,2021,E02005931,2021 super output areas - middle layer,152,Total: All households,4345
4091,2021,E02005931,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,3944
4092,2021,E02005931,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,374
4093,2021,E02005931,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,27
4094,2021,E02005931,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
4095,2021,E02005932,2021 super output areas - middle layer,152,Total: All households,2682
4096,2021,E02005932,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,2482
4097,2021,E02005932,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,186
4098,2021,E02005932,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,14
4099,2021,E02005932,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
4100,2021,E02005933,2021 super output areas - middle layer,152,Total: All households,3104
4101,2021,E02005933,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,2790
4102,2021,E02005933,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,287
4103,2021,E02005933,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,26
4104,2021,E02005933,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,1
4105,2021,E02005934,2021 super output areas - middle layer,152,Total: All households,3523
4106,2021,E02005934,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,3129
4107,2021,E02005934,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,371
4108,2021,E02005934,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,23
4109,2021,E02005934,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
4110,2021,E02005935,2021 super output areas - middle layer,152,Total: All households,3774
4111,2021,E02005935,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,3494
4112,2021,E02005935,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,268
4113,2021,E02005935,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,12
4114,2021,E02005935,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
4115,2021,E02005936,2021 super output areas - middle layer,152,Total: All households,4895
4116,2021,E02005936,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,4503
4117,2021,E02005936,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,375
4118,2021,E02005936,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,15
4119,2021,E02005936,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,2
4120,2021,E02005937,2021 super output areas - middle layer,152,Total: All households,2933
4121,2021,E02005937,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,2709
4122,2021,E02005937,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,217
4123,2021,E02005937,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,7
4124,2021,E02005937,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
4125,2021,E02005938,2021 super output areas - middle layer,152,Total: All households,2254
4126,2021,E02005938,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,2098
4127,2021,E02005938,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,153
4128,2021,E02005938,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,3
4129,2021,E02005938,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
4130,2021,E02005939,2021 super output areas - middle layer,152,Total: All households,2898
4131,2021,E02005939,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,2695
4132,2021,E02005939,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,198
4133,2021,E02005939,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,5
4134,2021,E02005939,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
4135,2021,E02005940,2021 super output areas - middle layer,152,Total: All households,2602
4136,2021,E02005940,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,2478
4137,2021,E02005940,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,117
4138,2021,E02005940,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,7
4139,2021,E02005940,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
4140,2021,E02005941,2021 super output areas - middle layer,152,Total: All households,2746
4141,2021,E02005941,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,2648
4142,2021,E02005941,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,96
4143,2021,E02005941,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,2
4144,2021,E02005941,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
4145,2021,E02005942,2021 super output areas - middle layer,152,Total: All households,2282
4146,2021,E02005942,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,2189
4147,2021,E02005942,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,91
4148,2021,E02005942,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,2
4149,2021,E02005942,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
4150,2021,E02005943,2021 super output areas - middle layer,152,Total: All households,2639
4151,2021,E02005943,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,2491
4152,2021,E02005943,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,140
4153,2021,E02005943,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,5
4154,2021,E02005943,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,3
4155,2021,E02005944,2021 super output areas - middle layer,152,Total: All households,3112
4156,2021,E02005944,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,2973
4157,2021,E02005944,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,137
4158,2021,E02005944,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,2
4159,2021,E02005944,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
4160,2021,E02005945,2021 super output areas - middle layer,152,Total: All households,3843
4161,2021,E02005945,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,3693
4162,2021,E02005945,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,145
4163,2021,E02005945,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,5
4164,2021,E02005945,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
4165,2021,E02005946,2021 super output areas - middle layer,152,Total: All households,3393
4166,2021,E02005946,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,3252
4167,2021,E02005946,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,136
4168,2021,E02005946,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,5
4169,2021,E02005946,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
4170,2021,E02005947,2021 super output areas - middle layer,152,Total: All households,2477
4171,2021,E02005947,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,2407
4172,2021,E02005947,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,70
4173,2021,E02005947,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,0
4174,2021,E02005947,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
4175,2021,E02005948,2021 super output areas - middle layer,152,Total: All households,2732
4176,2021,E02005948,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,2641
4177,2021,E02005948,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,91
4178,2021,E02005948,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,0
4179,2021,E02005948,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
4180,2021,E02005949,2021 super output areas - middle layer,152,Total: All households,2461
4181,2021,E02005949,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,2366
4182,2021,E02005949,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,89
4183,2021,E02005949,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,6
4184,2021,E02005949,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
4185,2021,E02005950,2021 super output areas - middle layer,152,Total: All households,3859
4186,2021,E02005950,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,3747
4187,2021,E02005950,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,100
4188,2021,E02005950,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,12
4189,2021,E02005950,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
4190,2021,E02005951,2021 super output areas - middle layer,152,Total: All households,2422
4191,2021,E02005951,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,2342
4192,2021,E02005951,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,78
4193,2021,E02005951,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,1
4194,2021,E02005951,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,1
4195,2021,E02005953,2021 super output areas - middle layer,152,Total: All households,2267
4196,2021,E02005953,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,2187
4197,2021,E02005953,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,79
4198,2021,E02005953,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,1
4199,2021,E02005953,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
4200,2021,E02005954,2021 super output areas - middle layer,152,Total: All households,3864
4201,2021,E02005954,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,3683
4202,2021,E02005954,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,172
4203,2021,E02005954,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,9
4204,2021,E02005954,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
4205,2021,E02005955,2021 super output areas - middle layer,152,Total: All households,4120
4206,2021,E02005955,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,3924
4207,2021,E02005955,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,191
4208,2021,E02005955,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,4
4209,2021,E02005955,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,1
4210,2021,E02005956,2021 super output areas - middle layer,152,Total: All households,2395
4211,2021,E02005956,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,2270
4212,2021,E02005956,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,119
4213,2021,E02005956,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,6
4214,2021,E02005956,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
4215,2021,E02005957,2021 super output areas - middle layer,152,Total: All households,2593
4216,2021,E02005957,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,2493
4217,2021,E02005957,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,96
4218,2021,E02005957,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,3
4219,2021,E02005957,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,1
4220,2021,E02007021,2021 super output areas - middle layer,152,Total: All households,2674
4221,2021,E02007021,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,2550
4222,2021,E02007021,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,120
4223,2021,E02007021,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,4
4224,2021,E02007021,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
4225,2021,E02007116,2021 super output areas - middle layer,152,Total: All households,2751
4226,2021,E02007116,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,2692
4227,2021,E02007116,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,57
4228,2021,E02007116,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,1
4229,2021,E02007116,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,1
4230,2021,E02005958,2021 super output areas - middle layer,152,Total: All households,2334
4231,2021,E02005958,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,2175
4232,2021,E02005958,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,154
4233,2021,E02005958,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,5
4234,2021,E02005958,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
4235,2021,E02005959,2021 super output areas - middle layer,152,Total: All households,2414
4236,2021,E02005959,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,2215
4237,2021,E02005959,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,196
4238,2021,E02005959,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,3
4239,2021,E02005959,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
4240,2021,E02005960,2021 super output areas - middle layer,152,Total: All households,3262
4241,2021,E02005960,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,3002
4242,2021,E02005960,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,251
4243,2021,E02005960,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,9
4244,2021,E02005960,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
4245,2021,E02005961,2021 super output areas - middle layer,152,Total: All households,2878
4246,2021,E02005961,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,2649
4247,2021,E02005961,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,222
4248,2021,E02005961,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,7
4249,2021,E02005961,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
4250,2021,E02005962,2021 super output areas - middle layer,152,Total: All households,4115
4251,2021,E02005962,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,3811
4252,2021,E02005962,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,293
4253,2021,E02005962,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,11
4254,2021,E02005962,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
4255,2021,E02005963,2021 super output areas - middle layer,152,Total: All households,3310
4256,2021,E02005963,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,3062
4257,2021,E02005963,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,239
4258,2021,E02005963,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,9
4259,2021,E02005963,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
4260,2021,E02005964,2021 super output areas - middle layer,152,Total: All households,3046
4261,2021,E02005964,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,2745
4262,2021,E02005964,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,289
4263,2021,E02005964,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,12
4264,2021,E02005964,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
4265,2021,E02005965,2021 super output areas - middle layer,152,Total: All households,2337
4266,2021,E02005965,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,2132
4267,2021,E02005965,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,201
4268,2021,E02005965,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,4
4269,2021,E02005965,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
4270,2021,E02005966,2021 super output areas - middle layer,152,Total: All households,3332
4271,2021,E02005966,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,3111
4272,2021,E02005966,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,210
4273,2021,E02005966,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,11
4274,2021,E02005966,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
4275,2021,E02005967,2021 super output areas - middle layer,152,Total: All households,3740
4276,2021,E02005967,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,3462
4277,2021,E02005967,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,267
4278,2021,E02005967,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,11
4279,2021,E02005967,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
4280,2021,E02005968,2021 super output areas - middle layer,152,Total: All households,2878
4281,2021,E02005968,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,2602
4282,2021,E02005968,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,266
4283,2021,E02005968,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,10
4284,2021,E02005968,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
4285,2021,E02005969,2021 super output areas - middle layer,152,Total: All households,4195
4286,2021,E02005969,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,3881
4287,2021,E02005969,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,300
4288,2021,E02005969,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,14
4289,2021,E02005969,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
4290,2021,E02005970,2021 super output areas - middle layer,152,Total: All households,2436
4291,2021,E02005970,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,2271
4292,2021,E02005970,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,160
4293,2021,E02005970,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,5
4294,2021,E02005970,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
4295,2021,E02005971,2021 super output areas - middle layer,152,Total: All households,2597
4296,2021,E02005971,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,2368
4297,2021,E02005971,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,207
4298,2021,E02005971,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,22
4299,2021,E02005971,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
4300,2021,E02005972,2021 super output areas - middle layer,152,Total: All households,4835
4301,2021,E02005972,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,4456
4302,2021,E02005972,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,362
4303,2021,E02005972,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,17
4304,2021,E02005972,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
4305,2021,E02005973,2021 super output areas - middle layer,152,Total: All households,2783
4306,2021,E02005973,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,2567
4307,2021,E02005973,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,206
4308,2021,E02005973,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,10
4309,2021,E02005973,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
4310,2021,E02005974,2021 super output areas - middle layer,152,Total: All households,2802
4311,2021,E02005974,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,2596
4312,2021,E02005974,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,198
4313,2021,E02005974,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,8
4314,2021,E02005974,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
4315,2021,E02005975,2021 super output areas - middle layer,152,Total: All households,3274
4316,2021,E02005975,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,2982
4317,2021,E02005975,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,276
4318,2021,E02005975,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,16
4319,2021,E02005975,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
4320,2021,E02005976,2021 super output areas - middle layer,152,Total: All households,2441
4321,2021,E02005976,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,2234
4322,2021,E02005976,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,203
4323,2021,E02005976,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,4
4324,2021,E02005976,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
4325,2021,E02005977,2021 super output areas - middle layer,152,Total: All households,2489
4326,2021,E02005977,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,2271
4327,2021,E02005977,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,211
4328,2021,E02005977,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,7
4329,2021,E02005977,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
4330,2021,E02005978,2021 super output areas - middle layer,152,Total: All households,3054
4331,2021,E02005978,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,2838
4332,2021,E02005978,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,207
4333,2021,E02005978,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,9
4334,2021,E02005978,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
4335,2021,E02005979,2021 super output areas - middle layer,152,Total: All households,4107
4336,2021,E02005979,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,3840
4337,2021,E02005979,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,251
4338,2021,E02005979,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,16
4339,2021,E02005979,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
4340,2021,E02005980,2021 super output areas - middle layer,152,Total: All households,4189
4341,2021,E02005980,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,3798
4342,2021,E02005980,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,377
4343,2021,E02005980,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,14
4344,2021,E02005980,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
4345,2021,E02005981,2021 super output areas - middle layer,152,Total: All households,3536
4346,2021,E02005981,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,3281
4347,2021,E02005981,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,243
4348,2021,E02005981,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,12
4349,2021,E02005981,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
4350,2021,E02005982,2021 super output areas - middle layer,152,Total: All households,2426
4351,2021,E02005982,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,2230
4352,2021,E02005982,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,185
4353,2021,E02005982,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,11
4354,2021,E02005982,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
4355,2021,E02005983,2021 super output areas - middle layer,152,Total: All households,5068
4356,2021,E02005983,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,4737
4357,2021,E02005983,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,320
4358,2021,E02005983,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,11
4359,2021,E02005983,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
4360,2021,E02005984,2021 super output areas - middle layer,152,Total: All households,3725
4361,2021,E02005984,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,3391
4362,2021,E02005984,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,317
4363,2021,E02005984,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,17
4364,2021,E02005984,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
4365,2021,E02005985,2021 super output areas - middle layer,152,Total: All households,3389
4366,2021,E02005985,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,3096
4367,2021,E02005985,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,282
