,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C_CARER_NAME,OBS_VALUE
8562,2001,E02006338,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,358
8563,2001,E02006338,2001 super output areas - middle layer,305,People whose health was good,4457
8564,2001,E02006338,2001 super output areas - middle layer,305,People whose health was fairly good,1270
8565,2001,E02006338,2001 super output areas - middle layer,305,People whose health was not good,354
8566,2001,E02006338,2001 super output areas - middle layer,305,All people who provide unpaid care,627
8567,2001,E02006338,2001 super output areas - middle layer,305,People who provide unpaid care 1 to 19 hours a week,474
8568,2001,E02006338,2001 super output areas - middle layer,305,People who provide unpaid care 20 to 49 hours a week,52
8569,2001,E02006338,2001 super output areas - middle layer,305,People who provide unpaid care 50 or more hours a week,101
8570,2001,E02006339,2001 super output areas - middle layer,305,All people,6553
8571,2001,E02006339,2001 super output areas - middle layer,305,People with limiting long-term illness,1196
8572,2001,E02006339,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,685
8573,2001,E02006339,2001 super output areas - middle layer,305,People whose health was good,4645
8574,2001,E02006339,2001 super output areas - middle layer,305,People whose health was fairly good,1470
8575,2001,E02006339,2001 super output areas - middle layer,305,People whose health was not good,438
8576,2001,E02006339,2001 super output areas - middle layer,305,All people who provide unpaid care,530
8577,2001,E02006339,2001 super output areas - middle layer,305,People who provide unpaid care 1 to 19 hours a week,391
8578,2001,E02006339,2001 super output areas - middle layer,305,People who provide unpaid care 20 to 49 hours a week,51
8579,2001,E02006339,2001 super output areas - middle layer,305,People who provide unpaid care 50 or more hours a week,88
8580,2001,E02006340,2001 super output areas - middle layer,305,All people,9653
8581,2001,E02006340,2001 super output areas - middle layer,305,People with limiting long-term illness,1319
8582,2001,E02006340,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,455
8583,2001,E02006340,2001 super output areas - middle layer,305,People whose health was good,7263
8584,2001,E02006340,2001 super output areas - middle layer,305,People whose health was fairly good,1858
8585,2001,E02006340,2001 super output areas - middle layer,305,People whose health was not good,532
8586,2001,E02006340,2001 super output areas - middle layer,305,All people who provide unpaid care,1009
8587,2001,E02006340,2001 super output areas - middle layer,305,People who provide unpaid care 1 to 19 hours a week,809
8588,2001,E02006340,2001 super output areas - middle layer,305,People who provide unpaid care 20 to 49 hours a week,90
8589,2001,E02006340,2001 super output areas - middle layer,305,People who provide unpaid care 50 or more hours a week,110
8590,2001,E02006341,2001 super output areas - middle layer,305,All people,8652
8591,2001,E02006341,2001 super output areas - middle layer,305,People with limiting long-term illness,1273
8592,2001,E02006341,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,549
8593,2001,E02006341,2001 super output areas - middle layer,305,People whose health was good,6224
8594,2001,E02006341,2001 super output areas - middle layer,305,People whose health was fairly good,1844
8595,2001,E02006341,2001 super output areas - middle layer,305,People whose health was not good,584
8596,2001,E02006341,2001 super output areas - middle layer,305,All people who provide unpaid care,843
8597,2001,E02006341,2001 super output areas - middle layer,305,People who provide unpaid care 1 to 19 hours a week,609
8598,2001,E02006341,2001 super output areas - middle layer,305,People who provide unpaid care 20 to 49 hours a week,90
8599,2001,E02006341,2001 super output areas - middle layer,305,People who provide unpaid care 50 or more hours a week,144
8600,2001,E02006342,2001 super output areas - middle layer,305,All people,5580
8601,2001,E02006342,2001 super output areas - middle layer,305,People with limiting long-term illness,1001
8602,2001,E02006342,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,250
8603,2001,E02006342,2001 super output areas - middle layer,305,People whose health was good,4007
8604,2001,E02006342,2001 super output areas - middle layer,305,People whose health was fairly good,1178
8605,2001,E02006342,2001 super output areas - middle layer,305,People whose health was not good,395
8606,2001,E02006342,2001 super output areas - middle layer,305,All people who provide unpaid care,488
8607,2001,E02006342,2001 super output areas - middle layer,305,People who provide unpaid care 1 to 19 hours a week,371
8608,2001,E02006342,2001 super output areas - middle layer,305,People who provide unpaid care 20 to 49 hours a week,41
8609,2001,E02006342,2001 super output areas - middle layer,305,People who provide unpaid care 50 or more hours a week,76
8610,2001,E02006343,2001 super output areas - middle layer,305,All people,8172
8611,2001,E02006343,2001 super output areas - middle layer,305,People with limiting long-term illness,1027
8612,2001,E02006343,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,399
8613,2001,E02006343,2001 super output areas - middle layer,305,People whose health was good,6285
8614,2001,E02006343,2001 super output areas - middle layer,305,People whose health was fairly good,1456
8615,2001,E02006343,2001 super output areas - middle layer,305,People whose health was not good,431
8616,2001,E02006343,2001 super output areas - middle layer,305,All people who provide unpaid care,838
8617,2001,E02006343,2001 super output areas - middle layer,305,People who provide unpaid care 1 to 19 hours a week,663
8618,2001,E02006343,2001 super output areas - middle layer,305,People who provide unpaid care 20 to 49 hours a week,68
8619,2001,E02006343,2001 super output areas - middle layer,305,People who provide unpaid care 50 or more hours a week,107
8620,2001,E02006344,2001 super output areas - middle layer,305,All people,8277
8621,2001,E02006344,2001 super output areas - middle layer,305,People with limiting long-term illness,1164
8622,2001,E02006344,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,445
8623,2001,E02006344,2001 super output areas - middle layer,305,People whose health was good,6155
8624,2001,E02006344,2001 super output areas - middle layer,305,People whose health was fairly good,1614
8625,2001,E02006344,2001 super output areas - middle layer,305,People whose health was not good,508
8626,2001,E02006344,2001 super output areas - middle layer,305,All people who provide unpaid care,915
8627,2001,E02006344,2001 super output areas - middle layer,305,People who provide unpaid care 1 to 19 hours a week,731
8628,2001,E02006344,2001 super output areas - middle layer,305,People who provide unpaid care 20 to 49 hours a week,76
8629,2001,E02006344,2001 super output areas - middle layer,305,People who provide unpaid care 50 or more hours a week,108
8630,2001,E02006345,2001 super output areas - middle layer,305,All people,7201
8631,2001,E02006345,2001 super output areas - middle layer,305,People with limiting long-term illness,762
8632,2001,E02006345,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,338
8633,2001,E02006345,2001 super output areas - middle layer,305,People whose health was good,5667
8634,2001,E02006345,2001 super output areas - middle layer,305,People whose health was fairly good,1176
8635,2001,E02006345,2001 super output areas - middle layer,305,People whose health was not good,358
8636,2001,E02006345,2001 super output areas - middle layer,305,All people who provide unpaid care,632
8637,2001,E02006345,2001 super output areas - middle layer,305,People who provide unpaid care 1 to 19 hours a week,492
8638,2001,E02006345,2001 super output areas - middle layer,305,People who provide unpaid care 20 to 49 hours a week,49
8639,2001,E02006345,2001 super output areas - middle layer,305,People who provide unpaid care 50 or more hours a week,91
8640,2001,E02006346,2001 super output areas - middle layer,305,All people,9455
8641,2001,E02006346,2001 super output areas - middle layer,305,People with limiting long-term illness,1137
8642,2001,E02006346,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,340
8643,2001,E02006346,2001 super output areas - middle layer,305,People whose health was good,7376
8644,2001,E02006346,2001 super output areas - middle layer,305,People whose health was fairly good,1648
8645,2001,E02006346,2001 super output areas - middle layer,305,People whose health was not good,431
8646,2001,E02006346,2001 super output areas - middle layer,305,All people who provide unpaid care,1062
8647,2001,E02006346,2001 super output areas - middle layer,305,People who provide unpaid care 1 to 19 hours a week,900
8648,2001,E02006346,2001 super output areas - middle layer,305,People who provide unpaid care 20 to 49 hours a week,55
8649,2001,E02006346,2001 super output areas - middle layer,305,People who provide unpaid care 50 or more hours a week,107
8650,2001,E02006347,2001 super output areas - middle layer,305,All people,7326
8651,2001,E02006347,2001 super output areas - middle layer,305,People with limiting long-term illness,877
8652,2001,E02006347,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,399
8653,2001,E02006347,2001 super output areas - middle layer,305,People whose health was good,5530
8654,2001,E02006347,2001 super output areas - middle layer,305,People whose health was fairly good,1415
8655,2001,E02006347,2001 super output areas - middle layer,305,People whose health was not good,381
8656,2001,E02006347,2001 super output areas - middle layer,305,All people who provide unpaid care,626
8657,2001,E02006347,2001 super output areas - middle layer,305,People who provide unpaid care 1 to 19 hours a week,506
8658,2001,E02006347,2001 super output areas - middle layer,305,People who provide unpaid care 20 to 49 hours a week,41
8659,2001,E02006347,2001 super output areas - middle layer,305,People who provide unpaid care 50 or more hours a week,79
8660,2001,E02006348,2001 super output areas - middle layer,305,All people,8279
8661,2001,E02006348,2001 super output areas - middle layer,305,People with limiting long-term illness,1116
8662,2001,E02006348,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,461
8663,2001,E02006348,2001 super output areas - middle layer,305,People whose health was good,6149
8664,2001,E02006348,2001 super output areas - middle layer,305,People whose health was fairly good,1623
8665,2001,E02006348,2001 super output areas - middle layer,305,People whose health was not good,507
8666,2001,E02006348,2001 super output areas - middle layer,305,All people who provide unpaid care,883
8667,2001,E02006348,2001 super output areas - middle layer,305,People who provide unpaid care 1 to 19 hours a week,668
8668,2001,E02006348,2001 super output areas - middle layer,305,People who provide unpaid care 20 to 49 hours a week,57
8669,2001,E02006348,2001 super output areas - middle layer,305,People who provide unpaid care 50 or more hours a week,158
8670,2001,E02006349,2001 super output areas - middle layer,305,All people,6332
8671,2001,E02006349,2001 super output areas - middle layer,305,People with limiting long-term illness,674
8672,2001,E02006349,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,311
8673,2001,E02006349,2001 super output areas - middle layer,305,People whose health was good,4865
8674,2001,E02006349,2001 super output areas - middle layer,305,People whose health was fairly good,1147
8675,2001,E02006349,2001 super output areas - middle layer,305,People whose health was not good,320
8676,2001,E02006349,2001 super output areas - middle layer,305,All people who provide unpaid care,493
8677,2001,E02006349,2001 super output areas - middle layer,305,People who provide unpaid care 1 to 19 hours a week,396
8678,2001,E02006349,2001 super output areas - middle layer,305,People who provide unpaid care 20 to 49 hours a week,26
8679,2001,E02006349,2001 super output areas - middle layer,305,People who provide unpaid care 50 or more hours a week,71
8680,2001,E02006350,2001 super output areas - middle layer,305,All people,5858
8681,2001,E02006350,2001 super output areas - middle layer,305,People with limiting long-term illness,1040
8682,2001,E02006350,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,490
8683,2001,E02006350,2001 super output areas - middle layer,305,People whose health was good,4013
8684,2001,E02006350,2001 super output areas - middle layer,305,People whose health was fairly good,1342
8685,2001,E02006350,2001 super output areas - middle layer,305,People whose health was not good,503
8686,2001,E02006350,2001 super output areas - middle layer,305,All people who provide unpaid care,573
8687,2001,E02006350,2001 super output areas - middle layer,305,People who provide unpaid care 1 to 19 hours a week,377
8688,2001,E02006350,2001 super output areas - middle layer,305,People who provide unpaid care 20 to 49 hours a week,58
8689,2001,E02006350,2001 super output areas - middle layer,305,People who provide unpaid care 50 or more hours a week,138
8690,2001,E02006351,2001 super output areas - middle layer,305,All people,7778
8691,2001,E02006351,2001 super output areas - middle layer,305,People with limiting long-term illness,952
8692,2001,E02006351,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,399
8693,2001,E02006351,2001 super output areas - middle layer,305,People whose health was good,5882
8694,2001,E02006351,2001 super output areas - middle layer,305,People whose health was fairly good,1447
8695,2001,E02006351,2001 super output areas - middle layer,305,People whose health was not good,449
8696,2001,E02006351,2001 super output areas - middle layer,305,All people who provide unpaid care,679
8697,2001,E02006351,2001 super output areas - middle layer,305,People who provide unpaid care 1 to 19 hours a week,548
8698,2001,E02006351,2001 super output areas - middle layer,305,People who provide unpaid care 20 to 49 hours a week,40
8699,2001,E02006351,2001 super output areas - middle layer,305,People who provide unpaid care 50 or more hours a week,91
8700,2001,E02006352,2001 super output areas - middle layer,305,All people,6069
8701,2001,E02006352,2001 super output areas - middle layer,305,People with limiting long-term illness,742
8702,2001,E02006352,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,342
8703,2001,E02006352,2001 super output areas - middle layer,305,People whose health was good,4557
8704,2001,E02006352,2001 super output areas - middle layer,305,People whose health was fairly good,1185
8705,2001,E02006352,2001 super output areas - middle layer,305,People whose health was not good,327
8706,2001,E02006352,2001 super output areas - middle layer,305,All people who provide unpaid care,496
8707,2001,E02006352,2001 super output areas - middle layer,305,People who provide unpaid care 1 to 19 hours a week,367
8708,2001,E02006352,2001 super output areas - middle layer,305,People who provide unpaid care 20 to 49 hours a week,46
8709,2001,E02006352,2001 super output areas - middle layer,305,People who provide unpaid care 50 or more hours a week,83
8710,2001,E02006353,2001 super output areas - middle layer,305,All people,6055
8711,2001,E02006353,2001 super output areas - middle layer,305,People with limiting long-term illness,980
8712,2001,E02006353,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,448
8713,2001,E02006353,2001 super output areas - middle layer,305,People whose health was good,4230
8714,2001,E02006353,2001 super output areas - middle layer,305,People whose health was fairly good,1345
8715,2001,E02006353,2001 super output areas - middle layer,305,People whose health was not good,480
8716,2001,E02006353,2001 super output areas - middle layer,305,All people who provide unpaid care,577
8717,2001,E02006353,2001 super output areas - middle layer,305,People who provide unpaid care 1 to 19 hours a week,399
8718,2001,E02006353,2001 super output areas - middle layer,305,People who provide unpaid care 20 to 49 hours a week,59
8719,2001,E02006353,2001 super output areas - middle layer,305,People who provide unpaid care 50 or more hours a week,119
8720,2001,E02006354,2001 super output areas - middle layer,305,All people,8317
8721,2001,E02006354,2001 super output areas - middle layer,305,People with limiting long-term illness,975
8722,2001,E02006354,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,372
8723,2001,E02006354,2001 super output areas - middle layer,305,People whose health was good,6519
8724,2001,E02006354,2001 super output areas - middle layer,305,People whose health was fairly good,1419
8725,2001,E02006354,2001 super output areas - middle layer,305,People whose health was not good,379
8726,2001,E02006354,2001 super output areas - middle layer,305,All people who provide unpaid care,819
8727,2001,E02006354,2001 super output areas - middle layer,305,People who provide unpaid care 1 to 19 hours a week,675
8728,2001,E02006354,2001 super output areas - middle layer,305,People who provide unpaid care 20 to 49 hours a week,59
8729,2001,E02006354,2001 super output areas - middle layer,305,People who provide unpaid care 50 or more hours a week,85
8730,2001,E02006355,2001 super output areas - middle layer,305,All people,6168
8731,2001,E02006355,2001 super output areas - middle layer,305,People with limiting long-term illness,951
8732,2001,E02006355,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,424
8733,2001,E02006355,2001 super output areas - middle layer,305,People whose health was good,4262
8734,2001,E02006355,2001 super output areas - middle layer,305,People whose health was fairly good,1429
8735,2001,E02006355,2001 super output areas - middle layer,305,People whose health was not good,477
8736,2001,E02006355,2001 super output areas - middle layer,305,All people who provide unpaid care,501
8737,2001,E02006355,2001 super output areas - middle layer,305,People who provide unpaid care 1 to 19 hours a week,295
8738,2001,E02006355,2001 super output areas - middle layer,305,People who provide unpaid care 20 to 49 hours a week,65
8739,2001,E02006355,2001 super output areas - middle layer,305,People who provide unpaid care 50 or more hours a week,141
8740,2001,E02006356,2001 super output areas - middle layer,305,All people,9218
8741,2001,E02006356,2001 super output areas - middle layer,305,People with limiting long-term illness,1191
8742,2001,E02006356,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,550
8743,2001,E02006356,2001 super output areas - middle layer,305,People whose health was good,6925
8744,2001,E02006356,2001 super output areas - middle layer,305,People whose health was fairly good,1757
8745,2001,E02006356,2001 super output areas - middle layer,305,People whose health was not good,536
8746,2001,E02006356,2001 super output areas - middle layer,305,All people who provide unpaid care,678
8747,2001,E02006356,2001 super output areas - middle layer,305,People who provide unpaid care 1 to 19 hours a week,536
8748,2001,E02006356,2001 super output areas - middle layer,305,People who provide unpaid care 20 to 49 hours a week,59
8749,2001,E02006356,2001 super output areas - middle layer,305,People who provide unpaid care 50 or more hours a week,83
8750,2001,E02006357,2001 super output areas - middle layer,305,All people,6504
8751,2001,E02006357,2001 super output areas - middle layer,305,People with limiting long-term illness,810
8752,2001,E02006357,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,367
8753,2001,E02006357,2001 super output areas - middle layer,305,People whose health was good,4835
8754,2001,E02006357,2001 super output areas - middle layer,305,People whose health was fairly good,1309
8755,2001,E02006357,2001 super output areas - middle layer,305,People whose health was not good,360
8756,2001,E02006357,2001 super output areas - middle layer,305,All people who provide unpaid care,548
8757,2001,E02006357,2001 super output areas - middle layer,305,People who provide unpaid care 1 to 19 hours a week,421
8758,2001,E02006357,2001 super output areas - middle layer,305,People who provide unpaid care 20 to 49 hours a week,50
8759,2001,E02006357,2001 super output areas - middle layer,305,People who provide unpaid care 50 or more hours a week,77
8760,2001,E02006358,2001 super output areas - middle layer,305,All people,8487
8761,2001,E02006358,2001 super output areas - middle layer,305,People with limiting long-term illness,791
8762,2001,E02006358,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,385
8763,2001,E02006358,2001 super output areas - middle layer,305,People whose health was good,6678
8764,2001,E02006358,2001 super output areas - middle layer,305,People whose health was fairly good,1479
8765,2001,E02006358,2001 super output areas - middle layer,305,People whose health was not good,330
8766,2001,E02006358,2001 super output areas - middle layer,305,All people who provide unpaid care,547
8767,2001,E02006358,2001 super output areas - middle layer,305,People who provide unpaid care 1 to 19 hours a week,464
8768,2001,E02006358,2001 super output areas - middle layer,305,People who provide unpaid care 20 to 49 hours a week,26
8769,2001,E02006358,2001 super output areas - middle layer,305,People who provide unpaid care 50 or more hours a week,57
8770,2001,E02006359,2001 super output areas - middle layer,305,All people,5492
8771,2001,E02006359,2001 super output areas - middle layer,305,People with limiting long-term illness,663
8772,2001,E02006359,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,227
8773,2001,E02006359,2001 super output areas - middle layer,305,People whose health was good,4254
8774,2001,E02006359,2001 super output areas - middle layer,305,People whose health was fairly good,957
8775,2001,E02006359,2001 super output areas - middle layer,305,People whose health was not good,281
8776,2001,E02006359,2001 super output areas - middle layer,305,All people who provide unpaid care,569
8777,2001,E02006359,2001 super output areas - middle layer,305,People who provide unpaid care 1 to 19 hours a week,475
8778,2001,E02006359,2001 super output areas - middle layer,305,People who provide unpaid care 20 to 49 hours a week,35
8779,2001,E02006359,2001 super output areas - middle layer,305,People who provide unpaid care 50 or more hours a week,59
8780,2001,E02006360,2001 super output areas - middle layer,305,All people,7669
8781,2001,E02006360,2001 super output areas - middle layer,305,People with limiting long-term illness,1189
8782,2001,E02006360,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,364
8783,2001,E02006360,2001 super output areas - middle layer,305,People whose health was good,5622
8784,2001,E02006360,2001 super output areas - middle layer,305,People whose health was fairly good,1519
8785,2001,E02006360,2001 super output areas - middle layer,305,People whose health was not good,528
8786,2001,E02006360,2001 super output areas - middle layer,305,All people who provide unpaid care,801
8787,2001,E02006360,2001 super output areas - middle layer,305,People who provide unpaid care 1 to 19 hours a week,649
8788,2001,E02006360,2001 super output areas - middle layer,305,People who provide unpaid care 20 to 49 hours a week,48
8789,2001,E02006360,2001 super output areas - middle layer,305,People who provide unpaid care 50 or more hours a week,104
8790,2001,E02006361,2001 super output areas - middle layer,305,All people,5216
8791,2001,E02006361,2001 super output areas - middle layer,305,People with limiting long-term illness,676
8792,2001,E02006361,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,256
8793,2001,E02006361,2001 super output areas - middle layer,305,People whose health was good,3978
8794,2001,E02006361,2001 super output areas - middle layer,305,People whose health was fairly good,953
8795,2001,E02006361,2001 super output areas - middle layer,305,People whose health was not good,285
8796,2001,E02006361,2001 super output areas - middle layer,305,All people who provide unpaid care,563
8797,2001,E02006361,2001 super output areas - middle layer,305,People who provide unpaid care 1 to 19 hours a week,468
8798,2001,E02006361,2001 super output areas - middle layer,305,People who provide unpaid care 20 to 49 hours a week,43
8799,2001,E02006361,2001 super output areas - middle layer,305,People who provide unpaid care 50 or more hours a week,52
8800,2001,E02006362,2001 super output areas - middle layer,305,All people,6582
8801,2001,E02006362,2001 super output areas - middle layer,305,People with limiting long-term illness,937
8802,2001,E02006362,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,297
8803,2001,E02006362,2001 super output areas - middle layer,305,People whose health was good,4954
8804,2001,E02006362,2001 super output areas - middle layer,305,People whose health was fairly good,1279
8805,2001,E02006362,2001 super output areas - middle layer,305,People whose health was not good,349
8806,2001,E02006362,2001 super output areas - middle layer,305,All people who provide unpaid care,750
8807,2001,E02006362,2001 super output areas - middle layer,305,People who provide unpaid care 1 to 19 hours a week,601
8808,2001,E02006362,2001 super output areas - middle layer,305,People who provide unpaid care 20 to 49 hours a week,59
8809,2001,E02006362,2001 super output areas - middle layer,305,People who provide unpaid care 50 or more hours a week,90
8810,2001,E02006363,2001 super output areas - middle layer,305,All people,5486
8811,2001,E02006363,2001 super output areas - middle layer,305,People with limiting long-term illness,862
8812,2001,E02006363,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,300
8813,2001,E02006363,2001 super output areas - middle layer,305,People whose health was good,4144
8814,2001,E02006363,2001 super output areas - middle layer,305,People whose health was fairly good,1023
8815,2001,E02006363,2001 super output areas - middle layer,305,People whose health was not good,319
8816,2001,E02006363,2001 super output areas - middle layer,305,All people who provide unpaid care,607
8817,2001,E02006363,2001 super output areas - middle layer,305,People who provide unpaid care 1 to 19 hours a week,493
8818,2001,E02006363,2001 super output areas - middle layer,305,People who provide unpaid care 20 to 49 hours a week,33
8819,2001,E02006363,2001 super output areas - middle layer,305,People who provide unpaid care 50 or more hours a week,81
8820,2001,E02006364,2001 super output areas - middle layer,305,All people,5848
8821,2001,E02006364,2001 super output areas - middle layer,305,People with limiting long-term illness,919
8822,2001,E02006364,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,455
8823,2001,E02006364,2001 super output areas - middle layer,305,People whose health was good,4125
8824,2001,E02006364,2001 super output areas - middle layer,305,People whose health was fairly good,1299
8825,2001,E02006364,2001 super output areas - middle layer,305,People whose health was not good,424
8826,2001,E02006364,2001 super output areas - middle layer,305,All people who provide unpaid care,518
8827,2001,E02006364,2001 super output areas - middle layer,305,People who provide unpaid care 1 to 19 hours a week,399
8828,2001,E02006364,2001 super output areas - middle layer,305,People who provide unpaid care 20 to 49 hours a week,44
8829,2001,E02006364,2001 super output areas - middle layer,305,People who provide unpaid care 50 or more hours a week,75
8830,2001,E02006365,2001 super output areas - middle layer,305,All people,5263
8831,2001,E02006365,2001 super output areas - middle layer,305,People with limiting long-term illness,847
8832,2001,E02006365,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,289
8833,2001,E02006365,2001 super output areas - middle layer,305,People whose health was good,3892
8834,2001,E02006365,2001 super output areas - middle layer,305,People whose health was fairly good,1051
8835,2001,E02006365,2001 super output areas - middle layer,305,People whose health was not good,320
8836,2001,E02006365,2001 super output areas - middle layer,305,All people who provide unpaid care,583
8837,2001,E02006365,2001 super output areas - middle layer,305,People who provide unpaid care 1 to 19 hours a week,481
8838,2001,E02006365,2001 super output areas - middle layer,305,People who provide unpaid care 20 to 49 hours a week,34
8839,2001,E02006365,2001 super output areas - middle layer,305,People who provide unpaid care 50 or more hours a week,68
8840,2001,E02006366,2001 super output areas - middle layer,305,All people,7745
8841,2001,E02006366,2001 super output areas - middle layer,305,People with limiting long-term illness,931
8842,2001,E02006366,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,348
8843,2001,E02006366,2001 super output areas - middle layer,305,People whose health was good,5947
8844,2001,E02006366,2001 super output areas - middle layer,305,People whose health was fairly good,1424
8845,2001,E02006366,2001 super output areas - middle layer,305,People whose health was not good,374
8846,2001,E02006366,2001 super output areas - middle layer,305,All people who provide unpaid care,846
8847,2001,E02006366,2001 super output areas - middle layer,305,People who provide unpaid care 1 to 19 hours a week,682
8848,2001,E02006366,2001 super output areas - middle layer,305,People who provide unpaid care 20 to 49 hours a week,55
8849,2001,E02006366,2001 super output areas - middle layer,305,People who provide unpaid care 50 or more hours a week,109
8850,2001,E02006367,2001 super output areas - middle layer,305,All people,5616
8851,2001,E02006367,2001 super output areas - middle layer,305,People with limiting long-term illness,846
8852,2001,E02006367,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,257
8853,2001,E02006367,2001 super output areas - middle layer,305,People whose health was good,4142
8854,2001,E02006367,2001 super output areas - middle layer,305,People whose health was fairly good,1104
8855,2001,E02006367,2001 super output areas - middle layer,305,People whose health was not good,370
8856,2001,E02006367,2001 super output areas - middle layer,305,All people who provide unpaid care,572
8857,2001,E02006367,2001 super output areas - middle layer,305,People who provide unpaid care 1 to 19 hours a week,476
8858,2001,E02006367,2001 super output areas - middle layer,305,People who provide unpaid care 20 to 49 hours a week,34
8859,2001,E02006367,2001 super output areas - middle layer,305,People who provide unpaid care 50 or more hours a week,62
8860,2001,E02006368,2001 super output areas - middle layer,305,All people,5391
8861,2001,E02006368,2001 super output areas - middle layer,305,People with limiting long-term illness,854
8862,2001,E02006368,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,317
8863,2001,E02006368,2001 super output areas - middle layer,305,People whose health was good,3971
8864,2001,E02006368,2001 super output areas - middle layer,305,People whose health was fairly good,1094
8865,2001,E02006368,2001 super output areas - middle layer,305,People whose health was not good,326
8866,2001,E02006368,2001 super output areas - middle layer,305,All people who provide unpaid care,664
8867,2001,E02006368,2001 super output areas - middle layer,305,People who provide unpaid care 1 to 19 hours a week,522
8868,2001,E02006368,2001 super output areas - middle layer,305,People who provide unpaid care 20 to 49 hours a week,46
8869,2001,E02006368,2001 super output areas - middle layer,305,People who provide unpaid care 50 or more hours a week,96
8870,2001,E02006369,2001 super output areas - middle layer,305,All people,6424
8871,2001,E02006369,2001 super output areas - middle layer,305,People with limiting long-term illness,1038
8872,2001,E02006369,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,362
8873,2001,E02006369,2001 super output areas - middle layer,305,People whose health was good,4619
8874,2001,E02006369,2001 super output areas - middle layer,305,People whose health was fairly good,1343
8875,2001,E02006369,2001 super output areas - middle layer,305,People whose health was not good,462
8876,2001,E02006369,2001 super output areas - middle layer,305,All people who provide unpaid care,662
8877,2001,E02006369,2001 super output areas - middle layer,305,People who provide unpaid care 1 to 19 hours a week,517
8878,2001,E02006369,2001 super output areas - middle layer,305,People who provide unpaid care 20 to 49 hours a week,47
8879,2001,E02006369,2001 super output areas - middle layer,305,People who provide unpaid care 50 or more hours a week,98
8880,2001,E02006370,2001 super output areas - middle layer,305,All people,5849
8881,2001,E02006370,2001 super output areas - middle layer,305,People with limiting long-term illness,822
8882,2001,E02006370,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,290
8883,2001,E02006370,2001 super output areas - middle layer,305,People whose health was good,4353
8884,2001,E02006370,2001 super output areas - middle layer,305,People whose health was fairly good,1142
8885,2001,E02006370,2001 super output areas - middle layer,305,People whose health was not good,354
8886,2001,E02006370,2001 super output areas - middle layer,305,All people who provide unpaid care,564
8887,2001,E02006370,2001 super output areas - middle layer,305,People who provide unpaid care 1 to 19 hours a week,465
8888,2001,E02006370,2001 super output areas - middle layer,305,People who provide unpaid care 20 to 49 hours a week,45
8889,2001,E02006370,2001 super output areas - middle layer,305,People who provide unpaid care 50 or more hours a week,54
8890,2001,E02006371,2001 super output areas - middle layer,305,All people,6457
8891,2001,E02006371,2001 super output areas - middle layer,305,People with limiting long-term illness,992
8892,2001,E02006371,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,314
8893,2001,E02006371,2001 super output areas - middle layer,305,People whose health was good,4776
8894,2001,E02006371,2001 super output areas - middle layer,305,People whose health was fairly good,1278
8895,2001,E02006371,2001 super output areas - middle layer,305,People whose health was not good,403
8896,2001,E02006371,2001 super output areas - middle layer,305,All people who provide unpaid care,609
8897,2001,E02006371,2001 super output areas - middle layer,305,People who provide unpaid care 1 to 19 hours a week,498
8898,2001,E02006371,2001 super output areas - middle layer,305,People who provide unpaid care 20 to 49 hours a week,39
8899,2001,E02006371,2001 super output areas - middle layer,305,People who provide unpaid care 50 or more hours a week,72
8900,2001,E02006372,2001 super output areas - middle layer,305,All people,6136
8901,2001,E02006372,2001 super output areas - middle layer,305,People with limiting long-term illness,804
8902,2001,E02006372,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,364
